time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
116.067,"(0.0485578, 0.0719008, 3.4404e-05)","(0.197922, 0.978935, 0.0501323)","(0.401143, -0.912195, -0.0835774)","(0.186625, -0.963426, -0.192307)","(0.711524, -0.420393, -0.56303)","(0, 0, 0)","(0.0344583, -0.99732, -0.0645332)","(0.0288368, -0.997125, -0.0700779)","(-0.242296, -0.960919, -0.133896)","(-0.263724, -0.946723, -0.18484)",0
116.1,"(0.0479563, 0.0751022, 1.89997e-05)","(0.179717, 0.982656, 0.045706)","(0.336112, -0.939768, -0.0621684)","(0.250581, -0.950638, -0.183022)","(0.715437, -0.549463, -0.431556)","(0, 0, 0)","(0.00644725, -0.998241, -0.0589366)","(0.0294321, -0.999554, -0.00500434)","(-0.184882, -0.972737, -0.140005)","(-0.179134, -0.966217, -0.185299)",0
116.133,"(0.0479563, 0.0751022, 1.89997e-05)","(0.164654, 0.986319, 0.00792861)","(0.23123, -0.970355, 0.0703152)","(-0.00812989, -0.998116, 0.0608212)","(0.716953, -0.671917, -0.185755)","(-0.111668, -0.778394, 0.617764)","(0.0155914, -0.999328, -0.0331589)","(0.0786199, -0.992128, 0.0974768)","(-0.16931, -0.977805, -0.123419)","(-0.151203, -0.978029, -0.143516)",0
116.167,"(0.049156, 0.0772513, 1.3192e-05)","(0.147864, 0.98856, -0.0297692)","(0.122397, -0.967172, 0.222705)","(0.0545716, -0.992808, 0.106554)","(0.660421, -0.726267, 0.190736)","(-0.14299, -0.741753, 0.655253)","(0.0353239, -0.999373, -0.00260614)","(0.103657, -0.985131, 0.137012)","(-0.147209, -0.983745, -0.102839)","(-0.109145, -0.985922, -0.126666)",0
116.2,"(0.049156, 0.0772513, 1.3192e-05)","(0.128543, 0.991419, -0.0237551)","(-0.05331, -0.941677, 0.332269)","(0.113638, -0.990538, 0.0769409)","(0.559826, -0.654761, 0.507822)","(-0.141056, -0.741161, 0.656341)","(0.0626879, -0.997663, 0.0271704)","(0.107245, -0.988094, 0.110307)","(-0.133576, -0.983389, -0.122899)","(-0.0713167, -0.984884, -0.157852)",0
116.233,"(0.0517578, 0.0778838, 2.19402e-05)","(0.102419, 0.994326, 0.0287363)","(-0.283354, -0.907909, 0.308888)","(0.222491, -0.974256, 0.0363836)","(0.491686, -0.594374, 0.636368)","(-0.132061, -0.737049, 0.662811)","(0.0554222, -0.997979, 0.0311002)","(0.0658071, -0.996765, 0.0461483)","(-0.0946548, -0.980517, -0.172126)","(-0.0254515, -0.978479, -0.204771)",0
116.267,"(0.0517578, 0.0778838, 2.19402e-05)","(0.0656874, 0.992058, 0.107262)","(-0.471254, -0.856115, 0.212102)","(0.316529, -0.948274, -0.0242187)","(0.453242, -0.653557, 0.606164)","(-0.052775, -0.764797, 0.642106)","(0.0390368, -0.99884, 0.0282)","(0.0260053, -0.999662, -0.000243787)","(-0.0601035, -0.974685, -0.215351)","(-0.00660751, -0.968946, -0.247186)",0
116.3,"(0.0517578, 0.0778838, 2.19402e-05)","(0.045509, 0.986509, 0.157257)","(-0.587866, -0.800272, 0.118234)","(0.401975, -0.915053, -0.0330829)","(0.344493, -0.729328, 0.591105)","(0.0258265, -0.782913, 0.621595)","(0.0259872, -0.999318, 0.0262335)","(-0.00263938, -0.999918, -0.0125306)","(-0.0394124, -0.974098, -0.222666)","(0.0200538, -0.969241, -0.245297)",0
116.333,"(0.0540514, 0.0781795, 4.03796e-05)","(0.028218, 0.97792, 0.207065)","(-0.636222, -0.771345, 0.0157712)","(0.451332, -0.891656, -0.0353454)","(0.143867, -0.818385, 0.556371)","(0.117627, -0.80112, 0.586831)","(0.0249932, -0.999453, 0.0216763)","(-0.0283975, -0.999521, -0.0123106)","(-0.0320022, -0.971636, -0.234304)","(0.0437656, -0.96982, -0.23986)",0
116.367,"(0.0540514, 0.0781795, 4.03796e-05)","(0.0159166, 0.971428, 0.236802)","(-0.643931, -0.762567, -0.0620042)","(0.473772, -0.879692, -0.0410209)","(-0.0734675, -0.852837, 0.516983)","(0.171474, -0.815026, 0.55347)","(0.0261714, -0.999509, 0.017257)","(-0.0503078, -0.998645, -0.0133188)","(-0.0272234, -0.968672, -0.246846)","(0.0617228, -0.969331, -0.237882)",0
116.4,"(0.0540514, 0.0781795, 4.03796e-05)","(0.00276317, 0.970113, 0.242638)","(-0.627222, -0.76797, -0.129669)","(0.46766, -0.882586, -0.048338)","(-0.250804, -0.853801, 0.456203)","(0.214087, -0.823476, 0.525408)","(0.0201588, -0.999761, 0.00851466)","(-0.0721467, -0.997232, -0.0179651)","(-0.0197068, -0.965681, -0.258983)","(0.069497, -0.966873, -0.245614)",0
116.433,"(0.0540514, 0.0781795, 4.03796e-05)","(0.000125439, 0.974277, 0.225352)","(-0.603995, -0.782686, -0.15031)","(0.46805, -0.883532, -0.0173373)","(-0.400947, -0.808598, 0.430594)","(0.217941, -0.823831, 0.523263)","(0.0173631, -0.999814, 0.00840508)","(-0.0822275, -0.996462, -0.0174108)","(-0.0171038, -0.964893, -0.262085)","(0.0703617, -0.9653, -0.251487)",0
116.467,"(0.0562868, 0.078538, 3.07004e-05)","(0.0018474, 0.982678, 0.18531)","(-0.579857, -0.800679, -0.150598)","(0.460907, -0.88694, 0.0300465)","(-0.487522, -0.77002, 0.411573)","(0.194689, -0.822366, 0.534612)","(0.0157933, -0.999807, 0.0117118)","(-0.0844076, -0.996431, -0.00122374)","(-0.0208585, -0.96517, -0.26079)","(0.0658802, -0.966431, -0.248336)",0
116.5,"(0.0562868, 0.078538, 3.07004e-05)","(0.0020241, 0.988627, 0.150378)","(-0.560327, -0.816883, -0.136878)","(0.41299, -0.905656, 0.096055)","(-0.52643, -0.742576, 0.414067)","(0.155524, -0.789378, 0.593881)","(0.0157068, -0.999718, 0.0178038)","(-0.0847794, -0.996311, 0.0132786)","(-0.0316555, -0.96599, -0.256635)","(0.0532436, -0.968988, -0.241302)",0
116.533,"(0.0562868, 0.078538, 3.07004e-05)","(0.000616088, 0.992613, 0.121321)","(-0.517716, -0.840801, -0.158188)","(0.316554, -0.933368, 0.169166)","(-0.541788, -0.727124, 0.421611)","(0.0828076, -0.725889, 0.682809)","(0.0175895, -0.99918, 0.0364698)","(-0.0859576, -0.995987, 0.0249124)","(-0.0506088, -0.963406, -0.263224)","(0.0391883, -0.970993, -0.235875)",0
116.567,"(0.0595907, 0.0785546, 2.14827e-05)","(-0.00220116, 0.996255, 0.0864374)","(-0.430787, -0.882281, -0.189746)","(0.196353, -0.946899, 0.254614)","(-0.517206, -0.734071, 0.440043)","(-0.0138995, -0.628573, 0.777627)","(0.0184275, -0.998237, 0.0564172)","(-0.0879828, -0.995797, 0.0254479)","(-0.0704446, -0.958973, -0.274605)","(0.0254512, -0.971277, -0.236585)",0
116.6,"(0.0595907, 0.0785546, 2.14827e-05)","(-0.00513981, 0.998891, 0.0468015)","(-0.30899, -0.916517, -0.25401)","(0.0900491, -0.942573, 0.321633)","(-0.475524, -0.767363, 0.430152)","(-0.131431, -0.544397, 0.828467)","(0.0209229, -0.997382, 0.0692271)","(-0.0889604, -0.995843, 0.0195758)","(-0.0793611, -0.958447, -0.274009)","(0.019723, -0.974097, -0.225267)",0
116.633,"(0.061986, 0.0799296, 1.69768e-05)","(-0.0095064, 0.999953, -0.00202679)","(-0.182152, -0.943591, -0.276508)","(0.0357519, -0.929114, 0.368062)","(-0.392997, -0.810088, 0.435098)","(-0.247596, -0.491375, 0.835013)","(0.0207956, -0.998487, 0.0509131)","(-0.0890464, -0.995961, 0.0114841)","(-0.0606219, -0.965556, -0.253035)","(0.0213658, -0.976123, -0.216167)",0
116.667,"(0.061986, 0.0799296, 1.69768e-05)","(-0.0127488, 0.999916, -0.00237653)","(-0.102176, -0.949755, -0.295849)","(0.0160972, -0.927801, 0.372728)","(-0.304858, -0.859435, 0.410406)","(-0.39848, -0.469019, 0.788185)","(0.0286956, -0.999437, 0.0173747)","(-0.0894407, -0.995967, 0.0071)","(-0.0232194, -0.970679, -0.239256)","(0.0291063, -0.976404, -0.21398)",0
116.7,"(0.061986, 0.0799296, 1.69768e-05)","(-0.0184454, 0.999131, 0.03739)","(-0.0381431, -0.967526, -0.249876)","(0.0107453, -0.945884, 0.324326)","(-0.152383, -0.895366, 0.418448)","(-0.581275, -0.462687, 0.669358)","(0.0421632, -0.998882, -0.0213883)","(-0.0922662, -0.995709, 0.00704635)","(0.025097, -0.970159, -0.241166)","(0.0415772, -0.974762, -0.21934)",0
116.733,"(0.0641965, 0.0793494, 2.11203e-05)","(-0.0240821, 0.993936, 0.107291)","(-0.00163404, -0.974025, -0.226432)","(0.00773393, -0.96633, 0.25719)","(-0.0555112, -0.915269, 0.398999)","(-0.725908, -0.42964, 0.537092)","(0.0617436, -0.997178, -0.0427038)","(-0.0958922, -0.995366, 0.00723484)","(0.0639362, -0.963731, -0.259104)","(0.0554798, -0.973205, -0.223144)",0
116.767,"(0.0641965, 0.0793494, 2.11203e-05)","(-0.0278592, 0.986183, 0.163301)","(0.0344249, -0.975189, -0.218683)","(0.00342831, -0.982829, 0.184486)","(-0.00877413, -0.918518, 0.395281)","(-0.802854, -0.402792, 0.439526)","(0.0834257, -0.995039, -0.0541934)","(-0.096019, -0.995367, 0.00493795)","(0.0919042, -0.95799, -0.271677)","(0.0687852, -0.971635, -0.22626)",0
116.8,"(0.0637036, 0.0755628, 2.08335e-05)","(-0.0262464, 0.981305, 0.19066)","(0.0421192, -0.971054, -0.235118)","(0.00899845, -0.988103, 0.153527)","(-0.0425744, -0.91287, 0.406025)","(-0.822951, -0.421611, 0.380785)","(0.101689, -0.993135, -0.0578169)","(-0.0948175, -0.995494, -0.000806785)","(0.10425, -0.95313, -0.284034)","(0.0782646, -0.96698, -0.242538)",0
116.833,"(0.0637036, 0.0755628, 2.08335e-05)","(-0.0227624, 0.98377, 0.177984)","(0.0395816, -0.977691, -0.206284)","(0.0123291, -0.992952, 0.117872)","(-0.0312359, -0.898908, 0.437023)","(-0.787685, -0.513984, 0.339665)","(0.114913, -0.991538, -0.0603934)","(-0.0927773, -0.995651, -0.00849524)","(0.104044, -0.951868, -0.28831)","(0.0805582, -0.961924, -0.261176)",0
116.867,"(0.061174, 0.0741345, 2.26888e-05)","(-0.0170237, 0.984629, 0.173828)","(0.0163541, -0.990626, -0.135618)","(0.00496476, -0.995778, 0.0916621)","(0.0092496, -0.86886, 0.494972)","(-0.696892, -0.64082, 0.322012)","(0.125536, -0.991221, -0.0414859)","(-0.0887383, -0.996005, -0.010004)","(0.103351, -0.95467, -0.279149)","(0.0828054, -0.958609, -0.272418)",0
116.9,"(0.061174, 0.0741345, 2.26888e-05)","(-0.00734209, 0.982945, 0.183751)","(-0.0928327, -0.990705, -0.0994276)","(0.00126646, -0.998388, 0.0567351)","(0.080594, -0.85397, 0.514043)","(-0.52461, -0.772087, 0.358701)","(0.138744, -0.990194, -0.0163028)","(-0.076952, -0.996852, -0.0190959)","(0.113261, -0.956118, -0.270205)","(0.0910336, -0.947444, -0.306698)",0
116.933,"(0.0582097, 0.0743069, 2.50697e-05)","(0.00336998, 0.974002, 0.226516)","(-0.283363, -0.954003, -0.0978935)","(0.0060706, -0.999851, 0.0161442)","(0.170634, -0.853033, 0.493172)","(-0.323588, -0.859726, 0.395173)","(0.152201, -0.988334, 0.00556032)","(-0.0618401, -0.996963, -0.0473258)","(0.122243, -0.952425, -0.279184)","(0.0937872, -0.918076, -0.38515)",0
116.967,"(0.0582097, 0.0743069, 2.50697e-05)","(0.013413, 0.965455, 0.260223)","(-0.46848, -0.873898, -0.12973)","(0.0254102, -0.997357, -0.0680692)","(0.228132, -0.881316, 0.41381)","(-0.103118, -0.910942, 0.399438)","(0.159351, -0.98722, 0.00217982)","(-0.0511785, -0.990826, -0.125077)","(0.12994, -0.944955, -0.300293)","(0.0914379, -0.87449, -0.476348)",0
117,"(0.0556203, 0.0758975, 2.80774e-05)","(0.0183971, 0.953778, 0.299949)","(-0.571678, -0.808798, -0.137949)","(0.053723, -0.986705, -0.153384)","(0.234198, -0.910489, 0.340824)","(0.0428267, -0.930495, 0.363793)","(0.160612, -0.986839, 0.018773)","(-0.0548312, -0.983577, -0.171961)","(0.132089, -0.942388, -0.307338)","(0.0818807, -0.853483, -0.514647)",0
117.033,"(0.0556203, 0.0758975, 2.80774e-05)","(0.0310154, 0.945091, 0.325333)","(-0.612474, -0.777626, -0.142032)","(0.067248, -0.97486, -0.212429)","(0.188058, -0.932553, 0.308188)","(0.126413, -0.936128, 0.328153)","(0.160123, -0.986231, 0.0413364)","(-0.0658775, -0.991804, -0.10948)","(0.140702, -0.948344, -0.284336)","(0.0697711, -0.899313, -0.431704)",0
117.067,"(0.0556203, 0.0758975, 2.80774e-05)","(0.0422369, 0.944461, 0.325899)","(-0.625671, -0.766631, -0.144269)","(0.0732636, -0.974491, -0.212133)","(0.118902, -0.949566, 0.290149)","(0.137006, -0.940869, 0.309832)","(0.159519, -0.984212, 0.0766874)","(-0.0790085, -0.996365, 0.0318544)","(0.140474, -0.959777, -0.243094)","(0.0433838, -0.954222, -0.295935)",0
117.1,"(0.0540978, 0.0776388, 3.10899e-05)","(0.0519359, 0.952518, 0.300021)","(-0.621354, -0.767704, -0.156681)","(0.0700795, -0.978956, -0.191663)","(0.0552016, -0.955825, 0.288705)","(0.13106, -0.94117, 0.311485)","(0.157553, -0.985218, 0.0672527)","(-0.0939766, -0.986928, 0.130924)","(0.133385, -0.965986, -0.221538)","(0.0266386, -0.979898, -0.197711)",0
117.133,"(0.0540978, 0.0776388, 3.10899e-05)","(0.0513835, 0.963529, 0.262625)","(-0.591859, -0.787288, -0.172861)","(0.0734351, -0.981876, -0.17472)","(0.00993255, -0.957682, 0.287656)","(0.120093, -0.943898, 0.307627)","(0.149843, -0.988073, 0.0354766)","(-0.108973, -0.986968, 0.118403)","(0.128383, -0.961335, -0.243624)","(0.0334, -0.97671, -0.211947)",0
117.167,"(0.0540978, 0.0776388, 3.10899e-05)","(0.0487173, 0.971457, 0.232161)","(-0.538744, -0.820931, -0.189283)","(0.0785119, -0.981976, -0.171929)","(-0.0301407, -0.948488, 0.315377)","(0.114268, -0.945103, 0.306143)","(0.134592, -0.990893, -0.0039361)","(-0.120406, -0.990481, 0.0666992)","(0.132144, -0.950401, -0.281558)","(0.0628022, -0.962288, -0.264684)",0
117.2,"(0.0540978, 0.0776388, 3.10899e-05)","(0.045401, 0.979172, 0.197889)","(-0.456197, -0.879021, -0.138587)","(0.0875851, -0.983817, -0.15631)","(-0.0419535, -0.884813, 0.464053)","(0.109015, -0.941521, 0.318832)","(0.114044, -0.993314, -0.017908)","(-0.120055, -0.992039, 0.0380283)","(0.142502, -0.940765, -0.307658)","(0.0882491, -0.950105, -0.299186)",0
117.233,"(0.0540978, 0.0776388, 3.10899e-05)","(0.0432107, 0.984397, 0.170574)","(-0.339053, -0.939687, -0.0450795)","(0.102204, -0.988315, -0.113084)","(-0.0761923, -0.767856, 0.636075)","(0.0960287, -0.930622, 0.35316)","(0.0867516, -0.996208, -0.00666933)","(-0.114243, -0.993008, 0.0297286)","(0.161986, -0.93394, -0.318616)","(0.126872, -0.937998, -0.322587)",0
117.267,"(0.0560142, 0.0754244, 4.9635e-05)","(0.0405383, 0.986264, 0.160127)","(-0.233053, -0.970681, 0.0588672)","(0.130908, -0.988908, -0.0701779)","(-0.0865046, -0.56235, 0.822362)","(0.0799781, -0.919495, 0.38488)","(0.0436187, -0.998999, 0.00993139)","(-0.108288, -0.993521, 0.0344982)","(0.19676, -0.916411, -0.348535)","(0.183596, -0.906636, -0.379873)",0
117.3,"(0.0560142, 0.0754244, 4.9635e-05)","(0.0315992, 0.986886, 0.158295)","(-0.14999, -0.978902, 0.138758)","(0.180817, -0.981861, -0.0570375)","(-0.111283, -0.398517, 0.910385)","(0.0746951, -0.916108, 0.393911)","(-0.0420623, -0.99794, 0.0484454)","(-0.106441, -0.993251, 0.0460814)","(0.243556, -0.882803, -0.40167)","(0.240094, -0.8613, -0.447791)",0
117.333,"(0.0590939, 0.0718903, 5.13989e-05)","(0.0150432, 0.985935, 0.16645)","(-0.0983064, -0.978289, 0.182444)","(0.240631, -0.968439, -0.0649774)","(-0.100823, -0.286121, 0.952874)","(0.0931758, -0.921021, 0.378205)","(-0.148522, -0.977912, 0.147069)","(-0.108754, -0.992017, 0.0638333)","(0.272163, -0.858702, -0.434234)","(0.267018, -0.823043, -0.501301)",0
117.367,"(0.0612756, 0.0695908, 4.99911e-05)","(-0.00852425, 0.98747, 0.157577)","(-0.0459047, -0.98196, 0.183431)","(0.29341, -0.953913, -0.0629275)","(-0.0856059, -0.334209, 0.938603)","(0.138473, -0.917377, 0.373156)","(-0.270493, -0.925592, 0.26479)","(-0.113553, -0.990782, 0.0738657)","(0.286877, -0.85208, -0.437791)","(0.261096, -0.812528, -0.521179)",0
117.4,"(0.0638268, 0.0675428, 4.60497e-05)","(-0.0312511, 0.990959, 0.130474)","(-0.0208338, -0.987769, 0.154529)","(0.308287, -0.951256, -0.00839728)","(-0.0268034, -0.495089, 0.868429)","(0.192588, -0.884844, 0.424218)","(-0.356313, -0.86847, 0.344676)","(-0.118453, -0.990036, 0.0761364)","(0.262249, -0.867969, -0.421729)","(0.247507, -0.823016, -0.511259)",0
117.433,"(0.065729, 0.0663246, 3.87865e-05)","(-0.0520887, 0.994524, 0.0906033)","(-0.0136865, -0.997455, 0.0699694)","(0.296685, -0.949783, 0.0994512)","(0.0651432, -0.703466, 0.707737)","(0.213082, -0.821146, 0.529448)","(-0.420005, -0.842821, 0.336524)","(-0.133986, -0.987277, 0.0856263)","(0.207287, -0.899212, -0.385291)","(0.257886, -0.866437, -0.42753)",0
117.467,"(0.065729, 0.0663246, 3.87865e-05)","(-0.0635941, 0.995633, 0.0683451)","(-0.00560394, -0.999751, 0.0215856)","(0.265401, -0.924317, 0.274226)","(0.152276, -0.811556, 0.564082)","(0.171651, -0.699938, 0.69327)","(-0.443361, -0.859572, 0.254101)","(-0.151437, -0.98262, 0.107355)","(0.1029, -0.944328, -0.3125)","(0.272226, -0.903363, -0.331403)",0
117.5,"(0.065729, 0.0663246, 3.87865e-05)","(-0.0544707, 0.996683, 0.0604696)","(-0.00968335, -0.999152, -0.0400222)","(0.199899, -0.857353, 0.474328)","(0.167224, -0.879248, 0.446047)","(0.0712854, -0.483512, 0.872431)","(-0.414452, -0.895662, 0.161305)","(-0.154691, -0.980184, 0.123736)","(-0.0202933, -0.975013, -0.221218)","(0.280773, -0.928682, -0.242313)",0
117.533,"(0.0645689, 0.0701195, 3.2578e-05)","(-0.0281757, 0.998343, 0.0501833)","(-0.0246728, -0.999329, -0.0270677)","(0.12008, -0.665787, 0.736416)","(0.114615, -0.904207, 0.411428)","(-0.0186512, -0.201037, 0.979406)","(-0.339082, -0.936519, 0.0891958)","(-0.137773, -0.983045, 0.120999)","(-0.132952, -0.980363, -0.145641)","(0.283512, -0.936304, -0.207257)",0
117.567,"(0.0618788, 0.0720548, 3.50402e-05)","(0.00455811, 0.999457, 0.032626)","(-0.06839, -0.997611, -0.00976633)","(0.0416623, -0.389823, 0.919947)","(0.0544285, -0.933031, 0.355654)","(-0.0923423, 0.0628523, 0.993742)","(-0.255024, -0.965561, 0.0515146)","(-0.0996653, -0.989547, 0.104224)","(-0.204911, -0.97258, -0.109999)","(0.294161, -0.941094, -0.166768)",0
117.6,"(0.0589663, 0.0739428, 3.83647e-05)","(0.0302875, 0.999496, 0.00948516)","(-0.110521, -0.992586, 0.0505743)","(0.00437241, -0.0319556, 0.99948)","(0.0177914, -0.937332, 0.347983)","(-0.134425, 0.314218, 0.939786)","(-0.199137, -0.97981, 0.017814)","(-0.0506764, -0.994805, 0.0882933)","(-0.226677, -0.968962, -0.0986403)","(0.304368, -0.942537, -0.137783)",0
117.633,"(0.0562953, 0.0751966, 4.43606e-05)","(0.0463552, 0.998891, -0.00829935)","(-0.140177, -0.98775, 0.0685674)","(-0.0118154, 0.297411, 0.954677)","(0.00984209, -0.933733, 0.357835)","(-0.205774, 0.582386, 0.786437)","(-0.176787, -0.984164, -0.0129607)","(-0.00333677, -0.997319, 0.073098)","(-0.218335, -0.969671, -0.109857)","(0.293558, -0.946803, -0.131865)",0
117.667,"(0.0539903, 0.0756471, 4.69618e-05)","(0.0618668, 0.997562, -0.0322964)","(-0.173103, -0.983793, 0.0467698)","(-0.0269796, 0.603679, 0.796771)","(0.0035974, -0.931674, 0.363279)","(-0.238569, 0.807452, 0.539541)","(-0.156728, -0.987365, -0.0233927)","(0.030166, -0.997671, 0.0611787)","(-0.198747, -0.971039, -0.132604)","(0.27564, -0.950692, -0.14215)",0
117.7,"(0.0539903, 0.0756471, 4.69618e-05)","(0.0787679, 0.996049, -0.0410218)","(-0.18723, -0.982286, -0.00774319)","(-0.054143, 0.773935, 0.630946)","(-0.00880824, -0.93132, 0.364096)","(-0.248859, 0.881799, 0.400624)","(-0.134557, -0.990653, -0.0223868)","(0.0416899, -0.998203, 0.0430334)","(-0.189756, -0.967438, -0.167498)","(0.258928, -0.950395, -0.172351)",0
117.733,"(0.0509986, 0.0757488, 4.91846e-05)","(0.0980115, 0.995071, -0.0150609)","(-0.203763, -0.975962, -0.0773172)","(-0.0638839, 0.828663, 0.556091)","(-0.0201713, -0.932854, 0.359689)","(-0.249387, 0.905645, 0.342947)","(-0.107755, -0.993858, -0.0251971)","(0.0480323, -0.998544, 0.0245602)","(-0.185944, -0.962215, -0.198917)","(0.251657, -0.943568, -0.215287)",0
117.767,"(0.0509986, 0.0757488, 4.91846e-05)","(0.110623, 0.99346, 0.0282709)","(-0.207107, -0.970334, -0.124738)","(-0.0713584, 0.8142, 0.576182)","(-0.0276508, -0.921131, 0.38827)","(-0.241024, 0.890306, 0.386346)","(-0.0845101, -0.995961, -0.030313)","(0.049994, -0.998737, 0.00501566)","(-0.177826, -0.958793, -0.221571)","(0.251857, -0.935216, -0.248877)",0
117.8,"(0.0509986, 0.0757488, 4.91846e-05)","(0.115703, 0.990927, 0.0683897)","(-0.217734, -0.960247, -0.17469)","(-0.073961, 0.793629, 0.60389)","(-0.0252567, -0.910409, 0.412939)","(-0.227399, 0.900498, 0.370665)","(-0.0722197, -0.996862, -0.0324132)","(0.0517085, -0.998632, -0.00770777)","(-0.163656, -0.960717, -0.224143)","(0.259657, -0.929366, -0.262406)",0
117.833,"(0.0489715, 0.0754987, 5.05032e-05)","(0.117531, 0.990773, 0.0674949)","(-0.24018, -0.952008, -0.18972)","(-0.116531, 0.783137, 0.610833)","(-0.0241902, -0.898691, 0.437915)","(-0.178196, 0.907789, 0.379692)","(-0.0716877, -0.997052, -0.0273359)","(0.0450758, -0.998982, -0.00191649)","(-0.148886, -0.966756, -0.207883)","(0.270236, -0.931966, -0.241684)",0
117.867,"(0.0489715, 0.0754987, 5.05032e-05)","(0.118737, 0.991485, 0.0534741)","(-0.26841, -0.944251, -0.190646)","(-0.160974, 0.783591, 0.600061)","(-0.0239577, -0.89259, 0.450233)","(-0.140118, 0.915858, 0.37626)","(-0.0826217, -0.996338, -0.0220018)","(0.0349544, -0.999365, 0.00698089)","(-0.140643, -0.970823, -0.19422)","(0.275018, -0.935631, -0.221268)",0
117.9,"(0.0489715, 0.0754987, 5.05032e-05)","(0.118131, 0.99225, 0.0385426)","(-0.297289, -0.93716, -0.182619)","(-0.18554, 0.783303, 0.593306)","(-0.0216527, -0.888703, 0.457972)","(-0.119119, 0.913927, 0.388004)","(-0.0951194, -0.995334, -0.0162073)","(0.0220633, -0.99953, 0.0212998)","(-0.136067, -0.974474, -0.178566)","(0.275434, -0.940598, -0.198524)",0
117.933,"(0.0489715, 0.0754987, 5.05032e-05)","(0.115697, 0.992653, 0.0354031)","(-0.31544, -0.933232, -0.171974)","(-0.184204, 0.777775, 0.600945)","(-0.0133823, -0.888192, 0.459277)","(-0.125281, 0.905041, 0.406456)","(-0.105237, -0.994366, -0.0127049)","(0.0135271, -0.999561, 0.0263703)","(-0.133055, -0.975748, -0.173819)","(0.272551, -0.941903, -0.196302)",0
117.967,"(0.0489715, 0.0754987, 5.05032e-05)","(0.112797, 0.993012, 0.0346987)","(-0.327467, -0.930234, -0.165618)","(-0.183947, 0.778902, 0.599563)","(-0.00203147, -0.887933, 0.459969)","(-0.133215, 0.905538, 0.402809)","(-0.111549, -0.99374, -0.00615995)","(0.00583191, -0.999468, 0.0321017)","(-0.136256, -0.976183, -0.168825)","(0.268596, -0.943527, -0.193941)",0
118,"(0.0489715, 0.0754987, 5.05032e-05)","(0.110108, 0.993426, 0.0313373)","(-0.332556, -0.928936, -0.162739)","(-0.188759, 0.790351, 0.582851)","(0.00318502, -0.887727, 0.460359)","(-0.139364, 0.917082, 0.373548)","(-0.115209, -0.99334, 0.00182994)","(-0.00111906, -0.999285, 0.0377857)","(-0.142644, -0.976015, -0.16446)","(0.267261, -0.944398, -0.191532)",0
118.033,"(0.0489715, 0.0754987, 5.05032e-05)","(0.107873, 0.993805, 0.0267347)","(-0.333868, -0.92863, -0.161796)","(-0.191546, 0.804859, 0.561704)","(0.000221069, -0.887166, 0.461451)","(-0.142335, 0.929131, 0.341256)","(-0.11805, -0.992969, 0.00880419)","(-0.00704481, -0.99909, 0.0420679)","(-0.148217, -0.975751, -0.161066)","(0.267596, -0.944681, -0.189657)",0
118.067,"(0.0489715, 0.0754987, 5.05032e-05)","(0.106737, 0.994055, 0.0215131)","(-0.333822, -0.92888, -0.160453)","(-0.193485, 0.820754, 0.537519)","(-0.00876746, -0.887209, 0.461284)","(-0.146353, 0.940943, 0.305297)","(-0.12004, -0.992705, 0.011324)","(-0.0102229, -0.998998, 0.0435752)","(-0.149675, -0.975494, -0.161275)","(0.269206, -0.943825, -0.191631)",0
118.1,"(0.0489715, 0.0754987, 5.05032e-05)","(0.105933, 0.994211, 0.0179714)","(-0.336332, -0.928388, -0.158041)","(-0.195109, 0.832824, 0.518012)","(-0.0160318, -0.886552, 0.462352)","(-0.152757, 0.94704, 0.282456)","(-0.121523, -0.992523, 0.0114133)","(-0.0116308, -0.998975, 0.0437531)","(-0.14911, -0.975356, -0.162624)","(0.27102, -0.942508, -0.195518)",0
118.133,"(0.0489715, 0.0754987, 5.05032e-05)","(0.104644, 0.994406, 0.0143943)","(-0.340683, -0.927335, -0.15487)","(-0.201265, 0.840957, 0.502279)","(-0.0174055, -0.886736, 0.461949)","(-0.15981, 0.950439, 0.266696)","(-0.122346, -0.992428, 0.0109047)","(-0.0120897, -0.99898, 0.0435054)","(-0.148487, -0.975183, -0.164223)","(0.271881, -0.941184, -0.200633)",0
118.167,"(0.0489715, 0.0754987, 5.05032e-05)","(0.100602, 0.994867, 0.0109047)","(-0.345257, -0.926095, -0.152135)","(-0.210191, 0.844472, 0.492632)","(-0.00881196, -0.887227, 0.461248)","(-0.170458, 0.950644, 0.259268)","(-0.124164, -0.992186, 0.0122451)","(-0.0137313, -0.99893, 0.044164)","(-0.149542, -0.975061, -0.16399)","(0.272358, -0.940036, -0.205312)",0
118.2,"(0.0510745, 0.075968, 4.57119e-05)","(0.0904678, 0.995868, 0.0078611)","(-0.34348, -0.92743, -0.147967)","(-0.21857, 0.845638, 0.486954)","(0.00415604, -0.885397, 0.464818)","(-0.181882, 0.950367, 0.25243)","(-0.131313, -0.991231, 0.0147506)","(-0.0160711, -0.998839, 0.0454103)","(-0.1542, -0.974577, -0.162548)","(0.267528, -0.940526, -0.209378)",0
