time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
38.1,"(0.0343233, -0.000736344, -4.27337e-05)","(-0.0889246, 0.995561, -0.030824)","(-0.0308016, -0.969111, 0.244695)","(-0.0400684, -0.923533, 0.381419)","(0.232612, -0.331981, 0.914156)","(-0.121302, 0.322474, 0.938774)","(0.132721, -0.987431, -0.0858251)","(0.0155132, -0.993489, 0.112871)","(0.162268, -0.921806, -0.352054)","(0.146426, -0.976464, -0.158362)",0
38.1333,"(0.0317237, -0.00256402, -3.93067e-05)","(-0.075704, 0.996742, 0.0278121)","(0.0277945, -0.952401, 0.303578)","(-0.0480367, -0.948433, 0.313316)","(0.216234, -0.0657062, 0.974128)","(-0.287899, 0.154298, 0.945149)","(0.139064, -0.984722, -0.1048)","(0.0111789, -0.992556, 0.121276)","(0.155705, -0.905846, -0.393954)","(0.0951203, -0.979943, -0.175114)",0
38.1667,"(0.0317237, -0.00256402, -3.93067e-05)","(-0.0527627, 0.998008, 0.0345777)","(0.0941562, -0.929571, 0.356415)","(-0.0557905, -0.953314, 0.296782)","(0.169296, 0.16617, 0.971456)","(-0.474065, -0.060491, 0.878409)","(0.145032, -0.984773, -0.0958532)","(0.00100526, -0.990973, 0.134062)","(0.14995, -0.901781, -0.405346)","(0.043549, -0.979405, -0.197152)",0
38.2,"(0.027853, -0.00405533, -3.32423e-05)","(-0.0279129, 0.999068, 0.0329291)","(0.149773, -0.906691, 0.394309)","(-0.0673997, -0.964808, 0.25417)","(0.0886082, 0.379683, 0.920863)","(-0.583884, -0.322545, 0.745013)","(0.146832, -0.986584, -0.0713655)","(-0.0256255, -0.981576, 0.189345)","(0.144062, -0.891774, -0.428934)","(-0.0361568, -0.971463, -0.234417)",0
38.2333,"(0.0254405, -0.00375859, -3.78592e-05)","(0.00223314, 0.999995, 0.00223424)","(0.180026, -0.876772, 0.445938)","(-0.0851808, -0.978306, 0.188844)","(0.00556695, 0.527852, 0.849318)","(-0.598989, -0.569155, 0.563271)","(0.141625, -0.988529, -0.0524681)","(-0.051172, -0.960903, 0.272116)","(0.120911, -0.864178, -0.488444)","(-0.113982, -0.970118, -0.214194)",0
38.2667,"(0.023012, -0.00356829, -3.7663e-05)","(0.0295057, 0.99891, -0.0361663)","(0.192452, -0.844274, 0.500163)","(-0.113114, -0.987553, 0.10929)","(-0.0502784, 0.615845, 0.786261)","(-0.565606, -0.728289, 0.386892)","(0.124244, -0.990987, -0.0500847)","(-0.0683645, -0.92152, 0.382266)","(0.0974474, -0.841569, -0.531287)","(-0.180002, -0.973503, -0.14104)",0
38.3,"(0.0210066, -0.00260499, -3.39499e-05)","(0.0546083, 0.996365, -0.0653751)","(0.190092, -0.824792, 0.532526)","(-0.140357, -0.986316, 0.0864936)","(-0.0726538, 0.666628, 0.741842)","(-0.545101, -0.786971, 0.289037)","(0.092606, -0.994169, -0.0552518)","(-0.0794097, -0.893001, 0.442994)","(0.054509, -0.822239, -0.566526)","(-0.211986, -0.975794, -0.0537335)",0
38.3333,"(0.0210066, -0.00260499, -3.39499e-05)","(0.0678907, 0.995515, -0.0658865)","(0.181105, -0.816881, 0.547638)","(-0.154147, -0.982683, 0.102827)","(-0.0764845, 0.700366, 0.709675)","(-0.529215, -0.811174, 0.248853)","(0.0533458, -0.997885, -0.0371446)","(-0.100642, -0.891788, 0.441119)","(0.0208273, -0.847904, -0.52974)","(-0.218413, -0.975345, -0.0315986)",0
38.3667,"(0.0185876, -0.000450492, -2.51455e-05)","(0.0760299, 0.996576, -0.0324776)","(0.155353, -0.820279, 0.550462)","(-0.159599, -0.981969, 0.10132)","(-0.0743169, 0.70555, 0.704753)","(-0.523278, -0.805969, 0.276757)","(0.0175622, -0.999808, -0.00865607)","(-0.135976, -0.914341, 0.381432)","(-0.00496559, -0.868177, -0.496229)","(-0.211477, -0.973898, -0.0824694)",0
38.4,"(0.0185876, -0.000450492, -2.51455e-05)","(0.0770752, 0.997021, 0.00281266)","(0.12844, -0.829903, 0.542922)","(-0.140239, -0.988132, 0.0626719)","(-0.061464, 0.685797, 0.725193)","(-0.512361, -0.815588, 0.268892)","(-0.00658331, -0.999925, 0.010322)","(-0.158683, -0.93735, 0.310153)","(0.00197482, -0.909799, -0.415044)","(-0.191018, -0.972527, -0.133052)",0
38.4333,"(0.0185876, -0.000450492, -2.51455e-05)","(0.0785691, 0.996207, 0.0374055)","(0.0890916, -0.856577, 0.50827)","(-0.108082, -0.994104, -0.00868764)","(-0.0304185, 0.672027, 0.739902)","(-0.491643, -0.819084, 0.295615)","(-0.015272, -0.999849, 0.00831642)","(-0.168022, -0.944822, 0.281213)","(0.0219139, -0.924446, -0.380682)","(-0.173669, -0.974545, -0.141778)",0
38.4667,"(0.0185035, -0.0034153, -1.77357e-05)","(0.0795371, 0.992607, 0.0916809)","(-3.78699e-05, -0.890557, 0.454871)","(-0.040495, -0.9972, -0.0628738)","(0.0655228, 0.580542, 0.81159)","(-0.446919, -0.817134, 0.364081)","(-0.0128223, -0.999554, -0.0269551)","(-0.170742, -0.945008, 0.27894)","(0.0380981, -0.888724, -0.456857)","(-0.160587, -0.979821, -0.119011)",0
38.5,"(0.0188395, -0.00624192, -2.14842e-05)","(0.0755309, 0.988618, 0.130113)","(-0.123688, -0.915731, 0.38228)","(0.056488, -0.991247, -0.119326)","(0.209863, 0.352924, 0.911812)","(-0.36759, -0.781383, 0.5043)","(-0.00572032, -0.998083, -0.06163)","(-0.172367, -0.936107, 0.306584)","(0.0411821, -0.849843, -0.525425)","(-0.151319, -0.983861, -0.0954993)",0
38.5333,"(0.019348, -0.00905187, -2.47871e-05)","(0.069234, 0.982585, 0.172433)","(-0.257099, -0.943365, 0.209673)","(0.157722, -0.975107, -0.155856)","(0.295434, -0.227672, 0.927838)","(-0.293441, -0.769502, 0.567237)","(-0.000300904, -0.999169, -0.0407683)","(-0.17166, -0.943103, 0.284763)","(0.0302593, -0.861209, -0.507349)","(-0.148015, -0.979349, -0.13772)",0
38.5667,"(0.0199133, -0.0118862, -2.44088e-05)","(0.062553, 0.983689, 0.168652)","(-0.323414, -0.945517, -0.0374343)","(0.265288, -0.955458, -0.129314)","(0.139377, -0.737123, 0.661229)","(-0.230498, -0.78475, 0.575359)","(0.00307989, -0.999153, 0.041046)","(-0.150404, -0.951315, 0.269033)","(0.00224413, -0.933568, -0.358393)","(-0.115564, -0.977364, -0.177214)",0
38.6,"(0.0199133, -0.0118862, -2.44088e-05)","(0.063566, 0.983225, 0.170964)","(-0.32563, -0.915463, -0.236417)","(0.359143, -0.931542, -0.0569794)","(-0.0659622, -0.938419, 0.339145)","(-0.228326, -0.790843, 0.567833)","(0.00549166, -0.993896, 0.110182)","(-0.106968, -0.965189, 0.238679)","(-0.0200153, -0.961788, -0.273061)","(-0.0664069, -0.964148, -0.256921)",0
38.6333,"(0.0199133, -0.0118862, -2.44088e-05)","(0.0713159, 0.979719, 0.187255)","(-0.293589, -0.898116, -0.327405)","(0.465303, -0.885011, 0.015753)","(-0.180878, -0.935622, 0.303142)","(-0.264891, -0.763288, 0.589257)","(0.00588212, -0.991968, 0.126351)","(-0.035618, -0.978278, 0.204214)","(-0.0320058, -0.95739, -0.287018)","(0.0144301, -0.928151, -0.371924)",0
38.6667,"(0.0225675, -0.0103579, -9.39822e-06)","(0.0810539, 0.971283, 0.223697)","(-0.276115, -0.909003, -0.312209)","(0.544263, -0.835851, 0.0716229)","(-0.180468, -0.934159, 0.307862)","(-0.344155, -0.71756, 0.605529)","(-0.00333422, -0.996022, 0.0890463)","(0.0408032, -0.990405, 0.132033)","(-0.0400023, -0.94025, -0.338128)","(0.0830644, -0.858998, -0.505195)",0
38.7,"(0.0245763, -0.00669433, -6.5294e-06)","(0.0884968, 0.960786, 0.26279)","(-0.256408, -0.913664, -0.315394)","(0.597168, -0.797128, 0.08932)","(-0.171758, -0.931955, 0.319311)","(-0.430004, -0.690422, 0.581734)","(-0.0241579, -0.997146, 0.0715351)","(0.100921, -0.993451, 0.0535644)","(-0.061536, -0.932607, -0.355609)","(0.166635, -0.810902, -0.560955)",0
38.7333,"(0.027643, -0.00305742, -5.39435e-06)","(0.0890674, 0.963708, 0.251663)","(-0.233344, -0.919039, -0.317677)","(0.619771, -0.778881, 0.0960677)","(-0.16364, -0.931272, 0.325506)","(-0.493189, -0.666742, 0.558766)","(-0.0757743, -0.991612, 0.104713)","(0.116603, -0.993004, 0.018604)","(-0.0654075, -0.936638, -0.344137)","(0.275526, -0.794118, -0.541721)",0
38.7667,"(0.0316629, -0.00204734, -7.25625e-06)","(0.0798763, 0.975921, 0.202971)","(-0.202681, -0.923342, -0.32613)","(0.631611, -0.770868, 0.0826373)","(-0.138727, -0.917651, 0.372386)","(-0.537044, -0.650434, 0.53714)","(-0.173516, -0.967405, 0.184445)","(0.105581, -0.994407, -0.00268784)","(-0.0444994, -0.944216, -0.326308)","(0.382283, -0.788185, -0.482311)",0
38.8,"(0.0369307, -0.0043707, -1.15609e-05)","(0.059083, 0.98972, 0.130244)","(-0.163913, -0.926195, -0.339551)","(0.637119, -0.769312, 0.0473121)","(-0.101926, -0.889424, 0.445574)","(-0.621107, -0.662749, 0.418319)","(-0.292466, -0.919926, 0.26115)","(0.109053, -0.993704, -0.0256691)","(-0.0700111, -0.945996, -0.316529)","(0.452202, -0.769735, -0.450579)",0
38.8333,"(0.0427146, -0.0114048, -1.78987e-05)","(0.0262596, 0.997173, 0.0703965)","(-0.105027, -0.938812, -0.328027)","(0.61873, -0.785378, 0.0188371)","(-0.0958493, -0.856386, 0.507361)","(-0.664463, -0.696701, 0.270364)","(-0.390564, -0.880649, 0.268175)","(0.14826, -0.988585, -0.0267915)","(-0.190159, -0.935681, -0.297221)","(0.444833, -0.800707, -0.401239)",0
38.8667,"(0.0479442, -0.02062, -2.03738e-05)","(-0.0106201, 0.999878, 0.0114449)","(-0.0266, -0.948502, -0.315652)","(0.557136, -0.829881, 0.0299565)","(-0.120607, -0.834539, 0.537585)","(-0.644509, -0.74957, 0.150842)","(-0.479159, -0.81046, 0.336988)","(0.1952, -0.98055, -0.0204574)","(-0.315064, -0.929941, -0.189591)","(0.402498, -0.824522, -0.397691)",0
38.9,"(0.0517103, -0.0297322, -2.31778e-05)","(-0.0366361, 0.999261, -0.0116662)","(0.0507872, -0.949035, -0.311052)","(0.479198, -0.876104, 0.0530164)","(-0.162402, -0.832253, 0.530076)","(-0.575169, -0.808674, 0.123397)","(-0.540847, -0.734831, 0.409278)","(0.230275, -0.97291, -0.0204776)","(-0.336546, -0.937283, -0.0907574)","(0.374256, -0.841709, -0.389176)",0
38.9333,"(0.054095, -0.0356395, -2.50869e-05)","(-0.0452754, 0.998908, -0.0115525)","(0.111804, -0.935878, -0.334115)","(0.43024, -0.899056, 0.0811891)","(-0.183747, -0.860645, 0.474897)","(-0.544767, -0.83257, 0.100279)","(-0.561243, -0.635998, 0.529634)","(0.234653, -0.967832, -0.0907682)","(-0.26582, -0.963644, -0.02701)","(0.387767, -0.803141, -0.452329)",0
38.9667,"(0.0542687, -0.0382983, -2.08447e-05)","(-0.0369813, 0.999207, 0.014724)","(0.153374, -0.913753, -0.376207)","(0.441167, -0.892928, 0.08973)","(-0.218143, -0.887804, 0.405239)","(-0.579148, -0.814639, 0.0308483)","(-0.535368, -0.629725, 0.562874)","(0.224257, -0.963875, -0.143715)","(-0.0863307, -0.992818, -0.082825)","(0.429013, -0.764163, -0.481667)",0
39,"(0.050955, -0.0380914, -1.24007e-05)","(-0.0226824, 0.999226, 0.0321252)","(0.14664, -0.908636, -0.390995)","(0.458384, -0.872867, 0.167291)","(-0.278854, -0.89772, 0.341085)","(-0.587478, -0.798804, 0.129543)","(-0.4655, -0.642737, 0.608439)","(0.204015, -0.965646, -0.160952)","(0.129613, -0.980903, -0.145019)","(0.466093, -0.71356, -0.523057)",0
39.0333,"(0.0456965, -0.0365456, -2.60416e-06)","(0.00536931, 0.998593, 0.0527566)","(0.0962047, -0.918, -0.384735)","(0.487132, -0.836685, 0.25032)","(-0.384606, -0.873034, 0.299816)","(-0.576631, -0.777366, 0.251393)","(-0.36642, -0.693607, 0.620199)","(0.17729, -0.977288, -0.116085)","(0.319627, -0.928532, -0.188855)","(0.533702, -0.675686, -0.508538)",0
39.0667,"(0.039863, -0.0344833, 7.71042e-06)","(0.0458971, 0.995161, 0.0868837)","(0.00613087, -0.927544, -0.373665)","(0.497562, -0.814793, 0.297565)","(-0.531682, -0.800061, 0.27788)","(-0.513512, -0.769795, 0.379107)","(-0.241249, -0.816573, 0.524411)","(0.128321, -0.989542, -0.0658837)","(0.375733, -0.89772, -0.230049)","(0.616033, -0.597297, -0.513556)",0
39.1,"(0.0339963, -0.0317739, 1.77527e-05)","(0.0921431, 0.988402, 0.120707)","(-0.149204, -0.903074, -0.402736)","(0.511248, -0.816502, 0.268234)","(-0.675563, -0.683295, 0.276989)","(-0.450353, -0.812915, 0.36926)","(-0.117911, -0.943847, 0.308624)","(0.0423936, -0.999076, 0.00699976)","(0.347144, -0.892136, -0.289111)","(0.693071, -0.493349, -0.525604)",0
39.1333,"(0.0284914, -0.0289798, 2.37238e-05)","(0.121977, 0.982001, 0.144205)","(-0.362781, -0.823496, -0.436171)","(0.491524, -0.844279, 0.213535)","(-0.815768, -0.513892, 0.265403)","(-0.300034, -0.892289, 0.337344)","(-0.0282994, -0.997004, 0.0719924)","(-0.0797693, -0.993562, 0.080443)","(0.312589, -0.889843, -0.332367)","(0.741839, -0.410339, -0.530375)",0
39.1667,"(0.0250744, -0.0261562, 2.85862e-05)","(0.128595, 0.980276, 0.150074)","(-0.597016, -0.676566, -0.431081)","(0.454121, -0.874955, 0.168008)","(-0.918737, -0.26768, 0.290294)","(-0.113768, -0.946862, 0.300848)","(0.0259907, -0.999209, -0.0301108)","(-0.203757, -0.967517, 0.149648)","(0.325929, -0.885177, -0.332012)","(0.769894, -0.391262, -0.50416)",0
39.2,"(0.0230304, -0.0226305, 3.01233e-05)","(0.11734, 0.980223, 0.159353)","(-0.794583, -0.53847, -0.280513)","(0.422602, -0.897266, 0.127753)","(-0.896634, 0.0569679, 0.439092)","(0.0272868, -0.959891, 0.279042)","(0.0513751, -0.997131, -0.0555836)","(-0.302878, -0.940059, 0.156696)","(0.365114, -0.879471, -0.305322)","(0.764449, -0.465175, -0.446352)",0
39.2333,"(0.0218217, -0.018897, 2.83409e-05)","(0.0982447, 0.981072, 0.166871)","(-0.929976, -0.3674, -0.0127156)","(0.383308, -0.921597, 0.0611079)","(-0.696942, 0.348397, 0.626811)","(0.0924911, -0.97079, 0.221387)","(0.0554751, -0.995265, -0.0798138)","(-0.368718, -0.91687, 0.152961)","(0.387707, -0.871476, -0.300356)","(0.720917, -0.593023, -0.358612)",0
39.2667,"(0.0208424, -0.0145641, 2.6042e-05)","(0.0770802, 0.982616, 0.168894)","(-0.943695, -0.186345, 0.273341)","(0.336261, -0.941734, -0.00811223)","(-0.344685, 0.513284, 0.785959)","(0.130481, -0.98345, 0.125704)","(0.034216, -0.994732, -0.0966305)","(-0.397224, -0.908008, 0.133168)","(0.369591, -0.882384, -0.291205)","(0.622186, -0.742054, -0.249481)",0
39.3,"(0.0197533, -0.00819174, 2.10632e-05)","(0.0627563, 0.984736, 0.162345)","(-0.867948, -0.105343, 0.485354)","(0.266719, -0.961885, -0.0603179)","(-0.0507967, 0.573184, 0.817851)","(0.160761, -0.986621, -0.027122)","(0.0264423, -0.995762, -0.088087)","(-0.398385, -0.908959, 0.122813)","(0.33857, -0.903086, -0.264207)","(0.492884, -0.860345, -0.129893)",0
39.3333,"(0.0181823, -3.25322e-05, 9.16682e-06)","(0.0547453, 0.98778, 0.145925)","(-0.669118, -0.185251, 0.719697)","(0.196837, -0.978101, -0.0676318)","(0.207105, 0.510311, 0.83468)","(0.141756, -0.980932, -0.132957)","(0.0466091, -0.997086, -0.060399)","(-0.371212, -0.923339, 0.0982171)","(0.320961, -0.922478, -0.214521)","(0.38508, -0.919367, -0.0804789)",0
39.3667,"(0.0159982, 0.00837448, -1.96993e-06)","(0.0466353, 0.995911, 0.0773675)","(-0.278113, -0.365586, 0.888257)","(0.151288, -0.987299, -0.0484951)","(0.43285, 0.478941, 0.763712)","(0.0827651, -0.984664, -0.153582)","(0.10304, -0.994457, -0.0209088)","(-0.322794, -0.941607, 0.0958117)","(0.3052, -0.940149, -0.151568)","(0.29469, -0.954512, -0.045435)",0
39.4,"(0.0131504, 0.0166135, -8.26288e-06)","(0.0353688, 0.999248, 0.0158773)","(0.142566, -0.474504, 0.868631)","(0.112913, -0.993251, -0.0265171)","(0.584743, 0.414882, 0.6971)","(0.0147113, -0.995414, -0.094528)","(0.153525, -0.988104, 0.00892686)","(-0.268019, -0.958135, 0.10071)","(0.292496, -0.949954, -0.109696)","(0.231733, -0.971464, -0.0505657)",0
39.4333,"(0.0100226, 0.0229959, -1.3892e-05)","(0.0253767, 0.999309, -0.02714)","(0.289952, -0.638037, 0.713328)","(0.0916394, -0.995744, -0.00978508)","(0.676312, 0.27555, 0.683135)","(-0.00763483, -0.99987, -0.0141785)","(0.183323, -0.982665, 0.0275977)","(-0.220641, -0.96808, 0.118909)","(0.287418, -0.953089, -0.0949288)","(0.187133, -0.981316, -0.0447237)",0
39.4667,"(0.00670383, 0.0258107, -1.57466e-05)","(0.023323, 0.999697, 0.00789047)","(0.257766, -0.814904, 0.519122)","(0.0638914, -0.997451, -0.0317827)","(0.639861, -0.0321574, 0.767818)","(-0.0130647, -0.999506, 0.0286018)","(0.185672, -0.982046, 0.0333273)","(-0.187104, -0.975679, 0.114207)","(0.288922, -0.950231, -0.116552)","(0.169441, -0.98404, -0.0543508)",0
39.5,"(0.00357801, 0.0265176, -1.08622e-05)","(0.0224178, 0.998691, 0.0459681)","(0.110741, -0.947862, 0.29882)","(0.055841, -0.997399, -0.045574)","(0.549407, -0.382739, 0.74274)","(-0.00575335, -0.997179, 0.0748455)","(0.180278, -0.983345, 0.023076)","(-0.151776, -0.983867, 0.0947044)","(0.285354, -0.946361, -0.151571)","(0.172203, -0.98273, -0.0677354)",0
39.5333,"(0.00044291, 0.0258329, -7.0177e-06)","(0.0233125, 0.996691, 0.0778646)","(0.00176097, -0.994019, 0.109195)","(0.0515749, -0.997108, -0.055813)","(0.449662, -0.647637, 0.615119)","(-0.00944373, -0.98951, 0.144159)","(0.171269, -0.985157, 0.0115252)","(-0.116044, -0.99027, 0.0768025)","(0.271054, -0.945341, -0.181274)","(0.189628, -0.977956, -0.0874242)",0
39.5667,"(-0.00198947, 0.0239338, -4.89596e-06)","(0.0249169, 0.994732, 0.0994361)","(-0.106968, -0.99379, -0.0306547)","(0.0510728, -0.997565, -0.0474976)","(0.289018, -0.823524, 0.488137)","(-0.0114279, -0.971423, 0.237081)","(0.164684, -0.986345, -0.00132925)","(-0.0902021, -0.993305, 0.0721659)","(0.251657, -0.945612, -0.206121)","(0.218537, -0.968631, -0.118301)",0
39.6,"(-0.0043287, 0.0187995, -3.1624e-06)","(0.029391, 0.991744, 0.124817)","(-0.219575, -0.963582, -0.152634)","(0.0412271, -0.997824, -0.0514582)","(0.0334909, -0.917576, 0.396147)","(-0.0518215, -0.940371, 0.336179)","(0.156168, -0.987719, 0.00482662)","(-0.0895781, -0.992541, 0.0826883)","(0.219471, -0.95423, -0.20317)","(0.260021, -0.956895, -0.129386)",0
39.6333,"(-0.0062609, 0.013812, -3.08994e-06)","(0.0367522, 0.988611, 0.145934)","(-0.340855, -0.916088, -0.21119)","(0.00981656, -0.999289, -0.0364054)","(-0.233845, -0.896917, 0.375309)","(-0.119297, -0.894682, 0.430479)","(0.151652, -0.988261, 0.018465)","(-0.0909008, -0.991212, 0.0960998)","(0.190625, -0.959752, -0.20625)","(0.274578, -0.951944, -0.135682)",0
39.6667,"(-0.00791408, 0.00741135, -5.44339e-06)","(0.044446, 0.985649, 0.162849)","(-0.492022, -0.836881, -0.239885)","(-0.0538008, -0.997727, 0.0405869)","(-0.421255, -0.834695, 0.354724)","(-0.31771, -0.802973, 0.504276)","(0.130254, -0.990006, 0.0540493)","(-0.0940809, -0.98993, 0.105773)","(0.183328, -0.959553, -0.213657)","(0.282126, -0.949522, -0.137157)",0
39.7,"(-0.00967916, -0.000401223, -1.11823e-05)","(0.0451874, 0.989221, 0.139286)","(-0.682014, -0.694678, -0.228648)","(-0.137934, -0.973225, 0.183866)","(-0.575212, -0.736216, 0.356535)","(-0.512504, -0.625023, 0.5888)","(0.105412, -0.990952, 0.0830792)","(-0.0968907, -0.985593, 0.138628)","(0.196152, -0.953249, -0.229872)","(0.269309, -0.949901, -0.158622)",0
39.7333,"(-0.0120523, -0.00929195, -1.34728e-05)","(0.0380175, 0.99562, 0.085408)","(-0.849215, -0.495485, -0.182563)","(-0.213068, -0.852025, 0.478179)","(-0.722564, -0.593786, 0.354006)","(-0.657582, -0.327205, 0.678618)","(0.0810367, -0.992221, 0.0945028)","(-0.109104, -0.957444, 0.267205)","(0.222937, -0.925963, -0.304783)","(0.206872, -0.964195, -0.165929)",0
39.7667,"(-0.0146022, -0.0164344, -1.65342e-05)","(0.0263988, 0.999522, 0.0161188)","(-0.959882, -0.265355, -0.0906326)","(-0.293289, -0.565558, 0.770796)","(-0.855611, -0.328051, 0.400389)","(-0.681353, -0.0546163, 0.729914)","(0.0566761, -0.995138, 0.0805459)","(-0.132494, -0.882846, 0.450587)","(0.204745, -0.894491, -0.397449)","(0.0962534, -0.977319, -0.188635)",1
39.8,"(-0.0176653, -0.0246203, -2.03247e-05)","(0.0215138, 0.999549, -0.0209594)","(-0.998816, -0.0303649, -0.0379993)","(-0.302761, -0.144634, 0.942028)","(-0.900532, -0.00807892, 0.434715)","(-0.698583, 0.184407, 0.691358)","(0.0351994, -0.99602, 0.0818835)","(-0.168199, -0.793682, 0.584618)","(0.189311, -0.898814, -0.395341)","(-0.0373028, -0.992944, -0.112568)",0
39.8333,"(-0.0209695, -0.0327513, -2.64213e-05)","(0.0227785, 0.999143, -0.0345726)","(-0.976902, 0.213635, -0.00466941)","(-0.180868, 0.255603, 0.949712)","(-0.80472, 0.3599, 0.472121)","(-0.738851, 0.371105, 0.562477)","(0.0165775, -0.998348, 0.0550167)","(-0.2198, -0.750595, 0.623133)","(0.175476, -0.928769, -0.326492)","(-0.138897, -0.990245, -0.0110817)",0
39.8667,"(-0.02402, -0.040449, -2.59642e-05)","(0.0275099, 0.998732, -0.0421725)","(-0.898319, 0.41031, 0.157065)","(0.043299, 0.596933, 0.801122)","(-0.527123, 0.652305, 0.544647)","(-0.677118, 0.625581, 0.387505)","(0.0222619, -0.9995, -0.0224455)","(-0.264713, -0.733347, 0.626202)","(0.223583, -0.93396, -0.278799)","(-0.197424, -0.973737, 0.113399)",0
39.9,"(-0.0269868, -0.0465573, -2.99733e-05)","(0.0301604, 0.998637, -0.042599)","(-0.699049, 0.478374, 0.531497)","(0.287896, 0.778038, 0.558366)","(-0.178084, 0.749008, 0.638179)","(-0.480311, 0.834722, 0.269334)","(0.0327156, -0.993125, -0.112394)","(-0.293141, -0.711569, 0.638543)","(0.270865, -0.905633, -0.326283)","(-0.221703, -0.966376, 0.130253)",0
39.9333,"(-0.0301564, -0.0518407, -3.52108e-05)","(0.0313082, 0.999229, 0.0236682)","(-0.29088, 0.406503, 0.866109)","(0.444747, 0.819026, 0.362485)","(0.0858387, 0.698302, 0.710638)","(-0.135008, 0.956607, 0.258217)","(0.0415803, -0.985605, -0.163873)","(-0.301304, -0.704774, 0.642268)","(0.317341, -0.862278, -0.394679)","(-0.225171, -0.968327, 0.107891)",0
39.9667,"(-0.0331632, -0.0566305, -4.40296e-05)","(0.0283615, 0.993629, 0.109076)","(0.171041, 0.32776, 0.929149)","(0.610262, 0.746845, 0.264202)","(0.271506, 0.652141, 0.707812)","(0.233251, 0.917908, 0.320997)","(0.0454524, -0.982519, -0.180528)","(-0.299585, -0.696883, 0.651616)","(0.326852, -0.839157, -0.434722)","(-0.220388, -0.973266, 0.0646766)",0
40,"(-0.0359715, -0.0591964, -5.14123e-05)","(0.0285425, 0.991215, 0.129144)","(0.516479, 0.341685, 0.785176)","(0.764568, 0.623211, 0.164447)","(0.410163, 0.576409, 0.706767)","(0.513154, 0.811415, 0.279782)","(0.0647408, -0.977903, -0.198783)","(-0.294055, -0.671059, 0.680596)","(0.347679, -0.819116, -0.456255)","(-0.212904, -0.970632, 0.112005)",0
40.0333,"(-0.0383601, -0.0599689, -5.95115e-05)","(0.027341, 0.996064, 0.0843142)","(0.714498, 0.246864, 0.654638)","(0.869528, 0.484038, 0.0981212)","(0.581774, 0.498489, 0.642688)","(0.684556, 0.689967, 0.23522)","(0.0849481, -0.973159, -0.213882)","(-0.285244, -0.637598, 0.715615)","(0.35967, -0.813836, -0.456408)","(-0.209127, -0.968135, 0.13777)",0
40.0667,"(-0.0406145, -0.0600846, -6.68214e-05)","(0.0250875, 0.998896, 0.0397186)","(0.778609, 0.059989, 0.624636)","(0.927027, 0.371446, 0.051473)","(0.714051, 0.357577, 0.601889)","(0.812501, 0.541562, 0.215759)","(0.102953, -0.976461, -0.189538)","(-0.276011, -0.647325, 0.710485)","(0.358195, -0.811509, -0.461681)","(-0.21686, -0.972283, 0.0873966)",0
40.1,"(-0.0406145, -0.0600846, -6.68214e-05)","(0.0208961, 0.998522, 0.0501734)","(0.746585, -0.229212, 0.624558)","(0.984047, 0.166325, 0.0631543)","(0.849122, 0.193423, 0.491507)","(0.909152, 0.306326, 0.282147)","(0.111308, -0.980423, -0.162422)","(-0.266062, -0.67709, 0.68612)","(0.336607, -0.802652, -0.492387)","(-0.221004, -0.974617, -0.0357747)",0
40.1333,"(-0.0440246, -0.0565375, -7.05301e-05)","(0.0184605, 0.997657, 0.0658732)","(0.659279, -0.456142, 0.597733)","(0.993852, -0.0940144, 0.0584838)","(0.900085, -0.103146, 0.42333)","(0.944332, 0.0473539, 0.325567)","(0.122681, -0.983133, -0.135644)","(-0.24584, -0.68992, 0.680862)","(0.321964, -0.787264, -0.525884)","(-0.235199, -0.964344, -0.121334)",0
40.1667,"(-0.0460666, -0.0527233, -6.73853e-05)","(0.0206458, 0.998124, 0.0576403)","(0.585733, -0.64532, 0.490386)","(0.927331, -0.374005, 0.0133193)","(0.851907, -0.376391, 0.364122)","(0.917577, -0.173872, 0.357521)","(0.142606, -0.983036, -0.115344)","(-0.226642, -0.691766, 0.685633)","(0.312852, -0.77326, -0.551537)","(-0.239571, -0.961917, -0.131608)",0
40.2,"(-0.0479131, -0.048657, -5.94811e-05)","(0.0246832, 0.998568, 0.0474564)","(0.48967, -0.796198, 0.355376)","(0.827353, -0.560318, -0.0391259)","(0.74386, -0.58941, 0.315067)","(0.858342, -0.347981, 0.377039)","(0.161082, -0.982061, -0.0980275)","(-0.214247, -0.719497, 0.660623)","(0.310765, -0.773614, -0.55222)","(-0.241054, -0.963792, -0.114008)",0
40.2333,"(-0.0492432, -0.0452361, -4.92161e-05)","(0.0245378, 0.998227, 0.0542354)","(0.395403, -0.897663, 0.19457)","(0.667394, -0.739604, -0.0870161)","(0.660187, -0.69509, 0.284611)","(0.794147, -0.471866, 0.382979)","(0.170526, -0.982722, -0.0719673)","(-0.22046, -0.822774, 0.52387)","(0.29688, -0.79328, -0.531572)","(-0.232499, -0.962622, -0.138933)",0
