time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
6.117058,"(-0.032141, -0.005162, 0.017071)","(-0.024747, 0.989895, 0.139625)","(-0.512092, -0.777752, 0.364505)","(0.619009, -0.639551, -0.455854)","(0.260253, -0.499699, 0.826178)","(0.786815, 0.028273, 0.616542)","(-0.028272, -0.943658, 0.329714)","(0.293449, -0.933262, 0.207148)","(-0.091239, -0.839274, -0.535998)","(0.01085, -0.80519, -0.592918)",
6.162552,"(-0.041411, -0.008766, 0.02113)","(-0.029821, 0.989756, 0.139623)","(-0.560166, -0.75997, 0.329635)","(0.63841, -0.630836, -0.440997)","(0.230336, -0.487667, 0.842096)","(0.737868, 0.0543, 0.672758)","(-0.008063, -0.945275, 0.326175)","(0.311942, -0.926271, 0.211459)","(-0.088192, -0.833265, -0.545794)","(0.022183, -0.798208, -0.601974)",
6.20752,"(-0.049907, -0.012986, 0.024399)","(-0.034524, 0.989603, 0.139621)","(-0.609221, -0.738133, 0.289845)","(0.655476, -0.623416, -0.426268)","(0.202764, -0.462963, 0.862874)","(0.690263, 0.0711, 0.720057)","(0.012497, -0.945473, 0.32546)","(0.328672, -0.918858, 0.218348)","(-0.087273, -0.826802, -0.555682)","(0.033688, -0.790604, -0.6114)",
6.252495,"(-0.057182, -0.017338, 0.026735)","(-0.038599, 0.989453, 0.139616)","(-0.654019, -0.714732, 0.247825)","(0.670315, -0.615579, -0.414416)","(0.175099, -0.428526, 0.8864)","(0.647611, 0.079108, 0.757854)","(0.031661, -0.944398, 0.327275)","(0.342876, -0.911624, 0.226667)","(-0.087852, -0.820514, -0.564835)","(0.044476, -0.783494, -0.619806)",
6.296875,"(-0.063195, -0.021456, 0.028178)","(-0.042031, 0.989314, 0.139615)","(-0.692179, -0.692043, 0.204852)","(0.680558, -0.608931, -0.407484)","(0.144104, -0.386743, 0.910859)","(0.611598, 0.077377, 0.787376)","(0.050654, -0.942334, 0.33082)","(0.35266, -0.905467, 0.236136)","(-0.091326, -0.814829, -0.572463)","(0.056222, -0.777063, -0.626907)",
6.346062,"(-0.067791, -0.024912, 0.028763)","(-0.044701, 0.989197, 0.139614)","(-0.721323, -0.673032, 0.163465)","(0.684218, -0.604567, -0.407854)","(0.108341, -0.341035, 0.933787)","(0.584368, 0.065396, 0.80885)","(0.067987, -0.939612, 0.335422)","(0.358105, -0.900801, 0.2456)","(-0.096561, -0.81035, -0.577935)","(0.06808, -0.772208, -0.631712)",
6.397522,"(-0.071287, -0.027731, 0.028471)","(-0.046791, 0.9891, 0.139612)","(-0.743095, -0.658155, 0.121002)","(0.678719, -0.602814, -0.419471)","(0.062277, -0.287768, 0.955673)","(0.564964, 0.039718, 0.824159)","(0.085149, -0.936026, 0.341476)","(0.358932, -0.897655, 0.255704)","(-0.104146, -0.807007, -0.581286)","(0.081491, -0.768982, -0.634055)",
6.447479,"(-0.073155, -0.029358, 0.027069)","(-0.04798, 0.989043, 0.139612)","(-0.754761, -0.650643, 0.083667)","(0.660442, -0.604038, -0.446044)","(0.008034, -0.231718, 0.97275)","(0.556758, -0.001616, 0.830674)","(0.100265, -0.931938, 0.348482)","(0.354029, -0.896756, 0.265502)","(-0.113515, -0.805762, -0.581259)","(0.095569, -0.768383, -0.632814)",
6.498322,"(-0.073285, -0.029609, 0.024596)","(-0.04816, 0.989034, 0.139613)","(-0.757219, -0.650721, 0.056406)","(0.62965, -0.606524, -0.485459)","(-0.04751, -0.179127, 0.982678)","(0.559439, -0.056758, 0.826926)","(0.111768, -0.927769, 0.356022)","(0.344169, -0.898072, 0.273888)","(-0.123462, -0.806803, -0.577777)","(0.108836, -0.77077, -0.627749)",
6.548523,"(-0.071633, -0.028488, 0.021062)","(-0.047431, 0.98907, 0.139612)","(-0.753516, -0.656307, 0.038414)","(0.585447, -0.607953, -0.536326)","(-0.103857, -0.129748, 0.986093)","(0.570327, -0.129056, 0.811216)","(0.119638, -0.923777, 0.363763)","(0.329299, -0.901419, 0.28108)","(-0.13392, -0.810364, -0.570417)","(0.121586, -0.77591, -0.619016)",
6.597595,"(-0.068297, -0.026067, 0.01649)","(-0.045826, 0.989145, 0.139614)","(-0.745977, -0.66531, 0.029683)","(0.531124, -0.605696, -0.592486)","(-0.155911, -0.086828, 0.983948)","(0.585623, -0.217469, 0.780867)","(0.123267, -0.920234, 0.37145)","(0.310874, -0.906194, 0.286654)","(-0.144103, -0.816378, -0.55925)","(0.132513, -0.783782, -0.606733)",
6.645813,"(-0.063352, -0.022551, 0.011117)","(-0.043406, 0.989254, 0.139614)","(-0.736523, -0.675828, 0.028105)","(0.472098, -0.598422, -0.647313)","(-0.200309, -0.051092, 0.9784)","(0.599951, -0.319266, 0.733572)","(0.122428, -0.917318, 0.378865)","(0.289694, -0.91205, 0.290244)","(-0.153713, -0.82432, -0.544857)","(0.140994, -0.793977, -0.591373)",
6.693024,"(-0.056935, -0.018277, 0.005036)","(-0.040234, 0.989388, 0.139617)","(-0.726281, -0.686697, 0.031029)","(0.414026, -0.586914, -0.695783)","(-0.234881, -0.021073, 0.971796)","(0.607595, -0.429829, 0.667889)","(0.117442, -0.91488, 0.386267)","(0.265887, -0.918654, 0.292196)","(-0.162838, -0.833566, -0.527874)","(0.147321, -0.805752, -0.573638)",
6.740982,"(-0.049228, -0.013717, -0.001554)","(-0.036405, 0.989536, 0.13962)","(-0.715914, -0.697264, 0.035925)","(0.362201, -0.574031, -0.73437)","(-0.257733, 0.005455, 0.966201)","(0.604241, -0.540929, 0.585054)","(0.108763, -0.912676, 0.393946)","(0.241691, -0.925105, 0.292859)","(-0.171625, -0.843284, -0.509331)","(0.149709, -0.818605, -0.554503)",
6.790298,"(-0.040091, -0.009217, -0.008731)","(-0.031856, 0.989692, 0.139622)","(-0.705488, -0.707558, 0.04061)","(0.317592, -0.562965, -0.763024)","(-0.267566, 0.032211, 0.963001)","(0.58818, -0.647168, 0.484993)","(0.096542, -0.910268, 0.402606)","(0.216224, -0.931287, 0.293177)","(-0.180628, -0.85303, -0.489606)","(0.148739, -0.831829, -0.534731)",
6.841614,"(-0.029498, -0.005213, -0.016424)","(-0.026575, 0.989848, 0.139626)","(-0.695017, -0.717677, 0.043502)","(0.280282, -0.557096, -0.78172)","(-0.261841, 0.062323, 0.963097)","(0.560807, -0.740641, 0.370063)","(0.081013, -0.907098, 0.41305)","(0.18973, -0.9368, 0.293954)","(-0.19027, -0.862069, -0.469717)","(0.144115, -0.844709, -0.515459)",
6.892319,"(-0.01748, -0.002138, -0.024523)","(-0.020575, 0.989991, 0.139626)","(-0.683465, -0.728649, 0.044127)","(0.249957, -0.557369, -0.791746)","(-0.238616, 0.099824, 0.96597)","(0.524687, -0.815283, 0.244984)","(0.062365, -0.902719, 0.425686)","(0.162448, -0.94119, 0.296264)","(-0.200788, -0.869899, -0.45051)","(0.135731, -0.856374, -0.498198)",
6.94088,"(-0.00493, -0.000407, -0.032373)","(-0.014301, 0.9901, 0.139632)","(-0.671742, -0.739506, 0.043518)","(0.225357, -0.562631, -0.795399)","(-0.197319, 0.143459, 0.969786)","(0.488157, -0.864022, 0.123164)","(0.042102, -0.897064, 0.439891)","(0.136247, -0.944012, 0.300463)","(-0.2116, -0.875771, -0.433878)","(0.124457, -0.865662, -0.484913)",
6.989227,"(0.007348, -0.000028, -0.039521)","(-0.008154, 0.99017, 0.139634)","(-0.660081, -0.749845, 0.045011)","(0.204464, -0.568569, -0.796821)","(-0.141253, 0.190954, 0.971383)","(0.458472, -0.888579, 0.01521)","(0.021625, -0.890354, 0.454755)","(0.112363, -0.945251, 0.306392)","(-0.222068, -0.879604, -0.420693)","(0.11155, -0.872204, -0.476253)",
7.038551,"(0.019502, -0.000876, -0.046097)","(-0.002058, 0.9902, 0.139639)","(-0.648081, -0.759812, 0.051732)","(0.184126, -0.574253, -0.797704)","(-0.070798, 0.242609, 0.967537)","(0.441062, -0.894014, -0.078759)","(0.000701, -0.882422, 0.470458)","(0.090202, -0.945085, 0.31413)","(-0.232269, -0.881722, -0.410632)","(0.097239, -0.876304, -0.471842)",
7.086197,"(0.031435, -0.003014, -0.052068)","(0.003937, 0.990194, 0.139642)","(-0.635497, -0.769152, 0.067438)","(0.165906, -0.575193, -0.801017)","(0.013546, 0.297804, 0.954531)","(0.440288, -0.88394, -0.15747)","(-0.020617, -0.873053, 0.48719)","(0.069869, -0.943503, 0.323914)","(-0.241975, -0.882146, -0.404063)","(0.081709, -0.877859, -0.471897)",
7.135101,"(0.042221, -0.006209, -0.057016)","(0.009383, 0.990157, 0.139646)","(-0.622647, -0.776841, 0.093962)","(0.149659, -0.571132, -0.8071)","(0.103233, 0.350965, 0.930681)","(0.456744, -0.863078, -0.215597)","(-0.040802, -0.862876, 0.503767)","(0.0529, -0.940749, 0.334951)","(-0.250216, -0.881016, -0.401502)","(0.066215, -0.876864, -0.476157)",
7.182762,"(0.052243, -0.010383, -0.061159)","(0.014455, 0.990096, 0.139648)","(-0.606428, -0.783789, 0.133861)","(0.136159, -0.563333, -0.814933)","(0.19718, 0.40289, 0.893756)","(0.489381, -0.831914, -0.261584)","(-0.060776, -0.851609, 0.520643)","(0.03872, -0.93694, 0.347339)","(-0.256976, -0.878554, -0.402624)","(0.05013, -0.873489, -0.484256)",
7.229828,"(0.060779, -0.014945, -0.06423)","(0.018798, 0.990022, 0.139651)","(-0.586415, -0.788796, 0.184172)","(0.129116, -0.555373, -0.821517)","(0.285731, 0.445766, 0.848322)","(0.532851, -0.792872, -0.295675)","(-0.079405, -0.840493, 0.535973)","(0.028435, -0.932728, 0.359458)","(-0.261448, -0.875225, -0.406972)","(0.034451, -0.868268, -0.494898)",
7.281891,"(0.06785, -0.019439, -0.066299)","(0.022419, 0.989947, 0.139654)","(-0.560158, -0.79255, 0.241014)","(0.13104, -0.550396, -0.824556)","(0.364317, 0.476628, 0.800062)","(0.582674, -0.746961, -0.320218)","(-0.096868, -0.830157, 0.54905)","(0.021954, -0.928594, 0.370447)","(-0.263455, -0.87136, -0.413913)","(0.0191, -0.861669, -0.507112)",1
7.334068,"(0.073975, -0.02383, -0.067463)","(0.02558, 0.98987, 0.139654)","(-0.524525, -0.794904, 0.304963)","(0.146434, -0.549625, -0.822478)","(0.438504, 0.492925, 0.751491)","(0.63978, -0.690579, -0.337317)","(-0.114933, -0.820458, 0.560035)","(0.019479, -0.924734, 0.380115)","(-0.262626, -0.866922, -0.423644)","(0.002128, -0.853486, -0.521111)",
7.382133,"(0.078246, -0.027156, -0.06745)","(0.027825, 0.989809, 0.139657)","(-0.486222, -0.794829, 0.363092)","(0.176535, -0.552961, -0.814291)","(0.500938, 0.486572, 0.715758)","(0.694214, -0.632814, -0.342948)","(-0.131437, -0.813517, 0.566493)","(0.021532, -0.922195, 0.386126)","(-0.258559, -0.862678, -0.434665)","(-0.014237, -0.845043, -0.534508)",
7.428856,"(0.080498, -0.029018, -0.066314)","(0.029044, 0.989774, 0.139657)","(-0.452763, -0.793331, 0.406978)","(0.215606, -0.558048, -0.80131)","(0.550254, 0.458843, 0.697628)","(0.739734, -0.582188, -0.337417)","(-0.144928, -0.810304, 0.567806)","(0.026954, -0.921384, 0.387718)","(-0.252096, -0.859104, -0.445408)","(-0.028171, -0.837469, -0.545758)",
7.474838,"(0.081154, -0.02966, -0.064122)","(0.029459, 0.989762, 0.139656)","(-0.425243, -0.790204, 0.441301)","(0.260798, -0.563525, -0.783852)","(0.592596, 0.412634, 0.691783)","(0.779561, -0.537221, -0.321991)","(-0.15616, -0.810489, 0.564555)","(0.035391, -0.922101, 0.385328)","(-0.243611, -0.855973, -0.456031)","(-0.040621, -0.830533, -0.555487)",
7.52063,"(0.080288, -0.029161, -0.060862)","(0.02917, 0.98977, 0.13966)","(-0.401205, -0.788216, 0.466637)","(0.309186, -0.568788, -0.762158)","(0.626073, 0.352038, 0.695775)","(0.815026, -0.497311, -0.297346)","(-0.164982, -0.814013, 0.556924)","(0.046403, -0.924318, 0.378792)","(-0.233461, -0.853305, -0.466227)","(-0.051446, -0.824377, -0.563699)",
7.566284,"(0.077798, -0.027576, -0.056736)","(0.028187, 0.989799, 0.139655)","(-0.379656, -0.788282, 0.484224)","(0.358952, -0.57381, -0.736136)","(0.650066, 0.278683, 0.70693)","(0.846979, -0.461369, -0.26413)","(-0.170904, -0.820653, 0.545271)","(0.059811, -0.927764, 0.368344)","(-0.221851, -0.851362, -0.475358)","(-0.060244, -0.819317, -0.570167)",
7.611916,"(0.073751, -0.024903, -0.051566)","(0.02652, 0.989845, 0.139657)","(-0.361534, -0.790476, 0.49441)","(0.407698, -0.578724, -0.706301)","(0.662889, 0.194569, 0.722994)","(0.875585, -0.42848, -0.22306)","(-0.173603, -0.830472, 0.52932)","(0.075243, -0.932334, 0.353683)","(-0.209273, -0.85016, -0.483149)","(-0.066703, -0.815615, -0.574737)",
7.657852,"(0.068102, -0.021365, -0.045795)","(0.024168, 0.989905, 0.139656)","(-0.347639, -0.794216, 0.498365)","(0.453706, -0.583678, -0.673403)","(0.663081, 0.101814, 0.741591)","(0.900957, -0.397279, -0.174488)","(-0.172877, -0.84263, 0.509989)","(0.092428, -0.937346, 0.335917)","(-0.195819, -0.850009, -0.489019)","(-0.070355, -0.813614, -0.577133)",
7.703156,"(0.060945, -0.017124, -0.039303)","(0.021126, 0.989975, 0.139653)","(-0.337515, -0.799616, 0.496686)","(0.495738, -0.588904, -0.638307)","(0.649847, 0.002759, 0.76006)","(0.92302, -0.36616, -0.11816)","(-0.16836, -0.856808, 0.487376)","(0.111049, -0.94243, 0.315426)","(-0.182187, -0.850715, -0.493043)","(-0.071027, -0.81315, -0.577704)",
7.747581,"(0.05257, -0.012743, -0.032647)","(0.01749, 0.990047, 0.13965)","(-0.333048, -0.804065, 0.492502)","(0.531868, -0.595023, -0.602548)","(0.622949, -0.094242, 0.776565)","(0.941194, -0.333244, -0.055701)","(-0.160516, -0.871418, 0.463536)","(0.130352, -0.946768, 0.294345)","(-0.168718, -0.852109, -0.495424)","(-0.068632, -0.813964, -0.576847)",
7.793427,"(0.043293, -0.008634, -0.026039)","(0.013385, 0.990111, 0.139648)","(-0.333564, -0.807332, 0.486776)","(0.560259, -0.602209, -0.56873)","(0.586121, -0.186131, 0.788554)","(0.954809, -0.296894, 0.013902)","(-0.149887, -0.885517, 0.439764)","(0.149413, -0.949996, 0.274197)","(-0.155816, -0.853769, -0.49679)","(-0.063064, -0.815427, -0.575415)",
7.839439,"(0.032898, -0.00499, -0.01936)","(0.00866, 0.990163, 0.139647)","(-0.339471, -0.80899, 0.47989)","(0.576676, -0.613019, -0.540049)","(0.539504, -0.27203, 0.796828)","(0.962932, -0.251464, 0.097616)","(-0.136475, -0.898948, 0.416255)","(0.170124, -0.951827, 0.255114)","(-0.143044, -0.855285, -0.498023)","(-0.055666, -0.81713, -0.57376)",
7.884766,"(0.02197, -0.002241, -0.012897)","(0.003506, 0.990196, 0.13964)","(-0.350903, -0.808913, 0.471727)","(0.581344, -0.626597, -0.519053)","(0.487606, -0.34582, 0.801654)","(0.961438, -0.198177, 0.190691)","(-0.120458, -0.910809, 0.394862)","(0.190989, -0.952088, 0.238855)","(-0.131832, -0.855928, -0.500008)","(-0.046409, -0.81842, -0.572743)",
7.929871,"(0.011058, -0.000577, -0.006513)","(-0.001831, 0.990201, 0.139639)","(-0.368398, -0.807739, 0.460261)","(0.57999, -0.639728, -0.50434)","(0.43605, -0.404221, 0.804031)","(0.948107, -0.141996, 0.284484)","(-0.104276, -0.920627, 0.376262)","(0.211343, -0.951004, 0.225668)","(-0.12112, -0.855325, -0.503736)","(-0.036128, -0.818758, -0.573001)",
7.975716,"(0.0004, -0.000016, -0.000241)","(-0.007307, 0.990178, 0.139623)","(-0.391873, -0.805667, 0.444225)","(0.58114, -0.646822, -0.49386)","(0.387887, -0.448005, 0.805503)","(0.922271, -0.08994, 0.375936)","(-0.087604, -0.928505, 0.360839)","(0.231051, -0.948713, 0.215775)","(-0.111871, -0.853101, -0.509612)","(-0.025275, -0.818008, -0.574651)",
8.021095,"(-0.010261, -0.000512, 0.005881)","(-0.012943, 0.990119, 0.139633)","(-0.422788, -0.801209, 0.423456)","(0.589083, -0.64694, -0.4842)","(0.342176, -0.479436, 0.808119)","(0.884981, -0.045271, 0.463421)","(-0.069834, -0.934954, 0.347828)","(0.250939, -0.945163, 0.209038)","(-0.103769, -0.849628, -0.517073)","(-0.013838, -0.815814, -0.578148)",
8.066132,"(-0.02075, -0.002115, 0.011492)","(-0.018566, 0.99003, 0.13963)","(-0.461281, -0.792707, 0.398542)","(0.601816, -0.644256, -0.471966)","(0.300675, -0.496928, 0.814038)","(0.841155, -0.006637, 0.540753)","(-0.050833, -0.939899, 0.337648)","(0.271051, -0.940234, 0.206136)","(-0.096987, -0.845237, -0.525516)","(-0.002251, -0.811727, -0.584033)",
8.111961,"(-0.030802, -0.004736, 0.016442)","(-0.024013, 0.989913, 0.139626)","(-0.505593, -0.779885, 0.368993)","(0.617578, -0.639524, -0.457829)","(0.264792, -0.500325, 0.824355)","(0.793557, 0.025595, 0.607957)","(-0.031047, -0.943299, 0.330489)","(0.290793, -0.934167, 0.206812)","(-0.091808, -0.840037, -0.534705)","(0.009264, -0.806063, -0.591757)",
8.157272,"(-0.040397, -0.008323, 0.020709)","(-0.02926, 0.989772, 0.139623)","(-0.554602, -0.762211, 0.333843)","(0.636525, -0.631524, -0.442734)","(0.233543, -0.489694, 0.840034)","(0.743354, 0.051989, 0.666875)","(-0.010376, -0.945164, 0.326431)","(0.309915, -0.927094, 0.210829)","(-0.088436, -0.833974, -0.544671)","(0.020896, -0.799042, -0.600912)",
8.203972,"(-0.048977, -0.012479, 0.024066)","(-0.034009, 0.989621, 0.139622)","(-0.603657, -0.740802, 0.294635)","(0.653537, -0.624355, -0.427867)","(0.205923, -0.466397, 0.860273)","(0.695605, 0.069555, 0.715049)","(0.010153, -0.94552, 0.325405)","(0.326847, -0.91972, 0.217455)","(-0.08729, -0.827555, -0.554556)","(0.032376, -0.791482, -0.610334)",
8.248566,"(-0.056653, -0.016997, 0.026584)","(-0.0383, 0.989465, 0.139618)","(-0.650689, -0.71659, 0.251201)","(0.669286, -0.616169, -0.415202)","(0.177371, -0.431548, 0.88448)","(0.650767, 0.078817, 0.755176)","(0.03013, -0.944522, 0.327063)","(0.341924, -0.912159, 0.22595)","(-0.087678, -0.820995, -0.564162)","(0.043573, -0.784044, -0.619174)",
8.293922,"(-0.062722, -0.021115, 0.028088)","(-0.041755, 0.989325, 0.139615)","(-0.689164, -0.693931, 0.208599)","(0.679891, -0.609434, -0.407847)","(0.147002, -0.390622, 0.908738)","(0.614427, 0.077938, 0.785115)","(0.049045, -0.942548, 0.330452)","(0.351966, -0.905957, 0.23529)","(-0.090948, -0.815287, -0.57187)","(0.055186, -0.777572, -0.626368)",
8.340271,"(-0.067527, -0.024706, 0.028748)","(-0.044548, 0.989203, 0.139614)","(-0.719665, -0.674149, 0.166152)","(0.684213, -0.604782, -0.407544)","(0.110895, -0.344173, 0.932334)","(0.5859, 0.066523, 0.807648)","(0.066883, -0.939809, 0.335089)","(0.35788, -0.901059, 0.24498)","(-0.096162, -0.810608, -0.57764)","(0.067281, -0.772477, -0.631469)",
8.384949,"(-0.070964, -0.027461, 0.028558)","(-0.04659, 0.98911, 0.139614)","(-0.7411, -0.659518, 0.125725)","(0.679944, -0.602848, -0.417434)","(0.068052, -0.294094, 0.953351)","(0.566647, 0.043429, 0.822816)","(0.083257, -0.936466, 0.340735)","(0.359119, -0.897913, 0.254531)","(-0.103173, -0.80729, -0.581066)","(0.079908, -0.76924, -0.633944)",
8.430763,"(-0.07288, -0.029096, 0.027499)","(-0.047785, 0.989053, 0.139611)","(-0.752858, -0.651727, 0.091966)","(0.666157, -0.603524, -0.438171)","(0.021689, -0.245319, 0.9692)","(0.557674, 0.009888, 0.830001)","(0.096888, -0.932944, 0.34674)","(0.355837, -0.896708, 0.263239)","(-0.111107, -0.805856, -0.581594)","(0.092091, -0.76827, -0.633467)",
8.476112,"(-0.0734, -0.029659, 0.025573)","(-0.048201, 0.989032, 0.139613)","(-0.7572, -0.649994, 0.064476)","(0.641384, -0.605694, -0.470915)","(-0.028804, -0.196391, 0.980103)","(0.557506, -0.036605, 0.829365)","(0.108258, -0.929196, 0.353377)","(0.347853, -0.897469, 0.271195)","(-0.120098, -0.806192, -0.579337)","(0.104542, -0.769604, -0.629905)",
8.52282,"(-0.072579, -0.029146, 0.022729)","(-0.047858, 0.989049, 0.139614)","(-0.755745, -0.653313, 0.04507)","(0.606286, -0.607631, -0.513032)","(-0.079461, -0.150662, 0.985387)","(0.564768, -0.095402, 0.819717)","(0.116757, -0.925467, 0.360388)","(0.336265, -0.899767, 0.278111)","(-0.129389, -0.808494, -0.574105)","(0.116251, -0.773325, -0.623261)",
8.569534,"(-0.070218, -0.027465, 0.01896)","(-0.046757, 0.989102, 0.139612)","(-0.750187, -0.660396, 0.033128)","(0.56001, -0.607444, -0.563383)","(-0.129918, -0.108005, 0.985625)","(0.57751, -0.170077, 0.798471)","(0.121944, -0.921989, 0.367513)","(0.320749, -0.903579, 0.284016)","(-0.13892, -0.813007, -0.565439)","(0.127152, -0.779412, -0.613474)",
8.615402,"(-0.066376, -0.024687, 0.014303)","(-0.044891, 0.989188, 0.139616)","(-0.742114, -0.669677, 0.028278)","(0.506275, -0.60323, -0.616278)","(-0.175866, -0.070787, 0.981866)","(0.592168, -0.259348, 0.762939)","(0.123428, -0.918924, 0.374626)","(0.302151, -0.908584, 0.288409)","(-0.148258, -0.819546, -0.553501)","(0.136437, -0.787859, -0.600552)",
8.660698,"(-0.061159, -0.021046, 0.008957)","(-0.042325, 0.989301, 0.139616)","(-0.732814, -0.679819, 0.028798)","(0.450361, -0.594571, -0.666079)","(-0.214253, -0.039513, 0.975979)","(0.603819, -0.35923, 0.711587)","(0.121062, -0.916378, 0.38157)","(0.281057, -0.91446, 0.291153)","(-0.157112, -0.827606, -0.538873)","(0.143756, -0.798112, -0.585108)",
8.70649,"(-0.054653, -0.016855, 0.003019)","(-0.039099, 0.989433, 0.139616)","(-0.723023, -0.690061, 0.032473)","(0.396922, -0.582839, -0.70905)","(-0.243372, -0.012536, 0.969852)","(0.607853, -0.46497, 0.643675)","(0.115089, -0.914186, 0.388612)","(0.25841, -0.920693, 0.292487)","(-0.165612, -0.836604, -0.522175)","(0.1484, -0.809738, -0.567717)",
8.750999,"(-0.046791, -0.012423, -0.003527)","(-0.035195, 0.989579, 0.139622)","(-0.712938, -0.700232, 0.037346)","(0.348852, -0.57056, -0.74348)","(-0.261953, 0.012925, 0.964994)","(0.600954, -0.571825, 0.558453)","(0.105663, -0.912032, 0.396273)","(0.234609, -0.926895, 0.292959)","(-0.174132, -0.846061, -0.503844)","(0.149793, -0.822331, -0.54894)",
8.796204,"(-0.038028, -0.008335, -0.010276)","(-0.030827, 0.989725, 0.139623)","(-0.703489, -0.709502, 0.041362)","(0.309182, -0.561347, -0.767656)","(-0.267594, 0.037835, 0.962789)","(0.583547, -0.667579, 0.462397)","(0.093607, -0.909691, 0.404599)","(0.210843, -0.93249, 0.293273)","(-0.182553, -0.854965, -0.485499)","(0.148089, -0.834535, -0.53068)",
8.84182,"(-0.028162, -0.004796, -0.017355)","(-0.025909, 0.989865, 0.139626)","(-0.693687, -0.71895, 0.043701)","(0.276433, -0.556776, -0.783317)","(-0.260121, 0.066331, 0.963295)","(0.556899, -0.750506, 0.355815)","(0.078984, -0.906658, 0.414407)","(0.186568, -0.937383, 0.294118)","(-0.191453, -0.863062, -0.467408)","(0.143328, -0.84616, -0.513294)",
8.88633,"(-0.017429, -0.002128, -0.024555)","(-0.020553, 0.989991, 0.139627)","(-0.683417, -0.728693, 0.044126)","(0.249847, -0.557383, -0.791771)","(-0.238484, 0.099989, 0.965985)","(0.524535, -0.815534, 0.244475)","(0.062285, -0.9027, 0.42574)","(0.162338, -0.941205, 0.296276)","(-0.200831, -0.869928, -0.450435)","(0.135691, -0.856417, -0.498134)",
8.931053,"(-0.006436, -0.000541, -0.031461)","(-0.015054, 0.990089, 0.139631)","(-0.673152, -0.73822, 0.043556)","(0.228159, -0.561793, -0.795193)","(-0.203148, 0.137958, 0.969381)","(0.492408, -0.859487, 0.137173)","(0.04457, -0.897804, 0.438135)","(0.139287, -0.943759, 0.299862)","(-0.210308, -0.875176, -0.435703)","(0.125922, -0.86469, -0.486266)",
8.976044,"(0.004869, 0.000001, -0.038118)","(-0.009399, 0.990159, 0.139635)","(-0.662476, -0.747768, 0.04438)","(0.207908, -0.567962, -0.796363)","(-0.153837, 0.180946, 0.971387)","(0.46285, -0.885686, 0.036481)","(0.025811, -0.891816, 0.451661)","(0.117066, -0.945117, 0.305042)","(-0.219963, -0.878975, -0.423108)","(0.114287, -0.87108, -0.477658)",
9.02063,"(0.016216, -0.00052, -0.044367)","(-0.003712, 0.990196, 0.139638)","(-0.651383, -0.757153, 0.049195)","(0.189415, -0.573116, -0.797283)","(-0.091358, 0.228172, 0.969325)","(0.444012, -0.89436, -0.054535)","(0.006426, -0.884717, 0.466085)","(0.096055, -0.945272, 0.311825)","(-0.229531, -0.881317, -0.413032)","(0.101252, -0.87544, -0.472602)",
9.065491,"(0.027175, -0.002094, -0.049993)","(0.0018, 0.990201, 0.139642)","(-0.640128, -0.765884, 0.060472)","(0.172303, -0.575471, -0.799465)","(-0.018304, 0.277637, 0.960512)","(0.438601, -0.889065, -0.131118)","(-0.012903, -0.876598, 0.48105)","(0.076956, -0.944235, 0.320153)","(-0.238562, -0.882186, -0.406)","(0.087431, -0.877601, -0.471352)",
9.110588,"(0.037642, -0.004694, -0.054972)","(0.007068, 0.990177, 0.139645)","(-0.628355, -0.773704, 0.080948)","(0.156662, -0.573419, -0.804144)","(0.063534, 0.328075, 0.942513)","(0.447356, -0.873437, -0.192304)","(-0.032099, -0.867414, 0.49655)","(0.059919, -0.942075, 0.330005)","(-0.246805, -0.881675, -0.402164)","(0.072985, -0.877582, -0.473838)",
9.156105,"(0.047366, -0.008197, -0.059204)","(0.011981, 0.990129, 0.139646)","(-0.61508, -0.780432, 0.112263)","(0.142277, -0.567563, -0.810943)","(0.150232, 0.377394, 0.913786)","(0.471297, -0.848694, -0.239997)","(-0.05087, -0.857335, 0.512239)","(0.045393, -0.938955, 0.341033)","(-0.253833, -0.879936, -0.401599)","(0.058203, -0.875465, -0.479765)",
9.20092,"(0.056166, -0.012367, -0.062633)","(0.01645, 0.990064, 0.139651)","(-0.598369, -0.786122, 0.154814)","(0.13212, -0.559602, -0.818163)","(0.237075, 0.423005, 0.874564)","(0.507381, -0.815701, -0.277843)","(-0.069091, -0.846674, 0.527608)","(0.033742, -0.935113, 0.352738)","(-0.259227, -0.877182, -0.40417)","(0.043216, -0.871402, -0.488662)",
9.246796,"(0.063673, -0.016704, -0.065142)","(0.020279, 0.989993, 0.139651)","(-0.577085, -0.790397, 0.205535)","(0.128662, -0.552998, -0.823189)","(0.317253, 0.459209, 0.829746)","(0.551515, -0.77595, -0.306159)","(-0.086261, -0.83639, 0.541305)","(0.025488, -0.9311, 0.363873)","(-0.262524, -0.87378, -0.409377)","(0.028505, -0.865859, -0.499476)",
9.2929,"(0.070046, -0.02096, -0.066807)","(0.023548, 0.989921, 0.139653)","(-0.54914, -0.793582, 0.262053)","(0.134448, -0.549607, -0.824534)","(0.38993, 0.484176, 0.783281)","(0.601316, -0.729043, -0.326979)","(-0.102912, -0.826754, 0.553071)","(0.020505, -0.927229, 0.373934)","(-0.263542, -0.869914, -0.416887)","(0.013662, -0.859071, -0.511674)",1
