time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
108.976,"(0.015098, -0.0149515, 6.48398e-05)","(0.81374, -0.128205, 0.566912)","(0.108631, 0.991736, 0.0682564)","(-0.570949, 0.00602918, 0.820963)","(0.601274, -0.120263, 0.789941)","(0.108631, 0.991736, 0.0682564)","(-0.791611, 0.0447812, 0.609381)","(0.108631, 0.991736, 0.0682564)","(-0.100082, -0.933657, -0.343902)","(-0.61802, 0.0705759, 0.782988)","(-0.454428, -0.861519, 0.226452)","(-0.953238, -0.00450265, 0.302186)","(-0.208229, -0.959981, -0.18729)","(0.20486, -0.97741, 0.0519832)","(-0.161256, -0.90696, -0.389128)","(0.522706, -0.82489, -0.215254)",0
109.009,"(0.0208016, -0.0230725, 6.26108e-05)","(0.789202, -0.115778, 0.603121)","(0.0944612, 0.993304, 0.0665106)","(-0.606621, 0.00405141, 0.794981)","(0.549866, -0.108695, 0.82815)","(0.0944612, 0.993304, 0.0665106)","(-0.829762, 0.0409699, 0.556611)","(0.0944612, 0.993304, 0.0665106)","(-0.142397, -0.924012, -0.354858)","(-0.693772, 0.0545521, 0.718125)","(-0.471971, -0.857224, 0.205937)","(-0.973082, -0.00713258, 0.230351)","(-0.244624, -0.95083, -0.189953)","(0.210988, -0.97658, 0.0421379)","(-0.165095, -0.903924, -0.394545)","(0.516561, -0.827491, -0.220052)",0
109.042,"(0.0275786, -0.0296489, 5.89546e-05)","(0.774669, -0.0915888, 0.6257)","(0.0649914, 0.995772, 0.0649218)","(-0.628783, -0.010137, 0.777515)","(0.495561, -0.090103, 0.863887)","(0.0649914, 0.995772, 0.0649218)","(-0.865969, 0.0225998, 0.499587)","(0.0649914, 0.995772, 0.0649218)","(-0.268382, -0.90079, -0.341391)","(-0.755294, 0.0119417, 0.655277)","(-0.553461, -0.783625, 0.282157)","(-0.984013, -0.0422997, 0.172998)","(-0.303414, -0.941517, -0.146582)","(0.207865, -0.977573, 0.033824)","(-0.147764, -0.91473, -0.376079)","(0.480695, -0.838284, -0.257316)",0
109.076,"(0.0346726, -0.0332462, 5.71178e-05)","(0.76343, -0.060033, 0.643095)","(0.032086, 0.99798, 0.0548285)","(-0.644911, -0.0216215, 0.763952)","(0.425322, -0.0645069, 0.90274)","(0.032086, 0.99798, 0.0548286)","(-0.904337, 0.00444721, 0.426796)","(0.032086, 0.99798, 0.0548285)","(-0.393429, -0.880602, -0.26411)","(-0.849444, -0.127597, 0.51202)","(-0.546198, -0.697246, 0.464236)","(-0.990019, -0.140603, -0.00964515)","(-0.368343, -0.924601, -0.0971387)","(0.184713, -0.981802, 0.0441021)","(-0.102713, -0.932617, -0.345941)","(0.452484, -0.850219, -0.269048)",0
109.109,"(0.0409181, -0.0337869, 4.6722e-05)","(0.756361, -0.0302622, 0.653454)","(0.00661361, 0.999233, 0.0386006)","(-0.654142, -0.0250026, 0.755959)","(0.400963, -0.0381877, 0.915298)","(0.00661362, 0.999233, 0.0386006)","(-0.915985, -0.00940304, 0.401103)","(0.00661362, 0.999233, 0.0386006)","(-0.481197, -0.860644, -0.166558)","(-0.877248, -0.328646, 0.349896)","(-0.470503, -0.614715, 0.63305)","(-0.955278, -0.286467, -0.0733539)","(-0.412246, -0.910428, -0.034273)","(0.148532, -0.986646, 0.066846)","(-0.00777227, -0.94883, -0.315692)","(0.427629, -0.865799, -0.259858)",0
109.142,"(0.0460756, -0.0330957, 3.59576e-05)","(0.756848, 0.00587607, 0.653564)","(-0.0166133, 0.999811, 0.0101201)","(-0.653659, -0.0182873, 0.756569)","(0.45745, -0.00136458, 0.889234)","(-0.0166133, 0.999811, 0.0101201)","(-0.889129, -0.0157154, 0.457386)","(-0.0166133, 0.999811, 0.0101201)","(-0.461504, -0.884696, -0.0657768)","(-0.794691, -0.554641, 0.246656)","(-0.322756, -0.57389, 0.752648)","(-0.881661, -0.471695, -0.0133439)","(-0.434837, -0.900217, 0.022928)","(0.112277, -0.989826, 0.087393)","(0.133792, -0.940364, -0.312753)","(0.414362, -0.879254, -0.234981)",0
109.176,"(0.0499106, -0.0332841, 2.69244e-05)","(0.768656, 0.036369, 0.638627)","(-0.0394867, 0.999179, -0.00909209)","(-0.638422, -0.0176936, 0.769483)","(0.570779, 0.031537, 0.820498)","(-0.0394867, 0.999179, -0.00909209)","(-0.820118, -0.0239841, 0.571691)","(-0.0394867, 0.999179, -0.00909209)","(-0.398722, -0.915888, -0.0465783)","(-0.647045, -0.720176, 0.250357)","(-0.242742, -0.646622, 0.723157)","(-0.787121, -0.565378, 0.246553)","(-0.432484, -0.897988, 0.0810819)","(0.086703, -0.991521, 0.0967889)","(0.287758, -0.903746, -0.316921)","(0.393655, -0.891956, -0.222373)",0
109.209,"(0.0534873, -0.0339122, 2.39337e-05)","(0.787499, 0.0542157, 0.613927)","(-0.0628514, 0.998005, -0.00604111)","(-0.613014, -0.0337758, 0.78935)","(0.681733, 0.0501184, 0.729882)","(-0.0628514, 0.998005, -0.00604111)","(-0.72878, -0.0420152, 0.683457)","(-0.0628514, 0.998005, -0.00604111)","(-0.341204, -0.930952, 0.130034)","(-0.458026, -0.849512, 0.261803)","(-0.0606064, -0.376419, 0.924465)","(-0.636901, -0.703893, 0.314471)","(-0.397741, -0.911786, 0.102215)","(0.0749643, -0.993232, 0.0887205)","(0.387973, -0.867624, -0.310974)","(0.367959, -0.905172, -0.212767)",0
109.242,"(0.056587, -0.0354327, 2.08914e-05)","(0.813245, 0.0551927, 0.579298)","(-0.0885672, 0.995546, 0.0322985)","(-0.575201, -0.0778742, 0.814297)","(0.780548, 0.0549692, 0.622674)","(-0.0885672, 0.995546, 0.0322985)","(-0.618367, -0.0815689, 0.781645)","(-0.0885672, 0.995546, 0.0322985)","(-0.272753, -0.916359, 0.293073)","(-0.292462, -0.930549, 0.220328)","(0.192296, 0.0367288, 0.980649)","(-0.552372, -0.791046, 0.262927)","(-0.351476, -0.930456, 0.103521)","(0.0654575, -0.994208, 0.0852412)","(0.428835, -0.847006, -0.314136)","(0.348509, -0.906759, -0.237337)",0
109.276,"(0.0586489, -0.0368791, 2.51636e-05)","(0.838612, 0.0522991, 0.542212)","(-0.106151, 0.991806, 0.071088)","(-0.534174, -0.117351, 0.83719)","(0.846956, 0.0567128, 0.528629)","(-0.106151, 0.991806, 0.071088)","(-0.520367, -0.116829, 0.845913)","(-0.106151, 0.991806, 0.071088)","(-0.212639, -0.854849, 0.473306)","(-0.137651, -0.976784, 0.164148)","(0.33678, 0.491435, 0.803163)","(-0.436348, -0.889546, 0.13531)","(-0.311792, -0.945111, 0.0977242)","(0.0646619, -0.994785, 0.0788718)","(0.435662, -0.836393, -0.332635)","(0.330077, -0.90361, -0.273017)",0
109.309,"(0.0586489, -0.0368791, 2.51636e-05)","(0.864897, 0.0520264, 0.499245)","(-0.112827, 0.989331, 0.0921594)","(-0.489085, -0.136218, 0.861534)","(0.903366, 0.0632466, 0.424182)","(-0.112827, 0.989331, 0.0921594)","(-0.413766, -0.131449, 0.900843)","(-0.112827, 0.989331, 0.0921594)","(-0.182296, -0.819481, 0.54334)","(-0.0279111, -0.991487, 0.127177)","(0.415231, 0.562379, 0.715062)","(-0.346478, -0.926643, 0.145892)","(-0.340378, -0.929272, 0.143514)","(0.0578564, -0.994737, 0.0845624)","(0.467841, -0.804171, -0.366652)","(0.317388, -0.891817, -0.322378)",0
109.343,"(0.0586489, -0.0368791, 2.51636e-05)","(0.895586, 0.0484863, 0.442238)","(-0.10067, 0.990482, 0.0938652)","(-0.433269, -0.129411, 0.891925)","(0.94587, 0.064953, 0.317979)","(-0.10067, 0.990482, 0.0938652)","(-0.308551, -0.122657, 0.943266)","(-0.10067, 0.990482, 0.0938652)","(-0.12617, -0.71991, 0.682503)","(0.0537505, -0.992142, 0.112979)","(0.49861, 0.57042, 0.652694)","(-0.253041, -0.950195, 0.181933)","(-0.400846, -0.892321, 0.207571)","(0.0617544, -0.993921, 0.0911427)","(0.507377, -0.756566, -0.412524)","(0.298691, -0.880475, -0.368168)",0
109.376,"(0.0555639, -0.0299125, 2.69811e-05)","(0.922202, 0.0393212, 0.384705)","(-0.0819463, 0.9921, 0.0949845)","(-0.377853, -0.120067, 0.918047)","(0.977152, 0.0614782, 0.203455)","(-0.0819463, 0.9921, 0.0949845)","(-0.19592, -0.111181, 0.974297)","(-0.0819463, 0.9921, 0.0949845)","(0.0072147, -0.596386, 0.802665)","(0.12021, -0.985376, 0.12076)","(0.584735, 0.517873, 0.624414)","(-0.176904, -0.958129, 0.225151)","(-0.466841, -0.84861, 0.24884)","(0.077049, -0.992084, 0.0991644)","(0.545583, -0.713695, -0.439293)","(0.275638, -0.880762, -0.385074)",0
109.409,"(0.0500333, -0.0218655, 2.42011e-05)","(0.94719, 0.0260899, 0.319609)","(-0.0595099, 0.99381, 0.0938077)","(-0.315006, -0.108587, 0.942857)","(0.993251, 0.0493259, 0.104976)","(-0.0595099, 0.99381, 0.0938077)","(-0.0995454, -0.100198, 0.989975)","(-0.0595099, 0.99381, 0.0938077)","(0.23648, -0.442739, 0.864904)","(0.163882, -0.975434, 0.147211)","(0.66039, 0.452797, 0.59905)","(-0.127631, -0.950807, 0.282271)","(-0.489017, -0.818754, 0.300839)","(0.121118, -0.986298, 0.112015)","(0.52993, -0.711381, -0.461639)","(0.230729, -0.89006, -0.393139)",0
109.443,"(0.0428238, -0.0128437, 2.37335e-05)","(0.966259, 0.0166056, 0.257036)","(-0.0402084, 0.995931, 0.0806464)","(-0.254336, -0.0889796, 0.963014)","(0.99866, 0.0359588, 0.0372129)","(-0.0402084, 0.995931, 0.0806464)","(-0.0337452, -0.083027, 0.995976)","(-0.0402084, 0.995931, 0.0806464)","(0.428187, -0.339778, 0.837381)","(0.198081, -0.968112, 0.15337)","(0.728029, 0.383217, 0.568435)","(-0.112556, -0.945621, 0.305176)","(-0.485921, -0.812905, 0.32104)","(0.168424, -0.977647, 0.125859)","(0.454857, -0.750423, -0.479552)","(0.190436, -0.902746, -0.385725)",0
109.476,"(0.034433, -0.00412593, 2.38491e-05)","(0.982473, 0.00909726, 0.186185)","(-0.0217222, 0.997972, 0.0598263)","(-0.185117, -0.0632639, 0.980678)","(0.999412, 0.0223775, -0.0259615)","(-0.0217222, 0.997972, 0.0598263)","(0.0274538, -0.0598196, 0.997832)","(-0.0217222, 0.997972, 0.0598263)","(0.570554, -0.169038, 0.803676)","(0.235588, -0.960338, 0.149159)","(0.799135, 0.291459, 0.525771)","(-0.117629, -0.933194, 0.339578)","(-0.464753, -0.824521, 0.322754)","(0.211454, -0.966674, 0.144322)","(0.342304, -0.778225, -0.526492)","(0.166848, -0.90817, -0.383912)",0
109.509,"(0.024791, 0.00169383, 2.26485e-05)","(0.993739, 0.00514971, 0.111605)","(-0.0106432, 0.998856, 0.0466121)","(-0.111203, -0.0479097, 0.992642)","(0.996411, 0.0144205, -0.0834111)","(-0.0106432, 0.998856, 0.0466121)","(0.084015, -0.0458114, 0.995411)","(-0.0106432, 0.998856, 0.0466121)","(0.638787, -0.0340754, 0.768628)","(0.261916, -0.955975, 0.132329)","(0.866158, 0.184385, 0.464512)","(-0.113389, -0.926486, 0.358842)","(-0.44386, -0.855776, 0.265774)","(0.23013, -0.960742, 0.154968)","(0.222375, -0.773628, -0.593338)","(0.169365, -0.909364, -0.379965)",0
109.543,"(0.0157105, 0.00441703, 2.3266e-05)","(0.998549, -0.00717673, 0.0533747)","(0.00488391, 0.999274, 0.0377768)","(-0.0534807, -0.0380219, 0.997845)","(0.992068, -0.000267035, -0.125702)","(0.00488391, 0.999274, 0.0377768)","(0.125693, -0.0386169, 0.991317)","(0.00488391, 0.999274, 0.0377768)","(0.684304, 0.129107, 0.717676)","(0.280731, -0.955141, 0.0943139)","(0.952917, 0.0880843, 0.290157)","(-0.085581, -0.931743, 0.35289)","(-0.405368, -0.894242, 0.189761)","(0.235609, -0.960912, 0.145384)","(0.12443, -0.781363, -0.611547)","(0.185923, -0.913822, -0.361056)",0
109.576,"(0.00664946, 0.00415617, 2.46393e-05)","(0.999712, -0.0224174, -0.00857543)","(0.0216755, 0.999541, 0.0211848)","(0.00845476, -0.0221192, 0.99972)","(0.98179, -0.0183746, -0.189079)","(0.0216755, 0.999541, 0.0211848)","(0.188937, -0.0261925, 0.98164)","(0.0216755, 0.999541, 0.0211848)","(0.725874, 0.178445, 0.664277)","(0.280122, -0.958456, 0.0537946)","(0.997114, 0.0189309, 0.0735243)","(-0.0356389, -0.932944, 0.358254)","(-0.339888, -0.933844, 0.111407)","(0.236771, -0.964915, 0.113485)","(0.00428529, -0.812651, -0.582734)","(0.20969, -0.915933, -0.342193)",0
109.609,"(-0.00239205, 0.000307775, 2.28137e-05)","(0.996876, -0.0436901, -0.0657966)","(0.0440275, 0.998987, 0.00928454)","(0.0653654, -0.0130712, 0.997776)","(0.970899, -0.04104, -0.235945)","(0.0440275, 0.998987, 0.00928454)","(0.23536, -0.0201141, 0.9717)","(0.0440275, 0.998987, 0.00928454)","(0.754841, 0.178186, 0.631241)","(0.263606, -0.964428, 0.0197888)","(0.993735, -0.0292324, -0.10787)","(0.00143785, -0.931578, 0.363538)","(-0.261699, -0.964739, 0.028153)","(0.25134, -0.964131, 0.0853158)","(-0.0910639, -0.84954, -0.519604)","(0.243228, -0.911956, -0.330419)",0
109.643,"(-0.0121782, -0.00522857, 1.7419e-05)","(0.989982, -0.0661044, -0.124765)","(0.067922, 0.997672, 0.00610153)","(0.123748, -0.015383, 0.992194)","(0.955946, -0.0630018, -0.286702)","(0.067922, 0.997672, 0.00610153)","(0.28533, -0.0257358, 0.958084)","(0.067922, 0.997672, 0.00610153)","(0.784582, 0.108567, 0.610445)","(0.240593, -0.970563, -0.0110563)","(0.995112, -0.041455, -0.0896276)","(0.0111989, -0.921369, 0.388527)","(-0.195622, -0.980524, -0.0174346)","(0.276084, -0.958318, 0.0735147)","(-0.149972, -0.863206, -0.482062)","(0.274991, -0.902341, -0.331905)",0
109.676,"(-0.0213687, -0.0110656, 1.32045e-05)","(0.980454, -0.100641, -0.169061)","(0.105251, 0.994308, 0.0165374)","(0.165906, -0.0348869, 0.985524)","(0.94451, -0.0941028, -0.314716)","(0.105251, 0.994308, 0.0165374)","(0.310693, -0.0498746, 0.949201)","(0.105251, 0.994308, 0.0165374)","(0.798455, -0.00545983, 0.60203)","(0.196673, -0.979633, -0.0404796)","(0.983288, -0.150182, -0.102911)","(-0.0375531, -0.917621, 0.395678)","(-0.149081, -0.988132, -0.0370192)","(0.304826, -0.948954, 0.0810387)","(-0.153756, -0.87048, -0.467571)","(0.295789, -0.893263, -0.338513)",0
109.71,"(-0.0300428, -0.01714, 7.1221e-06)","(0.971581, -0.128667, -0.198683)","(0.13774, 0.990001, 0.0304096)","(0.192315, -0.0573775, 0.979654)","(0.930683, -0.118484, -0.346108)","(0.13774, 0.990001, 0.0304096)","(0.338578, -0.0763325, 0.937837)","(0.13774, 0.990001, 0.0304096)","(0.765124, -0.227473, 0.602363)","(0.146655, -0.987767, -0.0529881)","(0.961206, -0.274366, 0.0284042)","(-0.098743, -0.917296, 0.385768)","(-0.111485, -0.992901, -0.0414578)","(0.315749, -0.945826, 0.0756)","(-0.127247, -0.884558, -0.448737)","(0.298116, -0.888521, -0.348794)",0
109.743,"(-0.0379358, -0.0235275, -5.41331e-07)","(0.964883, -0.14902, -0.21632)","(0.162553, 0.985661, 0.0452603)","(0.206401, -0.0788582, 0.975285)","(0.924014, -0.135959, -0.357369)","(0.162553, 0.985661, 0.0452603)","(0.346065, -0.0999039, 0.932876)","(0.162553, 0.985661, 0.0452603)","(0.629792, -0.52634, 0.571251)","(0.0775156, -0.995835, -0.0479928)","(0.866303, -0.466881, 0.177598)","(-0.137958, -0.919776, 0.367395)","(-0.0825228, -0.995529, -0.0459454)","(0.315706, -0.947106, 0.0576144)","(-0.0879324, -0.898103, -0.430905)","(0.254096, -0.890536, -0.377334)",0
109.776,"(-0.0441939, -0.0272855, -5.43771e-06)","(0.963644, -0.152487, -0.219403)","(0.169796, 0.983492, 0.0625471)","(0.206212, -0.0975086, 0.973637)","(0.93231, -0.140176, -0.333389)","(0.169796, 0.983492, 0.0625471)","(0.319104, -0.114886, 0.94073)","(0.169796, 0.983492, 0.0625471)","(0.364767, -0.780528, 0.507662)","(0.0173859, -0.999824, -0.00709753)","(0.741745, -0.55319, 0.379203)","(-0.189966, -0.901482, 0.388899)","(-0.0581165, -0.996948, -0.0521341)","(0.296642, -0.953295, 0.0568524)","(-0.0408298, -0.905867, -0.421591)","(0.14831, -0.897993, -0.414261)",0
109.81,"(-0.0490591, -0.0293098, -4.34937e-06)","(0.965124, -0.152759, -0.212606)","(0.172637, 0.981829, 0.0787886)","(0.196762, -0.11278, 0.973943)","(0.941309, -0.141364, -0.306519)","(0.172637, 0.981829, 0.0787886)","(0.289866, -0.127223, 0.948574)","(0.172637, 0.981829, 0.0787886)","(0.111013, -0.906664, 0.406985)","(-0.0481438, -0.998157, 0.0369326)","(0.628255, -0.649456, 0.428373)","(-0.242217, -0.864166, 0.441076)","(-0.0530015, -0.998256, -0.0259802)","(0.233237, -0.967994, 0.0926703)","(-0.00950468, -0.916602, -0.399688)","(-0.0115954, -0.898332, -0.439164)",0
109.843,"(-0.0531328, -0.0326456, 7.32951e-08)","(0.964841, -0.137383, -0.224071)","(0.178214, 0.971003, 0.159349)","(0.197218, -0.193502, 0.961073)","(0.942197, -0.115653, -0.314466)","(0.178214, 0.971003, 0.159349)","(0.289579, -0.205134, 0.934914)","(0.178214, 0.971003, 0.159349)","(-0.0695383, -0.960694, 0.268759)","(-0.108535, -0.993243, 0.0410898)","(0.513802, -0.764435, 0.389419)","(-0.30168, -0.819207, 0.48774)","(-0.0485496, -0.996551, 0.0672978)","(0.13747, -0.976502, 0.165967)","(0.000475341, -0.93155, -0.363612)","(-0.168105, -0.904318, -0.392363)",0
109.876,"(-0.0559228, -0.0358824, 6.06859e-06)","(0.95901, -0.116245, -0.25843)","(0.182615, 0.955379, 0.232171)","(0.221163, -0.269488, 0.937264)","(0.93313, -0.0881514, -0.348565)","(0.182615, 0.955379, 0.232171)","(0.314652, -0.279334, 0.907175)","(0.182615, 0.955379, 0.232171)","(-0.159849, -0.976445, 0.144924)","(-0.16247, -0.986658, 0.0104939)","(0.355889, -0.864607, 0.354681)","(-0.300864, -0.820911, 0.485371)","(-0.0506241, -0.98866, 0.141378)","(0.0437908, -0.974038, 0.222108)","(0.00419911, -0.940924, -0.338591)","(-0.275801, -0.898454, -0.341634)",0
109.91,"(-0.0567477, -0.0377288, 1.09067e-05)","(0.951042, -0.101847, -0.291797)","(0.186859, 0.941235, 0.281354)","(0.246092, -0.32219, 0.914129)","(0.925002, -0.0717431, -0.373128)","(0.186859, 0.941235, 0.281354)","(0.331181, -0.329891, 0.88402)","(0.186859, 0.941235, 0.281354)","(-0.218622, -0.975808, -0.00151819)","(-0.19368, -0.980663, -0.0280788)","(0.167757, -0.941448, 0.29246)","(-0.277316, -0.832145, 0.48024)","(-0.0505779, -0.983416, 0.17417)","(0.014881, -0.961902, 0.272988)","(0.00387742, -0.939917, -0.34138)","(-0.32447, -0.885883, -0.331558)",0
109.943,"(-0.0567477, -0.0377288, 1.09067e-05)","(0.946947, -0.101909, -0.304805)","(0.181324, 0.952794, 0.243526)","(0.265797, -0.285858, 0.920672)","(0.93739, -0.0896913, -0.336535)","(0.181324, 0.952794, 0.243526)","(0.299099, -0.289057, 0.909388)","(0.181324, 0.952794, 0.243526)","(-0.273145, -0.958623, -0.0802059)","(-0.197804, -0.979842, -0.0279875)","(0.0336636, -0.965845, 0.256924)","(-0.243484, -0.8416, 0.482104)","(-0.0562453, -0.989054, 0.136417)","(0.0316066, -0.942364, 0.333095)","(0.0102927, -0.927138, -0.374578)","(-0.324802, -0.851803, -0.411017)",0
109.977,"(-0.0567477, -0.0377288, 1.09067e-05)","(0.949864, -0.102902, -0.295246)","(0.164862, 0.967472, 0.191882)","(0.265621, -0.230954, 0.936005)","(0.958591, -0.106797, -0.264005)","(0.164862, 0.967472, 0.191882)","(0.234488, -0.228016, 0.944999)","(0.164862, 0.967472, 0.191882)","(-0.343356, -0.928445, -0.141765)","(-0.173915, -0.983908, -0.0409728)","(-0.0301649, -0.970905, 0.237558)","(-0.204842, -0.839987, 0.502455)","(-0.0645305, -0.990823, 0.118768)","(0.106463, -0.911824, 0.396539)","(0.00754736, -0.915281, -0.402746)","(-0.330069, -0.807521, -0.48884)",0
110.01,"(-0.0504771, -0.0326294, 1.99656e-05)","(0.955194, -0.0877631, -0.28267)","(0.135667, 0.978773, 0.153617)","(0.262594, -0.185239, 0.946959)","(0.974742, -0.102599, -0.198373)","(0.135667, 0.978773, 0.153617)","(0.177689, -0.177456, 0.967954)","(0.135667, 0.978773, 0.153616)","(-0.38933, -0.909187, -0.147652)","(-0.11148, -0.99035, -0.082337)","(-0.0470413, -0.96827, 0.245438)","(-0.155673, -0.852553, 0.498917)","(-0.0672929, -0.992871, 0.0983791)","(0.197874, -0.866179, 0.458889)","(-0.0245954, -0.904788, -0.425151)","(-0.321885, -0.788038, -0.524773)",0
110.043,"(-0.0444482, -0.0239658, 1.84546e-05)","(0.960439, -0.0618628, -0.271531)","(0.101267, 0.985884, 0.133336)","(0.259078, -0.155678, 0.953228)","(0.98275, -0.0783807, -0.167509)","(0.101267, 0.985884, 0.133336)","(0.15442, -0.147757, 0.976894)","(0.101267, 0.985884, 0.133336)","(-0.425158, -0.893696, -0.143345)","(-0.0328531, -0.986809, -0.15852)","(-0.00325312, -0.966934, 0.255007)","(-0.0983027, -0.863939, 0.493909)","(-0.0704671, -0.994409, 0.0786464)","(0.285096, -0.8284, 0.482156)","(-0.0748531, -0.893078, -0.443631)","(-0.298189, -0.79577, -0.527098)",0
110.077,"(-0.0373958, -0.0142919, 1.85118e-05)","(0.964401, -0.0309186, -0.262632)","(0.0663957, 0.989643, 0.12727)","(0.255689, -0.140185, 0.956541)","(0.983751, -0.0437483, -0.174126)","(0.0663957, 0.989643, 0.12727)","(0.166524, -0.136429, 0.976554)","(0.0663957, 0.989643, 0.12727)","(-0.442602, -0.885642, -0.140505)","(0.0478483, -0.972443, -0.228179)","(0.053427, -0.964172, 0.259844)","(-0.0476199, -0.87676, 0.478565)","(-0.0825273, -0.994868, 0.0585375)","(0.318814, -0.808964, 0.493898)","(-0.121979, -0.885325, -0.448689)","(-0.21271, -0.82855, -0.517937)",0
110.11,"(-0.0293524, -0.0056092, 1.70582e-05)","(0.966793, -0.00248805, -0.255549)","(0.0364107, 0.991091, 0.12811)","(0.252924, -0.133267, 0.958264)","(0.982375, -0.011967, -0.186537)","(0.0364107, 0.991091, 0.12811)","(0.183365, -0.132334, 0.974097)","(0.0364107, 0.991091, 0.12811)","(-0.462159, -0.875253, -0.14262)","(0.105276, -0.953406, -0.282727)","(0.122665, -0.957032, 0.262759)","(-0.00918797, -0.894313, 0.447347)","(-0.101316, -0.994134, 0.0378405)","(0.326038, -0.862673, 0.386645)","(-0.15186, -0.885514, -0.439094)","(-0.0984504, -0.859832, -0.500995)",0
110.143,"(-0.0209068, 8.88109e-05, 1.80189e-05)","(0.968536, 0.0238553, -0.247728)","(0.00895878, 0.991406, 0.130516)","(0.24871, -0.128728, 0.959986)","(0.980157, 0.017154, -0.197477)","(0.00895878, 0.991406, 0.130516)","(0.198043, -0.129431, 0.97161)","(0.00895879, 0.991406, 0.130516)","(-0.473523, -0.865969, -0.160852)","(0.149861, -0.935713, -0.319349)","(0.176252, -0.952437, 0.248593)","(0.0310557, -0.915339, 0.401484)","(-0.125587, -0.992034, 0.00979209)","(0.313042, -0.920119, 0.235342)","(-0.172572, -0.887573, -0.427122)","(0.034546, -0.877332, -0.478639)",0
110.177,"(-0.013116, 0.00296507, 2.02382e-05)","(0.971625, 0.0452446, -0.232158)","(-0.0142174, 0.990982, 0.13324)","(0.235974, -0.126356, 0.96351)","(0.978553, 0.041158, -0.201841)","(-0.0142174, 0.990982, 0.13324)","(0.205388, -0.127474, 0.970343)","(-0.0142174, 0.990982, 0.13324)","(-0.488013, -0.851722, -0.190823)","(0.167786, -0.928142, -0.332266)","(0.217446, -0.947641, 0.233867)","(0.0766509, -0.928792, 0.362588)","(-0.152891, -0.987984, -0.0226148)","(0.291548, -0.952659, 0.0862586)","(-0.181217, -0.889416, -0.419642)","(0.164453, -0.872003, -0.461048)",0
110.21,"(-0.00618921, -3.10779e-05, 2.19272e-05)","(0.977192, 0.0588275, -0.204046)","(-0.0341523, 0.99223, 0.119634)","(0.209333, -0.110291, 0.971605)","(0.980992, 0.0566035, -0.185608)","(-0.0341523, 0.99223, 0.119634)","(0.190764, -0.111278, 0.975308)","(-0.0341522, 0.99223, 0.119634)","(-0.500915, -0.836239, -0.223135)","(0.186088, -0.922604, -0.337897)","(0.250404, -0.94041, 0.230057)","(0.114467, -0.929699, 0.350081)","(-0.179574, -0.983004, -0.0381591)","(0.278334, -0.958829, 0.0563721)","(-0.180314, -0.886776, -0.425575)","(0.273882, -0.846783, -0.456012)",0
110.243,"(-0.000398517, -0.00819859, 2.3127e-05)","(0.984472, 0.0644277, -0.163293)","(-0.0479954, 0.9942, 0.0962382)","(0.168426, -0.0870939, 0.981859)","(0.986528, 0.0633364, -0.150837)","(-0.0479954, 0.9942, 0.0962382)","(0.155927, -0.0879051, 0.983849)","(-0.0479954, 0.9942, 0.0962382)","(-0.523385, -0.819848, -0.232201)","(0.202622, -0.925879, -0.318891)","(0.270946, -0.930502, 0.246483)","(0.145873, -0.921557, 0.359796)","(-0.201542, -0.978409, -0.0457925)","(0.277042, -0.958551, 0.0665451)","(-0.176785, -0.884465, -0.43182)","(0.330423, -0.827754, -0.453481)",0
110.277,"(0.00374045, -0.0177239, 2.47815e-05)","(0.989174, 0.0658612, -0.131137)","(-0.0560183, 0.995616, 0.0749037)","(0.135482, -0.066769, 0.988527)","(0.990058, 0.0653714, -0.124549)","(-0.0560183, 0.995616, 0.0749037)","(0.128883, -0.0671989, 0.98938)","(-0.0560183, 0.995616, 0.0749037)","(-0.544699, -0.808414, -0.223091)","(0.237858, -0.924849, -0.29678)","(0.254768, -0.929567, 0.266454)","(0.173823, -0.914007, 0.366575)","(-0.216442, -0.975029, -0.0497169)","(0.27988, -0.958087, 0.0611191)","(-0.185468, -0.880361, -0.436539)","(0.336069, -0.828198, -0.448491)",0
110.31,"(0.0061681, -0.0266874, 2.49463e-05)","(0.991583, 0.0622956, -0.113504)","(-0.0552733, 0.996415, 0.0640393)","(0.117083, -0.0572098, 0.991473)","(0.991536, 0.0623312, -0.113895)","(-0.0552733, 0.996415, 0.0640393)","(0.117476, -0.0572089, 0.991427)","(-0.0552733, 0.996415, 0.0640393)","(-0.559268, -0.799789, -0.218075)","(0.292832, -0.914983, -0.277587)","(0.210548, -0.937087, 0.278454)","(0.189296, -0.909663, 0.369703)","(-0.228855, -0.971966, -0.0539248)","(0.279094, -0.959297, 0.0430882)","(-0.191228, -0.873503, -0.447688)","(0.315339, -0.836026, -0.449023)",0
