time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
1.23333,"(0.00108978, 0.00704708, -9.45483e-06)","(0.992137, 0.00436325, 0.125083)","(-0.021731, 0.990218, 0.137823)","(-0.123259, -0.139458, 0.982527)","(0.999521, 0.0245586, -0.0188523)","(-0.021731, 0.990218, 0.137823)","(0.0220527, -0.137347, 0.990277)","(-0.021731, 0.990218, 0.137823)","(-0.372746, -0.887108, -0.272214)","(0.391315, -0.892171, -0.225619)","(0.630508, -0.722067, 0.284743)","(-0.54589, -0.769159, 0.332263)","(0.0986353, -0.993751, 0.0522526)","(-0.222331, -0.965779, 0.133565)","(0.17593, -0.968756, -0.174817)","(0.113381, -0.95106, -0.287453)",0
1.26667,"(0.00108978, 0.00704708, -9.45483e-06)","(0.992113, 0.00417687, 0.125281)","(-0.0217284, 0.990046, 0.13906)","(-0.123453, -0.140685, 0.982327)","(0.999536, 0.0244847, -0.0181473)","(-0.0217284, 0.990046, 0.13906)","(0.0213715, -0.138601, 0.990118)","(-0.0217284, 0.990046, 0.13906)","(-0.372601, -0.886926, -0.273005)","(0.391806, -0.891953, -0.225626)","(0.629934, -0.722247, 0.285556)","(-0.546055, -0.769099, 0.332131)","(0.0986062, -0.993762, 0.0520976)","(-0.222411, -0.965787, 0.133375)","(0.176165, -0.968739, -0.174674)","(0.113595, -0.951015, -0.287519)",0
1.3,"(0.00108978, 0.00704708, -9.45483e-06)","(0.992072, 0.00403091, 0.125606)","(-0.0217323, 0.98993, 0.139879)","(-0.123777, -0.1415, 0.98217)","(0.99955, 0.0244074, -0.0174381)","(-0.0217323, 0.98993, 0.139879)","(0.0206766, -0.139438, 0.990015)","(-0.0217323, 0.98993, 0.139879)","(-0.372662, -0.886713, -0.273611)","(0.392136, -0.891918, -0.225192)","(0.628671, -0.722736, 0.287099)","(-0.545706, -0.768467, 0.334161)","(0.09859, -0.99377, 0.051983)","(-0.222496, -0.965743, 0.133553)","(0.176428, -0.968713, -0.17455)","(0.113991, -0.950866, -0.287853)",0
1.33333,"(0.00108978, 0.00704708, -9.45483e-06)","(0.991986, 0.00390535, 0.126284)","(-0.0218142, 0.989806, 0.14074)","(-0.124447, -0.142367, 0.98196)","(0.999558, 0.0244383, -0.0169439)","(-0.0218142, 0.989806, 0.14074)","(0.0202107, -0.140309, 0.989902)","(-0.0218142, 0.989806, 0.14074)","(-0.37305, -0.886692, -0.273152)","(0.392488, -0.891982, -0.224322)","(0.626912, -0.722779, 0.290814)","(-0.544847, -0.767414, 0.337961)","(0.0986279, -0.993783, 0.0516538)","(-0.222805, -0.965576, 0.134245)","(0.176904, -0.968672, -0.174299)","(0.114771, -0.950695, -0.288109)",0
1.36667,"(0.00108978, 0.00704708, -9.45483e-06)","(0.991862, 0.00387123, 0.127259)","(-0.0221611, 0.989532, 0.142604)","(-0.125374, -0.144264, 0.981565)","(0.999558, 0.0247547, -0.0164473)","(-0.0221611, 0.989532, 0.142604)","(0.0198064, -0.142177, 0.989643)","(-0.0221611, 0.989532, 0.142604)","(-0.37354, -0.88657, -0.272876)","(0.392932, -0.891963, -0.223622)","(0.625075, -0.722904, 0.294432)","(-0.543632, -0.766245, 0.342538)","(0.0988017, -0.993783, 0.05132)","(-0.223227, -0.965211, 0.136152)","(0.177287, -0.968643, -0.174072)","(0.115531, -0.950562, -0.288245)",0
1.4,"(0.00108978, 0.00704708, -9.45483e-06)","(0.991754, 0.00492652, 0.128061)","(-0.0229528, 0.989932, 0.139669)","(-0.126093, -0.141457, 0.981881)","(0.999603, 0.025032, -0.0129589)","(-0.0229528, 0.989932, 0.139669)","(0.0163208, -0.13932, 0.990113)","(-0.0229528, 0.989932, 0.139669)","(-0.377688, -0.885756, -0.269794)","(0.393613, -0.893285, -0.217051)","(0.621225, -0.722991, 0.302264)","(-0.543078, -0.762664, 0.351298)","(0.0991661, -0.993766, 0.0509502)","(-0.22273, -0.96512, 0.1376)","(0.177424, -0.96835, -0.175553)","(0.115098, -0.950705, -0.287945)",0
1.43333,"(0.00143429, 0.00221237, -8.95439e-06)","(0.99184, 0.00701777, 0.127299)","(-0.0244657, 0.990412, 0.135962)","(-0.125139, -0.137963, 0.9825)","(0.999621, 0.0259805, -0.00914091)","(-0.0244657, 0.990412, 0.135962)","(0.0125776, -0.135692, 0.990671)","(-0.0244657, 0.990412, 0.135962)","(-0.386957, -0.882381, -0.267709)","(0.398196, -0.893765, -0.206457)","(0.616911, -0.722005, 0.313257)","(-0.542652, -0.74973, 0.378727)","(0.0995112, -0.993849, 0.0486008)","(-0.220458, -0.966537, 0.131163)","(0.176926, -0.965387, -0.191636)","(0.114234, -0.947093, -0.299943)",0
1.46667,"(0.00143427, -0.00243071, -7.0943e-06)","(0.992047, 0.0106791, 0.125415)","(-0.0270035, 0.991257, 0.129152)","(-0.122946, -0.131504, 0.983662)","(0.999596, 0.027924, -0.00531109)","(-0.0270035, 0.991257, 0.129152)","(0.00886467, -0.128958, 0.99161)","(-0.0270035, 0.991257, 0.129152)","(-0.404189, -0.875718, -0.264101)","(0.402969, -0.894391, -0.194116)","(0.60747, -0.724668, 0.325326)","(-0.541926, -0.735376, 0.406865)","(0.0996762, -0.99396, 0.0459175)","(-0.217729, -0.968491, 0.12091)","(0.176095, -0.9609, -0.213686)","(0.116871, -0.940674, -0.318548)",0
1.5,"(0.00145341, -0.00668026, -3.81377e-06)","(0.992531, 0.0136149, 0.121228)","(-0.0291024, 0.991496, 0.126845)","(-0.118475, -0.129419, 0.984487)","(0.999536, 0.030013, -0.00528249)","(-0.0291025, 0.991496, 0.126845)","(0.00903953, -0.126632, 0.991909)","(-0.0291024, 0.991496, 0.126845)","(-0.415666, -0.871756, -0.259353)","(0.405407, -0.894812, -0.186966)","(0.600488, -0.726888, 0.333239)","(-0.53978, -0.724991, 0.427815)","(0.0978561, -0.994212, 0.0443375)","(-0.21715, -0.968037, 0.1255)","(0.177102, -0.950217, -0.256366)","(0.137926, -0.916719, -0.37497)",0
1.53333,"(0.00164126, -0.00931343, -1.16662e-06)","(0.993438, 0.0169557, 0.113104)","(-0.0310582, 0.991795, 0.124011)","(-0.110075, -0.1267, 0.985815)","(0.999472, 0.0320001, -0.00561866)","(-0.0310582, 0.991795, 0.124011)","(0.0095397, -0.12377, 0.992265)","(-0.0310582, 0.991795, 0.124011)","(-0.420713, -0.871687, -0.25132)","(0.405314, -0.89624, -0.180206)","(0.592258, -0.731325, 0.338222)","(-0.535553, -0.722281, 0.4376)","(0.0939005, -0.994463, 0.0471865)","(-0.225247, -0.945182, 0.236422)","(0.174289, -0.942019, -0.286747)","(0.171194, -0.884246, -0.434514)",0
1.56667,"(0.00164126, -0.00931343, -1.16662e-06)","(0.995898, 0.0248677, 0.0869952)","(-0.035142, 0.992896, 0.11368)","(-0.0836407, -0.116073, 0.989713)","(0.999167, 0.0370938, -0.0170219)","(-0.035142, 0.992896, 0.11368)","(0.0210465, -0.112912, 0.993382)","(-0.035142, 0.992896, 0.11368)","(-0.412143, -0.880955, -0.232498)","(0.411611, -0.897227, -0.159876)","(0.587394, -0.734461, 0.339904)","(-0.520518, -0.723457, 0.45351)","(0.089797, -0.993887, 0.0642227)","(-0.237035, -0.873114, 0.426013)","(0.166964, -0.935749, -0.310639)","(0.203943, -0.860084, -0.467614)",0
1.6,"(0.00306135, -0.00133532, 2.55418e-06)","(0.998114, 0.0351753, 0.0503173)","(-0.0407201, 0.993742, 0.104015)","(-0.0464374, -0.1056, 0.993324)","(0.998665, 0.0436095, -0.0276737)","(-0.0407201, 0.993742, 0.104015)","(0.0319611, -0.102665, 0.994202)","(-0.0407201, 0.993742, 0.104015)","(-0.404449, -0.891864, -0.202483)","(0.424394, -0.893923, -0.144194)","(0.586651, -0.738291, 0.332818)","(-0.499946, -0.73056, 0.465119)","(0.0875991, -0.993011, 0.0790903)","(-0.241378, -0.773023, 0.586661)","(0.15473, -0.936417, -0.31493)","(0.218866, -0.83898, -0.498206)",0
1.63333,"(0.00437317, 0.00929967, 1.6215e-06)","(0.998879, 0.0458482, 0.0117927)","(-0.0468099, 0.994649, 0.0921011)","(-0.00752071, -0.0924685, 0.995687)","(0.997633, 0.0511594, -0.045943)","(-0.0468099, 0.994649, 0.0921011)","(0.050398, -0.0897053, 0.994692)","(-0.0468099, 0.994649, 0.0921011)","(-0.410263, -0.894645, -0.176903)","(0.439111, -0.887155, -0.141907)","(0.607468, -0.725284, 0.323952)","(-0.491832, -0.721825, 0.486899)","(0.0932916, -0.991049, 0.0954865)","(-0.235763, -0.734097, 0.636803)","(0.140633, -0.942135, -0.30431)","(0.201369, -0.792396, -0.575812)",0
1.66667,"(0.00569814, 0.0201165, -1.46813e-06)","(0.998317, 0.0537463, -0.0218058)","(-0.0515689, 0.99449, 0.0912748)","(0.0265822, -0.0898911, 0.995597)","(0.996808, 0.0568049, -0.0560934)","(-0.0515689, 0.99449, 0.0912748)","(0.0609632, -0.088044, 0.994249)","(-0.0515689, 0.99449, 0.0912748)","(-0.426639, -0.889385, -0.164237)","(0.449633, -0.879798, -0.154224)","(0.637067, -0.702003, 0.318336)","(-0.498876, -0.699406, 0.511814)","(0.100289, -0.989813, 0.101052)","(-0.21474, -0.787384, 0.577852)","(0.123584, -0.947446, -0.295081)","(0.162025, -0.733349, -0.660262)",0
1.7,"(0.00690602, 0.0314715, -5.07274e-06)","(0.996982, 0.0608209, -0.0482476)","(-0.0565147, 0.994631, 0.0866883)","(0.0532465, -0.0835885, 0.995077)","(0.995178, 0.0630438, -0.0751416)","(-0.0565147, 0.994631, 0.0866883)","(0.0801915, -0.0819625, 0.993404)","(-0.0565147, 0.994631, 0.0866883)","(-0.444887, -0.879874, -0.167024)","(0.456722, -0.871997, -0.176141)","(0.664567, -0.678719, 0.312556)","(-0.511935, -0.674893, 0.531453)","(0.107979, -0.987895, 0.111374)","(-0.188752, -0.859335, 0.475306)","(0.104268, -0.953418, -0.283057)","(0.122596, -0.708728, -0.694748)",0
1.73333,"(0.00800332, 0.0406441, -8.73682e-06)","(0.994834, 0.0682925, -0.0751123)","(-0.0627713, 0.995081, 0.0766425)","(0.079914, -0.0714719, 0.994236)","(0.992387, 0.0699502, -0.101369)","(-0.0627713, 0.995081, 0.0766425)","(0.106173, -0.0695972, 0.991909)","(-0.0627713, 0.995081, 0.0766425)","(-0.446447, -0.880413, -0.159866)","(0.463318, -0.865854, -0.188768)","(0.67307, -0.671339, 0.310291)","(-0.519099, -0.670588, 0.52995)","(0.110054, -0.98609, 0.124557)","(-0.157009, -0.920862, 0.356877)","(0.0797654, -0.95945, -0.270357)","(0.0901123, -0.785651, -0.612072)",0
1.76667,"(0.00861404, 0.0460116, -1.15699e-05)","(0.993076, 0.0768915, -0.0888171)","(-0.0714628, 0.995367, 0.0643237)","(0.0932699, -0.0574677, 0.993981)","(0.989688, 0.0785731, -0.119763)","(-0.0714628, 0.995367, 0.0643237)","(0.124185, -0.055049, 0.990731)","(-0.0714628, 0.995367, 0.0643237)","(-0.437062, -0.886326, -0.152978)","(0.466394, -0.861255, -0.201782)","(0.673666, -0.667888, 0.316385)","(-0.517624, -0.680348, 0.518837)","(0.10314, -0.985911, 0.131685)","(-0.13593, -0.957123, 0.25581)","(0.0570954, -0.964427, -0.25811)","(0.0665003, -0.866583, -0.494582)",0
1.8,"(0.00861404, 0.0460116, -1.15699e-05)","(0.99156, 0.0847553, -0.098114)","(-0.0800453, 0.995477, 0.0511765)","(0.101968, -0.0428757, 0.993863)","(0.988578, 0.0859421, -0.123804)","(-0.0800453, 0.995477, 0.0511765)","(0.12761, -0.0407704, 0.990986)","(-0.0800453, 0.995477, 0.0511765)","(-0.421809, -0.889837, -0.173975)","(0.470688, -0.857263, -0.208695)","(0.673218, -0.664826, 0.323704)","(-0.532332, -0.683493, 0.49946)","(0.0921158, -0.987281, 0.129581)","(-0.110206, -0.979655, 0.167723)","(0.0383759, -0.965243, -0.25852)","(0.0374107, -0.924784, -0.37865)",0
1.83333,"(0.00861404, 0.0460116, -1.15699e-05)","(0.990282, 0.0922867, -0.10404)","(-0.0873535, 0.994875, 0.0509226)","(0.108206, -0.0413158, 0.99327)","(0.988176, 0.093064, -0.121846)","(-0.0873535, 0.994875, 0.0509226)","(0.125961, -0.0396575, 0.991242)","(-0.0873535, 0.994875, 0.0509226)","(-0.40776, -0.890465, -0.201999)","(0.475193, -0.853721, -0.21296)","(0.673632, -0.659278, 0.334025)","(-0.539881, -0.684801, 0.489464)","(0.0755201, -0.990374, 0.116001)","(-0.0960866, -0.990241, 0.100947)","(0.0322352, -0.96216, -0.270573)","(0.0243259, -0.945031, -0.326073)",0
1.86667,"(0.00861404, 0.0460116, -1.15699e-05)","(0.988591, 0.0988853, -0.113618)","(-0.0930244, 0.994147, 0.0549453)","(0.118437, -0.0436779, 0.992)","(0.986021, 0.099839, -0.133396)","(-0.0930244, 0.994147, 0.0549453)","(0.138147, -0.0416271, 0.989537)","(-0.0930244, 0.994147, 0.0549453)","(-0.394463, -0.888024, -0.236245)","(0.484964, -0.848283, -0.212664)","(0.673226, -0.660865, 0.331699)","(-0.55279, -0.682363, 0.478333)","(0.0631877, -0.992805, 0.101711)","(-0.0878613, -0.994389, 0.0589203)","(0.0356683, -0.958744, -0.282026)","(0.0128984, -0.950823, -0.309466)",0
1.9,"(0.00976259, 0.0395413, -1.96029e-05)","(0.986449, 0.105971, -0.125254)","(-0.0984669, 0.993063, 0.0642656)","(0.131223, -0.0509981, 0.99004)","(0.983023, 0.107168, -0.148931)","(-0.0984669, 0.993063, 0.0642656)","(0.154811, -0.0484432, 0.986756)","(-0.0984669, 0.993063, 0.0642656)","(-0.385191, -0.89026, -0.243035)","(0.495224, -0.844221, -0.205044)","(0.668421, -0.662586, 0.337924)","(-0.549155, -0.676775, 0.490311)","(0.0545311, -0.994464, 0.0898205)","(-0.0876756, -0.995262, 0.0420299)","(0.0419596, -0.959038, -0.280154)","(0.00600485, -0.954682, -0.297567)",0
1.93333,"(0.0101703, 0.0347889, -2.19462e-05)","(0.984624, 0.112168, -0.133914)","(-0.103945, 0.992327, 0.0669528)","(0.140391, -0.051987, 0.98873)","(0.981435, 0.113253, -0.154788)","(-0.103945, 0.992327, 0.0669528)","(0.161179, -0.0496293, 0.985677)","(-0.103945, 0.992327, 0.0669528)","(-0.375457, -0.893416, -0.246658)","(0.505853, -0.840399, -0.19453)","(0.669684, -0.661375, 0.337797)","(-0.541876, -0.660862, 0.51926)","(0.05127, -0.995448, 0.0803442)","(-0.0894765, -0.995289, 0.0373414)","(0.0474311, -0.957821, -0.283424)","(-0.0014834, -0.952596, -0.304235)",0
1.96667,"(0.0106083, 0.029937, -2.40202e-05)","(0.983254, 0.113712, -0.142412)","(-0.107116, 0.992778, 0.054019)","(0.147543, -0.0378638, 0.988331)","(0.981345, 0.114254, -0.15462)","(-0.107116, 0.992778, 0.054019)","(0.159696, -0.0364511, 0.986493)","(-0.107116, 0.992778, 0.054019)","(-0.370432, -0.899005, -0.233604)","(0.51407, -0.838742, -0.179567)","(0.673354, -0.654298, 0.34422)","(-0.526552, -0.641363, 0.558028)","(0.051671, -0.995936, 0.0737707)","(-0.0910243, -0.995104, 0.0385018)","(0.0479497, -0.957451, -0.284583)","(-0.00558789, -0.952436, -0.304687)",0
2,"(0.0112532, 0.0246195, -2.67718e-05)","(0.98222, 0.11071, -0.151615)","(-0.108614, 0.993788, 0.0242552)","(0.153529, -0.00738735, 0.988117)","(0.980744, 0.110812, -0.160818)","(-0.108614, 0.993788, 0.0242552)","(0.162688, -0.00634957, 0.986657)","(-0.108614, 0.993788, 0.0242552)","(-0.367477, -0.907699, -0.202592)","(0.521581, -0.837168, -0.164632)","(0.676257, -0.644219, 0.357293)","(-0.464981, -0.646286, 0.605068)","(0.0521053, -0.996043, 0.0719917)","(-0.0920065, -0.994893, 0.0415031)","(0.0481425, -0.958812, -0.279932)","(-0.00757228, -0.951192, -0.308506)",0
2.03333,"(0.0120171, 0.0179936, -2.89084e-05)","(0.981047, 0.105284, -0.162671)","(-0.110855, 0.993566, -0.0232058)","(0.159394, 0.0407778, 0.986372)","(0.978843, 0.10439, -0.175978)","(-0.110855, 0.993566, -0.0232058)","(0.172669, 0.0421601, 0.984077)","(-0.110855, 0.993566, -0.0232058)","(-0.35787, -0.923829, -0.135899)","(0.526573, -0.84404, -0.101576)","(0.656284, -0.622773, 0.425964)","(-0.319145, -0.664747, 0.675468)","(0.0531628, -0.995948, 0.0725378)","(-0.0915973, -0.994671, 0.0473263)","(0.0466405, -0.960391, -0.274724)","(-0.0140309, -0.95125, -0.308102)",0
2.06667,"(0.0128877, 0.0104494, -3.21366e-05)","(0.980216, 0.0998108, -0.170924)","(-0.113761, 0.990864, -0.0724422)","(0.162246, 0.0904498, 0.982596)","(0.977796, 0.0984775, -0.184977)","(-0.113761, 0.990864, -0.0724422)","(0.176287, 0.0918707, 0.980042)","(-0.113761, 0.990864, -0.0724422)","(-0.344435, -0.938748, -0.0107707)","(0.449477, -0.892467, 0.038366)","(0.608333, -0.572078, 0.550143)","(-0.0681035, -0.572923, 0.816775)","(0.0559152, -0.995676, 0.0741859)","(-0.0847131, -0.99485, 0.0556476)","(0.0429877, -0.960854, -0.273698)","(-0.0276711, -0.948693, -0.314985)",0
2.1,"(0.0138659, 0.00220227, -3.32199e-05)","(0.978364, 0.0959812, -0.183279)","(-0.115728, 0.988236, -0.0999845)","(0.17155, 0.119019, 0.97796)","(0.975263, 0.0940323, -0.200048)","(-0.115728, 0.988236, -0.0999845)","(0.188321, 0.120658, 0.974668)","(-0.115728, 0.988236, -0.0999845)","(-0.325435, -0.936649, 0.129543)","(0.37154, -0.914092, 0.162458)","(0.549774, -0.504422, 0.665814)","(0.237689, -0.28214, 0.929463)","(0.0665909, -0.995195, 0.0717829)","(-0.0687516, -0.990448, 0.11952)","(0.0303623, -0.958056, -0.284967)","(-0.0521564, -0.941099, -0.334084)",0
2.13333,"(0.01479, -0.00544724, -3.1963e-05)","(0.975379, 0.0915219, -0.200648)","(-0.113815, 0.98806, -0.103848)","(0.188733, 0.124096, 0.974156)","(0.973258, 0.090152, -0.211285)","(-0.113815, 0.98806, -0.103848)","(0.199386, 0.125093, 0.971904)","(-0.113815, 0.98806, -0.103848)","(-0.321511, -0.920149, 0.223508)","(0.286769, -0.931651, 0.223135)","(0.51954, -0.456657, 0.722179)","(0.385706, 0.0917549, 0.918048)","(0.0783547, -0.994676, 0.0669421)","(-0.0416629, -0.983582, 0.175585)","(0.0156604, -0.953293, -0.301641)","(-0.0812566, -0.924626, -0.372108)",0
2.16667,"(0.0155102, -0.0106712, -2.47463e-05)","(0.973145, 0.0753031, -0.217528)","(-0.0960578, 0.991531, -0.0873967)","(0.208801, 0.105743, 0.972225)","(0.974421, 0.0754894, -0.211674)","(-0.0960578, 0.991531, -0.0873967)","(0.202933, 0.105781, 0.973462)","(-0.0960578, 0.991531, -0.0873967)","(-0.360119, -0.906497, 0.220403)","(0.258992, -0.923198, 0.283953)","(0.516466, -0.491045, 0.701525)","(0.39237, 0.281053, 0.875817)","(0.0884982, -0.994272, 0.059935)","(0.0063896, -0.969595, 0.244633)","(0.00157535, -0.941265, -0.337665)","(-0.116764, -0.902041, -0.415557)",0
2.2,"(0.0161433, -0.0127463, -1.85982e-05)","(0.970842, 0.0535062, -0.233674)","(-0.0700687, 0.995439, -0.0647422)","(0.228509, 0.0789312, 0.970337)","(0.979555, 0.0556301, -0.193333)","(-0.0700687, 0.995439, -0.0647422)","(0.188128, 0.0775953, 0.979074)","(-0.0700687, 0.995439, -0.0647422)","(-0.408768, -0.89283, 0.18911)","(0.182472, -0.917562, 0.353247)","(0.521249, -0.550143, 0.652413)","(0.25959, 0.298535, 0.918417)","(0.0831586, -0.995124, 0.0530324)","(0.0653939, -0.96836, 0.240838)","(-0.00767082, -0.930909, -0.365172)","(-0.155842, -0.880157, -0.448372)",0
2.23333,"(0.016926, -0.0103248, -1.29058e-05)","(0.969467, 0.0220462, -0.244228)","(-0.0342635, 0.998304, -0.0470724)","(0.242406, 0.0537164, 0.968687)","(0.984376, 0.0254223, -0.174236)","(-0.0342635, 0.998304, -0.0470724)","(0.172365, 0.052368, 0.98364)","(-0.0342635, 0.998304, -0.0470724)","(-0.449112, -0.872743, 0.191357)","(0.102678, -0.898951, 0.425846)","(0.542694, -0.575555, 0.611735)","(0.138869, 0.209344, 0.967931)","(0.0681087, -0.996546, 0.0475193)","(0.102341, -0.972884, 0.207421)","(-0.0131125, -0.929068, -0.369677)","(-0.158998, -0.890899, -0.425463)",0
2.26667,"(0.018298, -0.00543312, 7.11391e-07)","(0.965711, -0.00436042, -0.259582)","(-0.00188255, 0.999694, -0.0246781)","(0.259183, 0.0240753, 0.965528)","(0.979254, -0.00213228, -0.202625)","(-0.00188255, 0.999694, -0.0246781)","(0.202197, 0.0234714, 0.979064)","(-0.00188255, 0.999694, -0.0246781)","(-0.45737, -0.87315, 0.168588)","(0.153529, -0.953708, 0.258592)","(0.653523, -0.620192, 0.433899)","(-0.0849067, -0.0804787, 0.993133)","(0.0268614, -0.998729, 0.0426433)","(0.105368, -0.984289, 0.14168)","(-0.0239976, -0.942234, -0.334094)","(-0.119074, -0.920808, -0.371395)",0
2.3,"(0.020287, -0.000101376, 1.09324e-05)","(0.966211, -0.0225805, -0.25676)","(0.0248591, 0.999667, 0.00695664)","(0.256229, -0.0131313, 0.966527)","(0.972911, -0.0214488, -0.230182)","(0.0248591, 0.999667, 0.00695664)","(0.229604, -0.0129711, 0.973198)","(0.0248591, 0.999667, 0.00695664)","(-0.475206, -0.877125, 0.0695031)","(0.283835, -0.958526, -0.0258068)","(0.749868, -0.642012, 0.159745)","(-0.119364, -0.583796, 0.803078)","(-0.0499041, -0.998282, 0.0306998)","(0.0827886, -0.991976, 0.0955472)","(-0.0486319, -0.940331, -0.336769)","(-0.0405205, -0.947503, -0.317168)",0
2.33333,"(0.0230582, 0.00457447, 1.39628e-05)","(0.971054, -0.0324219, -0.236651)","(0.0424334, 0.998251, 0.0411534)","(0.234917, -0.0499654, 0.97073)","(0.971032, -0.0323633, -0.236747)","(0.0424334, 0.998251, 0.0411534)","(0.235015, -0.0499575, 0.970707)","(0.0424334, 0.998251, 0.0411534)","(-0.498277, -0.866022, 0.0415292)","(0.467507, -0.836507, -0.285822)","(0.75114, -0.637156, 0.172689)","(0.0772403, -0.83371, 0.546773)","(-0.149026, -0.988628, 0.0201488)","(0.0678688, -0.995056, 0.0725048)","(-0.112761, -0.930364, -0.348867)","(0.0153853, -0.954747, -0.29702)",0
2.36667,"(0.0262262, 0.00862185, 2.1219e-05)","(0.97718, -0.0315868, -0.210053)","(0.0465949, 0.996635, 0.067436)","(0.207225, -0.0756621, 0.975363)","(0.974723, -0.030635, -0.221308)","(0.0465949, 0.996635, 0.067436)","(0.218509, -0.0759776, 0.972873)","(0.0465949, 0.996635, 0.067436)","(-0.518855, -0.846134, 0.121847)","(0.653816, -0.683832, -0.32388)","(0.702011, -0.589893, 0.399008)","(0.424336, -0.809494, 0.405781)","(-0.239023, -0.970944, 0.0116146)","(0.0581894, -0.996701, 0.0565797)","(-0.203078, -0.90462, -0.374731)","(0.0414004, -0.952529, -0.30162)",0
2.4,"(0.0294506, 0.00973443, 3.03158e-05)","(0.979476, -0.0302075, -0.199286)","(0.0490958, 0.994771, 0.0895547)","(0.195656, -0.0974775, 0.975816)","(0.968857, -0.0241214, -0.246443)","(0.0490958, 0.994771, 0.0895547)","(0.243168, -0.098511, 0.964969)","(0.0490958, 0.994771, 0.0895547)","(-0.518055, -0.805137, 0.288744)","(0.841551, -0.475797, -0.255754)","(0.593097, -0.478865, 0.647243)","(0.678414, -0.557367, 0.47864)","(-0.293686, -0.955837, 0.0111118)","(0.0536468, -0.998366, 0.0196712)","(-0.289242, -0.885908, -0.362637)","(0.0420729, -0.950737, -0.307131)",0
2.43333,"(0.0322134, 0.00824988, 3.10941e-05)","(0.97595, -0.0229963, -0.216777)","(0.0486433, 0.992563, 0.111591)","(0.212667, -0.119394, 0.969803)","(0.952876, -0.0111171, -0.303155)","(0.0486433, 0.992563, 0.111591)","(0.299783, -0.120798, 0.946329)","(0.0486433, 0.992563, 0.111591)","(-0.511534, -0.780283, 0.359849)","(0.962821, -0.179528, -0.201855)","(0.618286, -0.463768, 0.634541)","(0.834019, -0.302091, 0.461685)","(-0.326714, -0.945082, 0.00887646)","(0.0520586, -0.998467, -0.0187925)","(-0.347784, -0.873101, -0.341674)","(0.0382106, -0.95021, -0.309258)",0
2.46667,"(0.0349277, 0.0054563, 3.13886e-05)","(0.969217, -0.0176343, -0.245577)","(0.0498593, 0.990775, 0.126016)","(0.241092, -0.134374, 0.961155)","(0.937722, -0.00301988, -0.347374)","(0.0498593, 0.990775, 0.126016)","(0.343794, -0.135475, 0.929221)","(0.0498593, 0.990775, 0.126016)","(-0.505201, -0.767138, 0.395312)","(0.969027, 0.16478, -0.18394)","(0.655407, -0.447411, 0.608494)","(0.903758, 0.0555813, 0.424419)","(-0.346, -0.938224, 0.00445276)","(0.0521117, -0.997302, -0.0517037)","(-0.378943, -0.867348, -0.322659)","(0.021487, -0.948401, -0.316345)",0
2.5,"(0.0373975, 0.00242805, 3.37256e-05)","(0.961656, -0.0161681, -0.273781)","(0.047783, 0.992721, 0.11055)","(0.270077, -0.119456, 0.9554)","(0.92629, -0.00310334, -0.376799)","(0.0477831, 0.992721, 0.11055)","(0.373828, -0.120548, 0.919631)","(0.0477831, 0.992721, 0.11055)","(-0.497483, -0.772481, 0.394694)","(0.884968, 0.44555, -0.135339)","(0.681709, -0.427841, 0.593485)","(0.862524, 0.38184, 0.332039)","(-0.366615, -0.930373, 0.000707595)","(0.0478512, -0.996637, -0.0665268)","(-0.400667, -0.865644, -0.300212)","(-0.00753625, -0.95141, -0.307835)",0
2.53333,"(0.0399187, -0.000826359, 3.40117e-05)","(0.956105, -0.0171245, -0.292524)","(0.0455699, 0.994774, 0.0913627)","(0.289501, -0.100719, 0.951864)","(0.920453, -0.00673494, -0.390794)","(0.0455699, 0.994774, 0.0913626)","(0.388233, -0.102039, 0.915895)","(0.0455699, 0.994774, 0.0913626)","(-0.483283, -0.790234, 0.376785)","(0.777109, 0.623301, -0.0871625)","(0.700643, -0.397881, 0.592275)","(0.741663, 0.622795, 0.249124)","(-0.380043, -0.92495, 0.00593748)","(0.0416262, -0.996741, -0.069092)","(-0.418544, -0.865133, -0.276343)","(-0.0421887, -0.953833, -0.297359)",0
2.56667,"(0.0425285, -0.00363483, 3.41886e-05)","(0.952259, -0.0172562, -0.304804)","(0.0418755, 0.996334, 0.0745972)","(0.302393, -0.0837846, 0.949494)","(0.913441, -0.00792449, -0.406894)","(0.0418755, 0.996334, 0.0745972)","(0.404808, -0.0851773, 0.910426)","(0.0418755, 0.996334, 0.0745972)","(-0.465219, -0.816647, 0.341552)","(0.670474, 0.740218, -0.0504184)","(0.718845, -0.345289, 0.603356)","(0.634898, 0.752463, 0.175223)","(-0.384721, -0.922826, 0.0195354)","(0.0283419, -0.997232, -0.0687362)","(-0.439001, -0.862539, -0.251604)","(-0.0683006, -0.957686, -0.279593)",0
