time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
132.265,"(-0.078848, -0.114877, 2.91511e-05)","(0.60686, 0.794565, 0.0196771)","(0.0582632, -0.80814, -0.586102)","(-0.983876, 0.0866931, -0.156438)","(0.19608, 0.563581, -0.802452)","(0.244358, 0.596702, -0.764354)","(-0.404901, -0.830231, -0.383109)","(-0.504923, -0.862976, -0.0180251)","(0.307383, -0.949827, -0.0578352)","(0.469335, -0.859743, 0.201411)",0
132.299,"(-0.0783885, -0.125369, 3.68532e-05)","(0.602565, 0.794614, 0.0741964)","(-0.179227, -0.677169, -0.713667)","(-0.989961, -0.0467319, 0.133394)","(-0.243866, 0.528854, -0.812922)","(-0.0871544, 0.863575, -0.49663)","(-0.472645, -0.801731, -0.365834)","(-0.542179, -0.83954, -0.0348438)","(0.341138, -0.927924, -0.15027)","(0.43482, -0.894469, 0.104197)",0
132.332,"(-0.0767057, -0.137355, 3.9291e-05)","(0.597484, 0.792652, 0.121311)","(-0.402044, -0.25979, -0.877992)","(-0.885016, -0.21189, 0.414548)","(-0.475192, 0.465253, -0.746815)","(-0.499308, 0.864069, -0.0638482)","(-0.527251, -0.775749, -0.346728)","(-0.643033, -0.7658, 0.00771695)","(0.382988, -0.893714, -0.233657)","(0.428409, -0.902849, -0.0364442)",1
132.366,"(-0.0749136, -0.15371, 2.0583e-05)","(0.590058, 0.783399, 0.195236)","(-0.630537, 0.211423, -0.746809)","(-0.659685, -0.481946, 0.576666)","(-0.772264, 0.405609, -0.488968)","(-0.670777, 0.612978, 0.417512)","(-0.580108, -0.732974, -0.35528)","(-0.785779, -0.613271, 0.0803161)","(0.448543, -0.848652, -0.280355)","(0.427675, -0.895217, -0.125222)",0
132.399,"(-0.0724855, -0.17352, 9.50694e-06)","(0.581639, 0.766322, 0.272849)","(-0.559367, 0.496883, -0.663487)","(-0.264676, -0.81466, 0.51602)","(-0.686471, 0.405151, -0.60383)","(-0.555881, 0.00260012, 0.831258)","(-0.661875, -0.671821, -0.332534)","(-0.893779, -0.403388, 0.196055)","(0.490733, -0.822657, -0.287084)","(0.463066, -0.863196, -0.201152)",0
132.432,"(-0.0689451, -0.193667, 2.54139e-06)","(0.578827, 0.745884, 0.329571)","(-0.835179, 0.496071, -0.237465)","(0.109618, -0.932047, 0.345357)","(-0.969085, 0.242028, 0.0479148)","(0.112868, -0.81318, 0.570963)","(-0.753078, -0.606812, -0.254269)","(-0.939989, -0.222884, 0.258347)","(0.546982, -0.785417, -0.289707)","(0.473339, -0.849112, -0.234432)",0
132.466,"(-0.0652165, -0.214669, -5.08167e-06)","(0.589518, 0.739394, 0.325216)","(-0.944801, 0.291216, 0.150149)","(0.27341, -0.931861, 0.238499)","(-0.405694, -0.240038, 0.881926)","(0.422286, -0.893592, 0.152207)","(-0.829419, -0.54311, -0.13075)","(-0.939766, -0.0598888, 0.336532)","(0.601246, -0.733078, -0.317963)","(0.484581, -0.830424, -0.274914)",0
132.499,"(-0.062778, -0.236018, -4.71491e-06)","(0.601057, 0.740429, 0.300824)","(-0.897487, 0.0749681, 0.434622)","(0.308512, -0.915457, 0.258378)","(0.0455782, -0.418895, 0.90689)","(0.416622, -0.903101, 0.10409)","(-0.859376, -0.511328, 0.00391951)","(-0.908888, 0.0905488, 0.407092)","(0.659381, -0.66263, -0.35516)","(0.43258, -0.836664, -0.335957)",0
132.532,"(-0.0607914, -0.257078, 6.5485e-06)","(0.615591, 0.7283, 0.301043)","(-0.880219, -0.129312, 0.45661)","(0.298369, -0.919125, 0.257265)","(0.199533, -0.611273, 0.765853)","(0.403847, -0.89114, 0.206826)","(-0.896199, -0.428147, 0.116267)","(-0.837907, 0.173449, 0.517521)","(0.687964, -0.573521, -0.444724)","(0.322991, -0.863722, -0.386861)",0
132.566,"(-0.0580174, -0.276998, 9.91412e-06)","(0.648939, 0.705175, 0.285669)","(-0.825894, -0.369779, 0.425631)","(0.246342, -0.936083, 0.251127)","(0.295794, -0.735526, 0.609514)","(0.372458, -0.868822, 0.326226)","(-0.913291, -0.326375, 0.243678)","(-0.773355, 0.209264, 0.59844)","(0.680164, -0.562419, -0.470172)","(0.186953, -0.883502, -0.429504)",0
132.599,"(-0.0556718, -0.295864, 1.10714e-05)","(0.693738, 0.679367, 0.239143)","(-0.65063, -0.6123, 0.449187)","(0.164679, -0.967701, 0.190881)","(0.379785, -0.750484, 0.540867)","(0.336466, -0.819992, 0.463037)","(-0.934713, -0.180401, 0.306213)","(-0.737964, 0.213007, 0.640341)","(0.646568, -0.585814, -0.488642)","(0.0718775, -0.900257, -0.429383)",0
132.632,"(-0.0530514, -0.312735, 8.04849e-06)","(0.73252, 0.651237, 0.198254)","(-0.511831, -0.804123, 0.302348)","(0.0899796, -0.990545, 0.103557)","(0.39994, -0.795715, 0.454846)","(0.341614, -0.793205, 0.504108)","(-0.924249, -0.0860493, 0.371967)","(-0.722913, 0.258901, 0.640599)","(0.579051, -0.692374, -0.430487)","(-0.00100995, -0.700983, -0.713177)",0
132.666,"(-0.0491963, -0.328777, 4.32124e-06)","(0.750668, 0.61304, 0.246331)","(-0.35904, -0.911846, 0.199067)","(0.0463589, -0.998741, 0.0191527)","(0.351066, -0.86099, 0.368033)","(0.347499, -0.766975, 0.539438)","(-0.936609, -0.105858, 0.334001)","(-0.733736, 0.284542, 0.616983)","(0.510402, -0.638558, -0.575963)","(-0.162796, -0.571514, -0.804282)",0
132.699,"(-0.0447104, -0.344571, 1.45321e-06)","(0.747371, 0.557697, 0.361125)","(-0.244663, -0.963311, 0.110326)","(0.00346963, -0.998006, -0.0630234)","(0.286404, -0.900263, 0.327871)","(0.346382, -0.770599, 0.534973)","(-0.943497, -0.138001, 0.30128)","(-0.754207, 0.268523, 0.599222)","(0.472274, -0.524731, -0.708248)","(-0.394519, -0.445267, -0.803799)",0
132.733,"(-0.0393605, -0.357479, 6.54277e-07)","(0.741823, 0.51721, 0.42684)","(-0.206862, -0.974372, 0.0883596)","(-0.0129115, -0.978719, -0.204799)","(0.283558, -0.911441, 0.298111)","(0.352315, -0.795227, 0.493445)","(-0.954882, -0.136363, 0.263828)","(-0.817113, 0.186099, 0.545612)","(0.432866, -0.293766, -0.852249)","(-0.626737, -0.534238, -0.567266)",0
132.766,"(-0.0334409, -0.366391, 4.66125e-06)","(0.751555, 0.499694, 0.430664)","(-0.19058, -0.976268, 0.102859)","(-0.0362588, -0.941384, -0.335382)","(0.273619, -0.913186, 0.302035)","(0.361464, -0.834976, 0.414921)","(-0.959283, -0.101232, 0.263682)","(-0.91856, 0.00927019, 0.395173)","(0.439191, -0.242559, -0.86503)","(-0.788008, -0.411085, -0.458314)",0
132.799,"(-0.0283496, -0.37359, 1.43505e-05)","(0.770797, 0.481664, 0.416979)","(-0.222505, -0.966978, 0.124277)","(-0.080476, -0.878915, -0.47014)","(0.28979, -0.914351, 0.282814)","(0.382436, -0.875571, 0.295157)","(-0.954247, -0.0939481, 0.283877)","(-0.952864, -0.169318, 0.251759)","(0.411963, -0.241882, -0.87851)","(-0.857929, -0.285976, -0.42682)",0
132.833,"(-0.0238665, -0.378233, 2.11762e-05)","(0.78771, 0.448819, 0.421988)","(-0.312621, -0.944698, 0.0990669)","(-0.168868, -0.797577, -0.579098)","(0.274036, -0.923978, 0.266776)","(0.367557, -0.910299, 0.190412)","(-0.958536, -0.137877, 0.249396)","(-0.952396, -0.274141, 0.133375)","(0.373534, -0.249704, -0.893376)","(-0.848268, -0.210968, -0.48573)",0
132.866,"(-0.0196874, -0.379119, 2.21313e-05)","(0.801681, 0.412802, 0.432323)","(-0.407738, -0.910813, 0.0645764)","(-0.250151, -0.705476, -0.66312)","(0.266092, -0.929838, 0.254159)","(0.352267, -0.929383, 0.110253)","(-0.960049, -0.174929, 0.218415)","(-0.947541, -0.285682, 0.143359)","(0.332769, -0.229999, -0.91453)","(-0.808875, -0.161099, -0.565481)",0
132.899,"(-0.0169079, -0.380616, 2.2807e-05)","(0.806428, 0.396184, 0.438989)","(-0.48304, -0.874327, 0.0471634)","(-0.417813, -0.784107, -0.458921)","(0.228934, -0.942947, 0.241746)","(0.326887, -0.887383, 0.32511)","(-0.960549, -0.202055, 0.1911)","(-0.950711, -0.269934, 0.152589)","(0.268099, -0.14689, -0.952127)","(-0.7708, -0.100781, -0.629055)",0
132.933,"(-0.0140108, -0.382429, 1.96793e-05)","(0.808235, 0.390701, 0.440578)","(-0.52985, -0.846002, 0.0594872)","(-0.552728, -0.833188, -0.0169985)","(0.189892, -0.953049, 0.235878)","(0.283886, -0.712185, 0.642029)","(-0.9589, -0.223731, 0.174516)","(-0.939759, -0.266545, 0.214024)","(0.0844143, -0.0663178, -0.994221)","(-0.766488, -0.00304926, -0.642251)",0
132.966,"(-0.0107673, -0.383115, 1.82834e-05)","(0.805245, 0.393714, 0.443362)","(-0.575285, -0.812408, 0.095077)","(-0.581412, -0.762148, 0.284764)","(0.159244, -0.956107, 0.245969)","(0.243177, -0.53742, 0.807493)","(-0.962337, -0.239648, 0.128361)","(-0.921433, -0.253904, 0.294098)","(-0.218933, -0.0250578, -0.975418)","(-0.756386, 0.0858744, -0.648464)",0
133,"(-0.00671498, -0.383712, 1.76676e-05)","(0.804238, 0.400175, 0.439386)","(-0.613516, -0.780688, 0.118845)","(-0.626702, -0.776049, 0.0706521)","(0.140198, -0.954565, 0.262965)","(0.28679, -0.664261, 0.690296)","(-0.9634, -0.247094, 0.103944)","(-0.915608, -0.263597, 0.303609)","(-0.596562, -0.0519589, -0.800883)","(-0.691017, 0.172844, -0.70187)",0
133.033,"(-0.0020312, -0.383176, 2.31306e-05)","(0.799128, 0.410074, 0.439584)","(-0.63304, -0.763539, 0.127543)","(-0.594234, -0.748136, -0.295261)","(0.130284, -0.950376, 0.282509)","(0.302966, -0.858945, 0.412825)","(-0.962577, -0.253377, 0.096153)","(-0.928179, -0.25255, 0.273316)","(-0.790764, -0.150474, -0.593338)","(-0.560351, 0.239913, -0.792747)",0
133.066,"(0.00264041, -0.379379, 3.03322e-05)","(0.799158, 0.425172, 0.424941)","(-0.618133, -0.778219, 0.110847)","(-0.509349, -0.658489, -0.554036)","(0.125095, -0.948565, 0.290817)","(0.269734, -0.954148, 0.12979)","(-0.919789, -0.277966, 0.276989)","(-0.935647, -0.265911, 0.232071)","(-0.85606, -0.22127, -0.467121)","(-0.330089, 0.295795, -0.896408)",0
133.1,"(0.00676867, -0.373711, 3.78544e-05)","(0.784247, 0.436898, 0.440542)","(-0.561171, -0.823967, 0.0785226)","(-0.450519, -0.654842, -0.606806)","(0.117756, -0.952604, 0.280499)","(0.187733, -0.982219, -0.00157815)","(-0.811122, -0.370497, 0.452563)","(-0.92786, -0.276945, 0.249754)","(-0.755547, -0.187684, -0.627633)","(-0.14643, 0.313963, -0.938075)",0
133.133,"(0.0101094, -0.367386, 3.98424e-05)","(0.762815, 0.441299, 0.472619)","(-0.489205, -0.869768, 0.0646733)","(-0.40333, -0.665865, -0.627653)","(0.0871525, -0.958042, 0.273057)","(0.10738, -0.992155, -0.064009)","(-0.618735, -0.456359, 0.639456)","(-0.892785, -0.330761, 0.305829)","(-0.603746, -0.0898158, -0.792101)","(-0.0960132, 0.307965, -0.94654)",0
133.166,"(0.0116766, -0.359682, 3.90282e-05)","(0.745522, 0.446644, 0.494677)","(-0.423727, -0.904133, 0.0547679)","(-0.349645, -0.662947, -0.662004)","(0.0401984, -0.960095, 0.276769)","(0.0427296, -0.985929, -0.161611)","(-0.493904, -0.565539, 0.660473)","(-0.824431, -0.396903, 0.403462)","(-0.338734, -0.0118175, -0.940808)","(-0.257833, 0.319256, -0.91192)",0
133.2,"(0.012182, -0.350109, 3.07261e-05)","(0.73784, 0.447037, 0.505717)","(-0.374578, -0.923941, 0.0776138)","(-0.308422, -0.636783, -0.70667)","(0.00110001, -0.966171, 0.257899)","(0.0177905, -0.964662, -0.262891)","(-0.362642, -0.60237, 0.711084)","(-0.727022, -0.477786, 0.493112)","(-0.384773, -0.155109, -0.909885)","(-0.476086, 0.305279, -0.82471)",0
133.233,"(0.0117802, -0.339674, 1.87837e-05)","(0.741536, 0.452027, 0.495778)","(-0.330408, -0.939063, 0.0948283)","(-0.279675, -0.650585, -0.70606)","(-0.0188868, -0.971664, 0.235611)","(0.0505435, -0.963482, -0.26296)","(-0.230484, -0.622747, 0.747705)","(-0.602371, -0.570107, 0.558684)","(-0.609951, -0.333686, -0.718758)","(-0.705001, 0.269529, -0.655993)",0
133.266,"(0.010695, -0.331009, 7.98907e-06)","(0.739339, 0.439188, 0.510384)","(-0.298216, -0.948694, 0.105102)","(-0.277921, -0.692586, -0.665646)","(-0.0348832, -0.982739, 0.181678)","(0.0685661, -0.992362, -0.102551)","(0.0127819, -0.586756, 0.809663)","(-0.508719, -0.678906, 0.529426)","(-0.839736, -0.418419, -0.346076)","(-0.836913, 0.215282, -0.503219)",0
133.3,"(0.00936787, -0.322349, -2.129e-06)","(0.764544, 0.435885, 0.474844)","(-0.270438, -0.958316, 0.0921576)","(-0.285435, -0.789257, -0.543691)","(-0.0740518, -0.986094, 0.148781)","(0.0573957, -0.995474, 0.0757437)","(0.207397, -0.483151, 0.850618)","(-0.368937, -0.743658, 0.557547)","(-0.900154, -0.396727, -0.179808)","(-0.917158, 0.0313872, -0.397286)",0
133.333,"(0.00886899, -0.315549, -5.74514e-06)","(0.78058, 0.428865, 0.454719)","(-0.258978, -0.963494, 0.0678939)","(-0.283826, -0.84407, -0.45496)","(-0.0989946, -0.99056, 0.0948223)","(0.0262892, -0.985805, 0.165821)","(0.275296, -0.419222, 0.865139)","(-0.373008, -0.774187, 0.511371)","(-0.746633, -0.610762, -0.263646)","(-0.868416, 0.0448627, -0.493803)",0
133.367,"(0.00698743, -0.312054, -2.10479e-07)","(0.790753, 0.430904, 0.434777)","(-0.246644, -0.967641, 0.0532771)","(-0.279719, -0.906713, -0.315642)","(-0.101818, -0.993704, 0.0467426)","(0.00776065, -0.975163, 0.221355)","(0.210764, -0.330088, 0.92012)","(-0.421827, -0.795162, 0.435637)","(-0.712232, -0.648548, -0.268536)","(-0.734587, 0.00695182, -0.678479)",0
133.4,"(0.00539037, -0.314398, 1.56928e-06)","(0.79704, 0.452079, 0.40044)","(-0.22017, -0.974354, 0.0464662)","(-0.267709, -0.942642, -0.199393)","(-0.00904718, -0.999891, -0.0117147)","(0.0495909, -0.95615, 0.288649)","(0.104184, -0.24758, 0.96325)","(-0.249491, -0.880455, 0.403179)","(-0.685587, -0.714359, -0.140219)","(-0.493918, -0.266916, -0.827527)",0
133.433,"(0.00482024, -0.31904, -1.2157e-06)","(0.792366, 0.497643, 0.352855)","(-0.174621, -0.982402, 0.0662781)","(-0.242059, -0.968399, -0.0600877)","(0.0798895, -0.996697, -0.0145669)","(0.0675297, -0.926865, 0.369272)","(-0.0452598, -0.00662349, 0.998953)","(0.120087, -0.807408, 0.577643)","(-0.73664, -0.676127, -0.0146099)","(0.489784, -0.859896, 0.143841)",1
133.467,"(0.00449144, -0.32753, 1.95415e-06)","(0.79123, 0.579213, 0.196132)","(-0.121677, -0.986562, 0.109038)","(-0.232939, -0.967384, 0.0995412)","(0.220796, -0.975024, -0.0240292)","(0.0625559, -0.852618, 0.518776)","(-0.304258, 0.193388, 0.932753)","(0.470322, -0.501295, 0.726292)","(-0.515705, -0.856764, -0.00180583)","(0.573208, -0.615303, 0.541142)",0
133.5,"(0.00402483, -0.337758, 6.50031e-06)","(0.745869, 0.664082, 0.0517052)","(-0.0321849, -0.987856, 0.152005)","(-0.25775, -0.918811, 0.298918)","(0.338436, -0.930794, -0.138146)","(-0.0704279, -0.481039, 0.873866)","(-0.582621, 0.32142, 0.746486)","(0.521991, -0.23643, 0.819528)","(-0.214164, -0.964889, -0.152064)","(0.567062, -0.643157, 0.514578)",0
133.533,"(0.00585943, -0.346786, -3.71218e-06)","(0.671301, 0.720786, -0.172692)","(0.0663884, -0.989941, 0.124938)","(-0.270332, -0.814622, 0.51314)","(0.428617, -0.839575, -0.33377)","(-0.118995, 0.184664, 0.975571)","(-0.76755, 0.318272, 0.556391)","(0.549658, -0.0952283, 0.829945)","(-0.00685238, -0.96801, -0.250819)","(0.518296, -0.713551, 0.471396)",0
133.567,"(0.00815712, -0.351861, -1.04886e-06)","(0.586285, 0.752601, -0.29977)","(0.212877, -0.976829, 0.0220914)","(-0.263015, -0.782565, 0.564283)","(0.496736, -0.633229, -0.593527)","(-0.186046, 0.379051, 0.906481)","(-0.8428, 0.31118, 0.439153)","(0.555025, 0.0106322, 0.831766)","(0.104135, -0.952537, -0.286058)","(0.477926, -0.746286, 0.463297)",0
133.6,"(0.0101683, -0.353157, 6.49109e-06)","(0.538918, 0.775908, -0.327924)","(0.269725, -0.962588, -0.0259322)","(-0.256909, -0.865914, 0.429174)","(0.75577, -0.613132, -0.229959)","(-0.182538, -0.164337, 0.969367)","(-0.859199, 0.295165, 0.417918)","(0.573839, 0.0399466, 0.817993)","(0.12463, -0.959253, -0.253575)","(0.466644, -0.7475, 0.472744)",0
133.633,"(0.0122802, -0.348688, 8.04146e-06)","(0.534589, 0.800227, -0.271755)","(0.303547, -0.942282, 0.141297)","(-0.256755, -0.946102, 0.197404)","(0.781043, -0.348672, 0.518073)","(-0.0544054, -0.803292, 0.593095)","(-0.859667, 0.269555, 0.43395)","(0.552701, 0.0070003, 0.83335)","(0.11856, -0.970882, -0.208164)","(0.464217, -0.714737, 0.52312)",0
133.667,"(0.0147335, -0.33986, 9.00594e-06)","(0.542305, 0.811773, -0.216631)","(0.279357, -0.824861, 0.491491)","(-0.245366, -0.967078, 0.0674895)","(0.498393, -0.0859753, 0.862678)","(0.110717, -0.967182, 0.228696)","(-0.857498, 0.225842, 0.462269)","(0.507579, -0.0378656, 0.860773)","(0.102399, -0.974746, -0.198457)","(0.432132, -0.71035, 0.555577)",0
133.7,"(0.017843, -0.330411, 1.94956e-05)","(0.549041, 0.817012, -0.176196)","(0.285735, -0.502309, 0.816113)","(-0.229313, -0.969389, 0.0877538)","(0.5811, 0.0246959, 0.813458)","(0.205777, -0.953702, 0.219337)","(-0.86039, 0.186646, 0.474228)","(0.453844, 0.0443594, 0.889977)","(0.0823323, -0.982757, -0.165562)","(0.355958, -0.788086, 0.502208)",0
133.734,"(0.0218709, -0.319342, 1.98893e-05)","(0.557104, 0.825245, -0.0927682)","(0.332275, -0.0816797, 0.939639)","(-0.242091, -0.957118, 0.159113)","(0.747864, 0.155198, 0.645455)","(0.190388, -0.953031, 0.235552)","(-0.82568, 0.161694, 0.54047)","(0.387296, 0.123206, 0.913686)","(0.0383218, -0.989036, -0.142619)","(0.168443, -0.899671, 0.402765)",0
133.767,"(0.0250994, -0.307642, 1.69446e-05)","(0.564818, 0.825013, -0.0182918)","(0.358757, 0.32193, 0.876159)","(-0.268704, -0.945064, 0.186152)","(0.8798, 0.264297, 0.395093)","(0.1592, -0.963919, 0.213343)","(-0.775776, 0.144732, 0.614185)","(0.318212, 0.205837, 0.925404)","(-0.0165336, -0.995976, -0.0880792)","(-0.0975161, -0.950951, 0.29357)",0
133.8,"(0.0275501, -0.298102, 1.53911e-05)","(0.575785, 0.817289, 0.0226111)","(0.319175, 0.630367, 0.707648)","(-0.295042, -0.941523, 0.162739)","(0.912778, 0.359951, 0.193058)","(0.127818, -0.976657, 0.172635)","(-0.651569, 0.137407, 0.746041)","(0.0584373, 0.171706, 0.983413)","(-0.0573879, -0.994698, -0.0853339)","(-0.36398, -0.918326, 0.15555)",0
133.834,"(0.0292625, -0.291012, 1.24101e-05)","(0.596924, 0.802296, 0.00175664)","(0.196406, 0.827816, 0.525496)","(-0.30887, -0.943495, 0.120066)","(0.846438, 0.512246, 0.145419)","(0.118277, -0.976527, 0.180017)","(-0.52793, 0.0938016, 0.844092)","(-0.194508, 0.150027, 0.96936)","(-0.0829766, -0.993626, -0.0763073)","(-0.466664, -0.884083, 0.0249308)",0
133.867,"(0.0295927, -0.284333, 1.19606e-05)","(0.621844, 0.782964, 0.0166524)","(0.0449653, 0.911286, 0.409312)","(-0.319989, -0.942161, 0.0997026)","(0.718215, 0.66189, 0.214636)","(0.107291, -0.968516, 0.224643)","(-0.415456, 0.0534989, 0.908039)","(-0.3957, 0.121376, 0.910324)","(-0.10605, -0.989468, -0.0985226)","(-0.431439, -0.891158, -0.140348)",0
133.9,"(0.0284212, -0.279576, 1.29341e-05)","(0.646454, 0.759572, 0.0717457)","(-0.101505, 0.947883, 0.302017)","(-0.333502, -0.938331, 0.0911652)","(0.507263, 0.817707, 0.272103)","(0.0911033, -0.956742, 0.276306)","(-0.402128, 0.0141624, 0.915474)","(-0.413207, 0.118961, 0.902834)","(-0.111028, -0.979867, -0.165931)","(-0.354414, -0.907112, -0.227022)",0
133.934,"(0.0277447, -0.277605, 1.54852e-05)","(0.663378, 0.738078, 0.123169)","(-0.226976, 0.94597, 0.231567)","(-0.333679, -0.93835, 0.090324)","(0.279607, 0.918562, 0.279398)","(0.0729986, -0.953785, 0.291489)","(-0.432903, 0.0410414, 0.900506)","(-0.37199, 0.124395, 0.919864)","(-0.09925, -0.967845, -0.231139)","(-0.317538, -0.903065, -0.289211)",0
133.967,"(0.0277447, -0.277605, 1.54852e-05)","(0.681076, 0.730698, 0.0470827)","(-0.361826, 0.924054, 0.123312)","(-0.346568, -0.937226, 0.0387019)","(0.0242108, 0.974182, 0.224462)","(0.0643218, -0.967155, 0.245915)","(-0.518958, 0.12992, 0.844869)","(-0.226953, 0.215345, 0.949799)","(-0.0609907, -0.96517, -0.254415)","(-0.26958, -0.906909, -0.323795)",0
134.001,"(0.0277447, -0.277605, 1.54852e-05)","(0.676761, 0.720582, -0.150847)","(-0.496396, 0.86455, 0.0783915)","(-0.370542, -0.928684, -0.0156608)","(-0.16586, 0.971889, 0.167098)","(0.0653272, -0.986005, 0.153381)","(-0.624854, 0.232344, 0.745368)","(-0.0575875, 0.360551, 0.93096)","(-0.03763, -0.983087, -0.179231)","(-0.209388, -0.948096, -0.239315)",0
134.034,"(0.0297729, -0.279251, 1.96984e-05)","(0.64573, 0.698045, -0.309459)","(-0.591812, 0.804781, 0.0456744)","(-0.386993, -0.920327, -0.0568776)","(-0.340934, 0.931611, 0.125959)","(0.0634119, -0.991609, 0.112653)","(-0.766863, 0.281753, 0.57666)","(0.0908866, 0.450477, 0.88815)","(-0.0503494, -0.991535, -0.119677)","(-0.0505268, -0.996405, 0.0679972)",0
134.067,"(0.030256, -0.28218, 1.49875e-05)","(0.643055, 0.691342, -0.329433)","(-0.645311, 0.762426, 0.0477525)","(-0.377832, -0.924848, -0.0435756)","(-0.417531, 0.894044, 0.162339)","(0.0430113, -0.990101, 0.133605)","(-0.888711, 0.190097, 0.417199)","(0.138137, 0.42556, 0.894325)","(-0.108404, -0.976091, -0.188403)","(0.144092, -0.903589, 0.40344)",0
134.101,"(0.0303972, -0.285551, 9.71076e-06)","(0.66013, 0.707318, -0.252844)","(-0.689488, 0.724014, 0.020263)","(-0.355714, -0.933593, -0.0432525)","(-0.457108, 0.861141, 0.222461)","(0.0398504, -0.982116, 0.18401)","(-0.954071, 0.0282861, 0.298243)","(0.181763, 0.271792, 0.945035)","(-0.150236, -0.930364, -0.334443)","(0.305443, -0.726281, 0.615809)",0
134.134,"(0.0296608, -0.291338, 2.49795e-06)","(0.675879, 0.717044, -0.170401)","(-0.774434, 0.607868, 0.175354)","(-0.341293, -0.937561, -0.0670763)","(-0.412875, 0.740475, 0.530313)","(0.0284227, -0.96496, 0.260852)","(-0.963858, -0.16491, 0.209243)","(0.207409, 0.0717262, 0.975621)","(-0.149713, -0.883594, -0.443675)","(0.378525, -0.612673, 0.693794)",0
134.167,"(0.0284472, -0.2994, -2.77825e-06)","(0.671714, 0.734781, -0.094323)","(-0.840154, 0.415056, 0.349099)","(-0.339554, -0.933342, -0.116513)","(-0.28325, 0.530652, 0.798861)","(0.0528104, -0.942547, 0.329873)","(-0.945602, -0.280042, 0.165568)","(0.247005, -0.0989497, 0.963949)","(-0.106235, -0.844139, -0.525494)","(0.414446, -0.552236, 0.723374)",0
134.201,"(0.0268369, -0.309137, -3.72531e-06)","(0.661839, 0.74885, -0.034547)","(-0.805015, 0.213161, 0.553637)","(-0.335269, -0.928536, -0.159424)","(-0.110991, 0.23559, 0.965494)","(0.0688426, -0.924122, 0.375844)","(-0.938895, -0.329469, 0.099636)","(0.258351, -0.188193, 0.947543)","(-0.070957, -0.824201, -0.561834)","(0.411483, -0.490597, 0.768112)",0
134.234,"(0.0251991, -0.317385, -3.42543e-06)","(0.64768, 0.761362, -0.028967)","(-0.797248, 0.142222, 0.586658)","(-0.327119, -0.925949, -0.188712)","(0.0357945, 0.124434, 0.991582)","(0.113478, -0.926477, 0.358837)","(-0.93455, -0.348266, 0.0729821)","(0.28211, -0.203739, 0.937499)","(-0.0306999, -0.747027, -0.664085)","(0.426077, -0.50541, 0.750346)",0
134.267,"(0.0235146, -0.323787, -6.31041e-07)","(0.636513, 0.768212, -0.0685717)","(-0.775775, 0.119317, 0.619626)","(-0.318197, -0.925965, -0.203323)","(0.264945, -0.0249673, 0.96394)","(0.160384, -0.932884, 0.322497)","(-0.930353, -0.362356, 0.0560376)","(0.291252, -0.221624, 0.930621)","(-0.0110752, -0.675539, -0.737241)","(0.426141, -0.504444, 0.75096)",0
134.301,"(0.02093, -0.326148, -2.65357e-07)","(0.61972, 0.764131, -0.17903)","(-0.78823, 0.112604, 0.604991)","(-0.302914, -0.929602, -0.209961)","(0.480937, -0.111237, 0.86967)","(0.212244, -0.938226, 0.273284)","(-0.911616, -0.405184, 0.0691617)","(0.304883, -0.266821, 0.91425)","(0.0162351, -0.548641, -0.835901)","(0.453418, -0.507046, 0.733019)",0
134.334,"(0.0174352, -0.322237, -2.15804e-06)","(0.606168, 0.766302, -0.212937)","(-0.785612, 0.0918236, 0.611867)","(-0.276872, -0.942239, -0.188489)","(0.58244, -0.164028, 0.796152)","(0.255057, -0.927568, 0.273062)","(-0.887984, -0.45115, 0.0891574)","(0.349561, -0.33544, 0.874807)","(0.0322914, -0.437224, -0.898773)","(0.53577, -0.548513, 0.641938)",0
134.368,"(0.0137568, -0.311591, -1.47573e-06)","(0.606441, 0.78302, -0.138232)","(-0.777491, 0.0774639, 0.624106)","(-0.240276, -0.959625, -0.146245)","(0.62823, -0.156581, 0.762108)","(0.293665, -0.919651, 0.260772)","(-0.85367, -0.510114, 0.105032)","(0.455951, -0.497264, 0.738131)","(0.0440279, -0.383016, -0.922692)","(0.67624, -0.60002, 0.427406)",0
134.401,"(0.0106069, -0.295093, 3.86452e-07)","(0.607917, 0.7938, 0.0178615)","(-0.758733, 0.0995104, 0.643756)","(-0.210951, -0.972288, -0.100773)","(0.664898, -0.158111, 0.730008)","(0.310161, -0.910199, 0.274476)","(-0.816352, -0.569085, 0.0985426)","(0.540797, -0.712415, 0.447217)","(0.0435953, -0.401925, -0.914634)","(0.778763, -0.614253, 0.127365)",0
134.434,"(0.00713494, -0.274996, 5.38573e-06)","(0.603333, 0.789848, 0.110132)","(-0.761651, 0.153659, 0.629505)","(-0.18193, -0.979864, -0.0822625)","(0.706217, -0.163494, 0.688859)","(0.316029, -0.914039, 0.254279)","(-0.780383, -0.618668, 0.090837)","(0.541993, -0.826286, 0.153284)","(0.0309832, -0.473391, -0.880307)","(0.791106, -0.609543, -0.0510782)",0
