time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
127.7,"(-0.0012043, 0.0175761, -2.35808e-05)","(0.0259638, 0.999497, 0.0182064)","(0.330391, -0.777205, 0.535532)","(0.279734, -0.745822, 0.604565)","(0.699284, 0.591179, 0.401882)","(-0.420331, 0.609902, 0.671819)","(0.0522416, -0.996206, -0.0696084)","(-0.0982164, -0.99451, 0.0361096)","(-0.00543367, -0.885869, -0.463904)","(-0.0398281, -0.891087, -0.452082)",0
127.74,"(-0.00111572, 0.0217167, -2.10008e-05)","(0.0465619, 0.998664, 0.0224137)","(0.202538, -0.767224, 0.60856)","(0.175996, -0.746027, 0.642238)","(0.634353, 0.611039, 0.473527)","(-0.489673, 0.606886, 0.626027)","(0.0537973, -0.996276, -0.0673736)","(-0.101794, -0.99432, 0.0310673)","(0.00138932, -0.892739, -0.450573)","(-0.0358967, -0.897594, -0.439359)",0
127.78,"(-0.00108753, 0.0240129, -1.71502e-05)","(0.0698164, 0.996866, 0.0372016)","(-0.00710925, -0.724761, 0.688963)","(0.0438534, -0.713599, 0.69918)","(0.583735, 0.597194, 0.550103)","(-0.583163, 0.577663, 0.571163)","(0.053588, -0.996499, -0.0641761)","(-0.104882, -0.994195, 0.0239931)","(0.010114, -0.898852, -0.438135)","(-0.0297862, -0.902952, -0.428708)",0
127.8,"(-0.00108753, 0.0240129, -1.71502e-05)","(0.0924469, 0.993449, 0.0671772)","(-0.23488, -0.666019, 0.707991)","(-0.0777796, -0.670231, 0.738066)","(0.566426, 0.56039, 0.604255)","(-0.652467, 0.536288, 0.535426)","(0.0491573, -0.995983, -0.074848)","(-0.109477, -0.993986, 0.00254835)","(0.0167624, -0.902452, -0.430465)","(-0.0223721, -0.906322, -0.421995)",0
127.84,"(-0.00108753, 0.0240129, -1.71502e-05)","(0.108722, 0.99062, 0.0827783)","(-0.42465, -0.649747, 0.630477)","(-0.202264, -0.666467, 0.717573)","(0.586147, 0.483895, 0.649829)","(-0.692336, 0.514122, 0.50631)","(0.0441584, -0.994776, -0.0920313)","(-0.111285, -0.993481, -0.0247259)","(0.0233856, -0.902294, -0.430486)","(-0.0155355, -0.905193, -0.424717)",0
127.88,"(-0.00108753, 0.0240129, -1.71502e-05)","(0.119447, 0.988778, 0.0897266)","(-0.527724, -0.661863, 0.532395)","(-0.296562, -0.691019, 0.659199)","(0.596687, 0.416604, 0.685861)","(-0.696674, 0.517297, 0.497041)","(0.0401361, -0.993155, -0.109689)","(-0.112618, -0.991974, -0.0574883)","(0.0291171, -0.903891, -0.426772)","(-0.00861007, -0.908201, -0.418445)",0
127.9,"(-0.00108753, 0.0240129, -1.71502e-05)","(0.124798, 0.98648, 0.106221)","(-0.544352, -0.720836, 0.429042)","(-0.375568, -0.75178, 0.54201)","(0.528004, 0.272894, 0.804202)","(-0.705276, 0.482629, 0.519283)","(0.0391434, -0.992142, -0.118834)","(-0.112613, -0.990026, -0.0846554)","(0.0314728, -0.905803, -0.422528)","(-0.00452797, -0.911946, -0.410285)",0
127.94,"(-0.000220776, 0.0217861, 4.76226e-07)","(0.127322, 0.984744, 0.11861)","(-0.525167, -0.779172, 0.342184)","(-0.384145, -0.820214, 0.423889)","(0.375145, 0.102257, 0.921309)","(-0.725304, 0.384247, 0.571217)","(0.040035, -0.994741, -0.0942684)","(-0.114133, -0.989393, -0.0898674)","(0.0214376, -0.923437, -0.38315)","(-0.0035049, -0.934804, -0.355145)",0
127.98,"(-0.000220776, 0.0217861, 4.76226e-07)","(0.129734, 0.98072, 0.146141)","(-0.490728, -0.841165, 0.227218)","(-0.371782, -0.884724, 0.281145)","(0.212031, -0.100589, 0.972072)","(-0.764255, 0.232119, 0.601693)","(0.041152, -0.997328, -0.0603575)","(-0.114993, -0.990619, -0.0738237)","(0.00502051, -0.940181, -0.340637)","(-0.00614619, -0.952432, -0.304689)",0
128,"(0.000756335, 0.0184874, 3.19155e-06)","(0.129528, 0.975989, 0.175124)","(-0.471141, -0.871244, 0.137692)","(-0.342273, -0.920659, 0.187712)","(0.173937, -0.177998, 0.968536)","(-0.798758, 0.141752, 0.584716)","(0.0395315, -0.998708, -0.0319366)","(-0.113442, -0.992526, -0.0449709)","(-0.0122001, -0.950519, -0.310426)","(-0.0126739, -0.960381, -0.278402)",0
128.04,"(0.00111893, 0.0163647, 4.95967e-06)","(0.128309, 0.967534, 0.217749)","(-0.462468, -0.87816, 0.122304)","(-0.3232, -0.928414, 0.183276)","(0.219453, -0.159252, 0.962538)","(-0.813898, 0.140027, 0.563881)","(0.0374499, -0.998636, -0.0363741)","(-0.109881, -0.993448, -0.0314304)","(-0.0188014, -0.945353, -0.325506)","(-0.0163124, -0.949555, -0.313178)",0
128.08,"(0.00111893, 0.0163647, 4.95967e-06)","(0.126993, 0.961038, 0.245518)","(-0.46409, -0.873288, 0.148285)","(-0.309475, -0.925178, 0.219709)","(0.260244, -0.0884687, 0.961481)","(-0.809346, 0.192104, 0.555027)","(0.035417, -0.998159, -0.0492467)","(-0.105933, -0.993827, -0.0329572)","(-0.0196576, -0.937789, -0.346649)","(-0.0170488, -0.935286, -0.353482)",0
128.1,"(0.00111893, 0.0163647, 4.95967e-06)","(0.127328, 0.960014, 0.249321)","(-0.44523, -0.872502, 0.201274)","(-0.28719, -0.917118, 0.276435)","(0.333849, 0.011914, 0.942551)","(-0.784553, 0.250653, 0.567142)","(0.0346591, -0.997083, -0.067999)","(-0.10476, -0.993646, -0.0411567)","(-0.00942509, -0.928924, -0.37015)","(-0.0087771, -0.925625, -0.378341)",0
128.14,"(0.00111893, 0.0163647, 4.95967e-06)","(0.127671, 0.968674, 0.213004)","(-0.393496, -0.88817, 0.237308)","(-0.260975, -0.920634, 0.290387)","(0.474486, 0.179419, 0.861784)","(-0.73371, 0.406579, 0.544392)","(0.0339419, -0.996182, -0.0804377)","(-0.108263, -0.993083, -0.0454462)","(0.0107159, -0.931209, -0.364328)","(0.00534375, -0.931035, -0.36489)",0
128.18,"(-0.00131273, 0.0211499, 4.02754e-06)","(0.126513, 0.98, 0.153605)","(-0.317382, -0.9024, 0.29145)","(-0.217167, -0.914815, 0.340518)","(0.580335, 0.350098, 0.735284)","(-0.661032, 0.517949, 0.542923)","(0.0304777, -0.995308, -0.0918307)","(-0.112429, -0.99255, -0.0469575)","(0.0361172, -0.931801, -0.361169)","(0.0208527, -0.936725, -0.349445)",0
128.2,"(-0.00220946, 0.0250449, -2.32143e-06)","(0.117404, 0.989029, 0.0896509)","(-0.223265, -0.902719, 0.367766)","(-0.105219, -0.910268, 0.400427)","(0.636839, 0.47784, 0.605066)","(-0.618079, 0.58346, 0.526833)","(0.0263681, -0.995461, -0.0914466)","(-0.117682, -0.992063, -0.0442851)","(0.0547285, -0.932142, -0.357934)","(0.0336185, -0.937442, -0.346516)",0
128.24,"(-0.00288477, 0.0282783, -8.09251e-06)","(0.103097, 0.992951, 0.0584708)","(-0.137623, -0.872707, 0.468447)","(0.0625172, -0.867889, 0.492808)","(0.650443, 0.506789, 0.565764)","(-0.64009, 0.499259, 0.583973)","(0.0212733, -0.995481, -0.0925492)","(-0.120772, -0.991896, -0.0394441)","(0.0624939, -0.924427, -0.376205)","(0.0374599, -0.928709, -0.368913)",0
128.28,"(-0.00288477, 0.0282783, -8.09251e-06)","(0.0878472, 0.994762, 0.0522668)","(-0.066666, -0.82659, 0.558841)","(0.217366, -0.803988, 0.553494)","(0.676707, 0.506398, 0.534443)","(-0.661544, 0.436038, 0.610107)","(0.0183952, -0.995319, -0.0948766)","(-0.124173, -0.991678, -0.0339935)","(0.0642407, -0.912275, -0.404509)","(0.038296, -0.913098, -0.405937)",0
128.3,"(-0.0033602, 0.0304323, -1.54909e-05)","(0.0773059, 0.995619, 0.0526079)","(-0.0226804, -0.793313, 0.608392)","(0.310059, -0.729329, 0.609871)","(0.69389, 0.477586, 0.538915)","(-0.664673, 0.382219, 0.641965)","(0.0182022, -0.995676, -0.0910895)","(-0.126231, -0.991897, -0.0143849)","(0.0627925, -0.90175, -0.427673)","(0.0346123, -0.894786, -0.445153)",0
128.34,"(-0.0033602, 0.0304323, -1.54909e-05)","(0.0683429, 0.996216, 0.0536997)","(0.00834658, -0.798152, 0.602398)","(0.340909, -0.70472, 0.622214)","(0.722933, 0.404524, 0.560114)","(-0.679327, 0.293684, 0.672506)","(0.0191577, -0.995975, -0.0875583)","(-0.128141, -0.991756, 8.94173e-05)","(0.060206, -0.893643, -0.444722)","(0.029483, -0.878484, -0.476861)",0
128.38,"(-0.0033602, 0.0304323, -1.54909e-05)","(0.0543486, 0.996625, 0.0615165)","(0.00643507, -0.840854, 0.541224)","(0.362448, -0.73177, 0.577186)","(0.758076, 0.291821, 0.583234)","(-0.668873, 0.161695, 0.725578)","(0.0197984, -0.996397, -0.0824678)","(-0.129446, -0.991485, 0.0141635)","(0.055958, -0.891816, -0.448924)","(0.0231888, -0.869649, -0.493125)",0
128.4,"(-0.0027897, 0.0258588, -1.5656e-05)","(0.0331434, 0.991537, 0.125522)","(-0.0334736, -0.913399, 0.405687)","(0.37844, -0.802764, 0.460819)","(0.797933, 0.101882, 0.594073)","(-0.626395, -0.0215869, 0.779207)","(0.0192609, -0.996494, -0.0814155)","(-0.130606, -0.991319, 0.015132)","(0.0456442, -0.892888, -0.447959)","(0.0163219, -0.876207, -0.481659)",0
128.44,"(-0.00217525, 0.0205215, -1.4403e-05)","(0.0126964, 0.977918, 0.208604)","(-0.0997416, -0.962108, 0.253771)","(0.369103, -0.869987, 0.326932)","(0.810894, -0.167417, 0.560734)","(-0.560959, -0.21849, 0.79849)","(0.0205736, -0.996315, -0.0832684)","(-0.127558, -0.99183, -0.00142788)","(0.0339045, -0.894479, -0.445823)","(0.00899597, -0.890419, -0.455054)",0
128.48,"(-0.0015547, 0.013535, -1.11646e-05)","(-0.0014876, 0.959314, 0.282336)","(-0.141644, -0.980348, 0.137309)","(0.354132, -0.909306, 0.218526)","(0.782777, -0.406399, 0.471275)","(-0.523683, -0.390634, 0.757074)","(0.023497, -0.99532, -0.0937291)","(-0.121785, -0.992109, -0.0298059)","(0.0238219, -0.896207, -0.442997)","(0.00333221, -0.904057, -0.427398)",0
128.5,"(-0.000916588, 0.00635302, -6.39564e-06)","(-0.00834797, 0.950994, 0.309096)","(-0.183756, -0.981027, 0.0618094)","(0.306943, -0.946132, 0.103051)","(0.695774, -0.605227, 0.386781)","(-0.473356, -0.626469, 0.61925)","(0.0330336, -0.993698, -0.107111)","(-0.110381, -0.991592, -0.0675432)","(0.0185543, -0.89574, -0.444191)","(-0.00361459, -0.908479, -0.417915)",0
128.54,"(-0.000271547, -3.45349e-05, -2.69042e-06)","(-0.0129723, 0.95132, 0.307931)","(-0.261554, -0.965065, -0.0154757)","(0.297419, -0.95465, -0.0136366)","(0.63113, -0.682938, 0.367791)","(-0.413863, -0.774825, 0.477874)","(0.0456021, -0.991878, -0.118737)","(-0.0994558, -0.990836, -0.0913882)","(0.0110043, -0.894105, -0.447721)","(-0.0114873, -0.90538, -0.424447)",0
128.58,"(-0.000271547, -3.45349e-05, -2.69042e-06)","(-0.0169909, 0.953097, 0.302187)","(-0.415455, -0.902472, -0.113758)","(0.325852, -0.938291, -0.115887)","(0.55917, -0.765078, 0.31935)","(-0.380932, -0.853327, 0.355983)","(0.0575397, -0.989945, -0.129219)","(-0.0910484, -0.989327, -0.113763)","(0.000834357, -0.894313, -0.447442)","(-0.019944, -0.904099, -0.426858)",0
128.6,"(-0.000271547, -3.45349e-05, -2.69042e-06)","(-0.0184635, 0.959874, 0.279822)","(-0.583338, -0.793826, -0.171923)","(0.428574, -0.890365, -0.153542)","(0.555614, -0.7874, 0.267011)","(-0.44511, -0.823585, 0.351546)","(0.062291, -0.987957, -0.141634)","(-0.0876923, -0.987905, -0.127884)","(-0.0105777, -0.902104, -0.431388)","(-0.0291611, -0.907774, -0.418445)",0
128.64,"(0.000643384, 0.0051374, 1.14331e-05)","(-0.014342, 0.967923, 0.250836)","(-0.748567, -0.659449, -0.0690931)","(0.564325, -0.82528, -0.0212216)","(0.553818, -0.738965, 0.383688)","(-0.524584, -0.663211, 0.53382)","(0.0644822, -0.988034, -0.140111)","(-0.0916508, -0.990283, -0.104589)","(-0.0149601, -0.909934, -0.414484)","(-0.0339557, -0.910245, -0.412676)",0
128.68,"(0.000773203, 0.0104746, 1.47282e-05)","(-0.00809405, 0.97563, 0.219271)","(-0.826653, -0.556692, 0.0820916)","(0.656105, -0.742105, 0.137138)","(0.544809, -0.625721, 0.558263)","(-0.536999, -0.480267, 0.693524)","(0.0674645, -0.990044, -0.123537)","(-0.0970953, -0.993354, -0.0618091)","(-0.0147215, -0.915387, -0.402305)","(-0.0365721, -0.91112, -0.410515)",0
128.7,"(0.000675547, 0.0158611, 1.82344e-05)","(-0.000606444, 0.981697, 0.190451)","(-0.86894, -0.385375, 0.310532)","(0.720783, -0.581482, 0.377293)","(0.53951, -0.395659, 0.743225)","(-0.503071, -0.229864, 0.833116)","(0.0681414, -0.992307, -0.103361)","(-0.114697, -0.993069, -0.0256664)","(-0.00890141, -0.91686, -0.39911)","(-0.0251686, -0.912795, -0.407641)",0
128.74,"(0.000304043, 0.0200138, 1.39334e-05)","(0.0136282, 0.9853, 0.170288)","(-0.865462, -0.2442, 0.437427)","(0.77842, -0.40296, 0.481338)","(0.51466, -0.102002, 0.851305)","(-0.45441, 0.0545094, 0.889124)","(0.0657393, -0.993656, -0.0912502)","(-0.122291, -0.992422, -0.011974)","(-0.000863592, -0.921076, -0.389381)","(-0.00937567, -0.920973, -0.389513)",0
128.78,"(-0.000319731, 0.0220651, 8.4148e-06)","(0.0288803, 0.991122, 0.129782)","(-0.923126, 0.013052, 0.384275)","(0.85651, -0.147606, 0.494573)","(0.389115, 0.405187, 0.827293)","(-0.329071, 0.457748, 0.825941)","(0.0614838, -0.993957, -0.0909337)","(-0.128362, -0.991626, -0.0141588)","(0.00691454, -0.91971, -0.392537)","(0.00468953, -0.925752, -0.378101)",0
128.8,"(-0.000319731, 0.0220651, 8.4148e-06)","(0.0466063, 0.995108, 0.0871062)","(-0.949608, 0.223983, 0.219264)","(0.926333, 0.041513, 0.374411)","(0.12933, 0.787407, 0.602714)","(-0.0828994, 0.765344, 0.63826)","(0.0579701, -0.993911, -0.093701)","(-0.121881, -0.992422, -0.0156085)","(0.0152704, -0.911083, -0.41194)","(0.00514227, -0.920713, -0.390205)",0
128.84,"(-0.00192804, 0.0237237, 5.03118e-08)","(0.0572973, 0.996952, 0.0529542)","(-0.904151, 0.425958, 0.0327376)","(0.947833, 0.224055, 0.226743)","(-0.0536424, 0.927156, 0.370817)","(0.156982, 0.868564, 0.470057)","(0.0558472, -0.993184, -0.102307)","(-0.119678, -0.992016, -0.0397579)","(0.0203729, -0.897442, -0.440663)","(-0.00267107, -0.906593, -0.421998)",0
128.88,"(-0.00192804, 0.0237237, 5.03118e-08)","(0.0664941, 0.996833, 0.0436185)","(-0.852621, 0.522449, 0.00919404)","(0.933361, 0.332867, 0.134303)","(-0.153183, 0.945256, 0.288143)","(0.355241, 0.858736, 0.369291)","(0.0535965, -0.992839, -0.106764)","(-0.117024, -0.991031, -0.0645269)","(0.0254841, -0.890051, -0.455148)","(-0.00910103, -0.895153, -0.445666)",0
128.9,"(-0.00192804, 0.0237237, 5.03118e-08)","(0.0737396, 0.994446, 0.075097)","(-0.812363, 0.582895, -0.0173185)","(0.886112, 0.460288, 0.0542248)","(-0.316781, 0.904582, 0.285275)","(0.51131, 0.789194, 0.3402)","(0.0546826, -0.992597, -0.108445)","(-0.111202, -0.989371, -0.0936934)","(0.0292232, -0.888843, -0.457279)","(-0.00287349, -0.895607, -0.444838)",0
128.94,"(-0.00369844, 0.0219185, 4.4984e-06)","(0.0758381, 0.990112, 0.11801)","(-0.799627, 0.600451, -0.00741)","(0.846308, 0.531999, 0.0272076)","(-0.534006, 0.792688, 0.294082)","(0.630502, 0.698457, 0.338564)","(0.0553388, -0.992712, -0.10705)","(-0.107431, -0.987872, -0.112103)","(0.032978, -0.886123, -0.462274)","(0.00982019, -0.898493, -0.438879)",0
128.98,"(-0.003854, 0.0198788, 7.38812e-06)","(0.0766178, 0.983874, 0.161623)","(-0.798343, 0.602153, 0.00773233)","(0.812797, 0.582123, 0.0222165)","(-0.731567, 0.631278, 0.257483)","(0.735331, 0.582703, 0.346043)","(0.0566394, -0.99277, -0.10583)","(-0.103857, -0.986736, -0.124759)","(0.0357616, -0.881738, -0.470381)","(0.0215358, -0.899256, -0.436892)",0
129,"(-0.00393527, 0.0169881, 8.65979e-06)","(0.0744954, 0.979901, 0.185051)","(-0.816116, 0.57601, 0.0465614)","(0.819038, 0.570086, 0.0646456)","(-0.818393, 0.521992, 0.240328)","(0.785323, 0.514177, 0.344804)","(0.0558991, -0.993029, -0.103777)","(-0.102345, -0.986373, -0.128816)","(0.0372416, -0.878395, -0.476482)","(0.0243209, -0.897887, -0.439554)",0
129.04,"(-0.00389826, 0.013924, 1.02567e-05)","(0.0714528, 0.977682, 0.197568)","(-0.831203, 0.554605, 0.0389256)","(0.832675, 0.547476, 0.0831969)","(-0.838995, 0.496263, 0.223182)","(0.78898, 0.496827, 0.361488)","(0.0549226, -0.99318, -0.102843)","(-0.0975758, -0.986334, -0.132755)","(0.0369598, -0.877491, -0.478166)","(0.022905, -0.897776, -0.439856)",0
129.08,"(-0.00378242, 0.0110214, 8.8428e-06)","(0.0682555, 0.97537, 0.20975)","(-0.840437, 0.540956, 0.0321386)","(0.84136, 0.533107, 0.0889445)","(-0.846646, 0.472767, 0.244298)","(0.786226, 0.495855, 0.368751)","(0.0542254, -0.993221, -0.102818)","(-0.0921734, -0.986174, -0.137714)","(0.0364629, -0.876859, -0.479362)","(0.020886, -0.898132, -0.43923)",0
129.1,"(-0.00364089, 0.00866636, 7.33777e-06)","(0.0652549, 0.975452, 0.210321)","(-0.845748, 0.53263, 0.0318802)","(0.842907, 0.529977, 0.0929083)","(-0.865395, 0.441702, 0.236622)","(0.790246, 0.48726, 0.371604)","(0.0528801, -0.992764, -0.107811)","(-0.0878337, -0.985116, -0.147757)","(0.0355689, -0.873906, -0.484792)","(0.0192541, -0.897339, -0.440921)",0
129.14,"(-0.00364089, 0.00866636, 7.33777e-06)","(0.0629575, 0.974974, 0.213217)","(-0.849235, 0.527469, 0.0239867)","(0.844467, 0.526897, 0.096201)","(-0.886643, 0.416074, 0.201857)","(0.797344, 0.478462, 0.367854)","(0.0496255, -0.992253, -0.113888)","(-0.0881133, -0.984032, -0.154651)","(0.0349817, -0.872323, -0.487677)","(0.0165049, -0.896834, -0.44206)",0
129.18,"(-0.00364089, 0.00866636, 7.33777e-06)","(0.060052, 0.974714, 0.215237)","(-0.853259, 0.521338, 0.0124591)","(0.845732, 0.524462, 0.0983705)","(-0.902759, 0.393808, 0.173038)","(0.803785, 0.471368, 0.362963)","(0.0458452, -0.991932, -0.118193)","(-0.0908843, -0.983156, -0.158569)","(0.0342041, -0.872522, -0.487376)","(0.0136984, -0.898484, -0.438792)",0
129.2,"(-0.00364089, 0.00866636, 7.33777e-06)","(0.0568761, 0.974473, 0.217182)","(-0.85662, 0.515921, -0.00535943)","(0.845577, 0.524847, 0.0976495)","(-0.907187, 0.387978, 0.162742)","(0.805965, 0.472565, 0.356513)","(0.0427199, -0.992123, -0.11776)","(-0.0956728, -0.982897, -0.157357)","(0.0335396, -0.874968, -0.483017)","(0.0114686, -0.901919, -0.431752)",0
129.24,"(-0.00364089, 0.00866636, 7.33777e-06)","(0.0538268, 0.975763, 0.212108)","(-0.859025, 0.511726, -0.0145908)","(0.841394, 0.531924, 0.0954654)","(-0.903288, 0.38858, 0.181871)","(0.802586, 0.480693, 0.353257)","(0.041494, -0.992687, -0.113364)","(-0.0998369, -0.982934, -0.154513)","(0.0334139, -0.875936, -0.481269)","(0.011631, -0.904354, -0.426624)",0
129.28,"(-0.00304506, 0.011764, 5.86976e-06)","(0.0515396, 0.976912, 0.207333)","(-0.860111, 0.509747, -0.0191561)","(0.836117, 0.540534, 0.0934386)","(-0.898699, 0.390446, 0.19973)","(0.79843, 0.489679, 0.350321)","(0.040488, -0.993299, -0.108247)","(-0.102802, -0.983274, -0.150345)","(0.0338828, -0.875857, -0.48138)","(0.012323, -0.904681, -0.425912)",0
129.3,"(-0.00304506, 0.011764, 5.86976e-06)","(0.0496465, 0.977478, 0.205115)","(-0.862974, 0.504831, -0.0205464)","(0.831247, 0.547963, 0.0936199)","(-0.896579, 0.39106, 0.207888)","(0.794163, 0.498335, 0.347803)","(0.0388594, -0.993736, -0.104777)","(-0.104462, -0.983696, -0.146388)","(0.0348929, -0.874134, -0.48443)","(0.0120423, -0.902874, -0.429737)",0
129.34,"(-0.00304506, 0.011764, 5.86976e-06)","(0.0469241, 0.977442, 0.205923)","(-0.875888, 0.481682, -0.0283424)","(0.834469, 0.543259, 0.0923609)","(-0.90025, 0.381855, 0.209133)","(0.794317, 0.500539, 0.344269)","(0.037434, -0.993782, -0.104859)","(-0.106086, -0.98384, -0.144239)","(0.0346557, -0.873755, -0.485131)","(0.010866, -0.903315, -0.42884)",0
129.38,"(-0.00304506, 0.011764, 5.86976e-06)","(0.0440853, 0.975105, 0.217316)","(-0.896752, 0.439508, -0.051664)","(0.846613, 0.526631, 0.0768527)","(-0.913584, 0.353547, 0.200921)","(0.809598, 0.480843, 0.336661)","(0.0361927, -0.993551, -0.107456)","(-0.106975, -0.983991, -0.142539)","(0.0337657, -0.875516, -0.482007)","(0.00998462, -0.906918, -0.421188)",0
129.4,"(-0.00304506, 0.011764, 5.86976e-06)","(0.0405239, 0.971406, 0.23394)","(-0.927881, 0.367128, -0.065219)","(0.870952, 0.488076, 0.0567914)","(-0.9338, 0.283049, 0.218864)","(0.848559, 0.411741, 0.332291)","(0.0347917, -0.992438, -0.117715)","(-0.106968, -0.983689, -0.144618)","(0.0318973, -0.88213, -0.469925)","(0.0107947, -0.914131, -0.405276)",0
129.44,"(-0.00217416, 0.00944393, 1.58889e-06)","(0.0363365, 0.964439, 0.261795)","(-0.965873, 0.254695, -0.0471149)","(0.910686, 0.411403, 0.0374048)","(-0.946227, 0.190276, 0.261629)","(0.893619, 0.300372, 0.333498)","(0.0322341, -0.98981, -0.138698)","(-0.104567, -0.982767, -0.152429)","(0.0316322, -0.884282, -0.46588)","(0.0148708, -0.913961, -0.40553)",0
129.48,"(-0.00200417, 0.0071396, 1.72717e-06)","(0.0316576, 0.957341, 0.287223)","(-0.988386, 0.15128, -0.0144147)","(0.942596, 0.332057, 0.0353524)","(-0.944019, 0.116799, 0.308523)","(0.917868, 0.205151, 0.339752)","(0.0290263, -0.987048, -0.157775)","(-0.102188, -0.982088, -0.158307)","(0.0322269, -0.885384, -0.463742)","(0.0191116, -0.911369, -0.411146)",0
129.5,"(-0.00188602, 0.00497177, 2.70767e-07)","(0.0281161, 0.948964, 0.314128)","(-0.995376, 0.0958403, 0.00639702)","(0.963816, 0.263934, 0.0373738)","(-0.936337, 0.106101, 0.334686)","(0.922427, 0.168192, 0.347622)","(0.0272548, -0.985686, -0.166372)","(-0.09889, -0.982638, -0.156984)","(0.0329925, -0.882233, -0.469656)","(0.019165, -0.903952, -0.427204)",0
129.54,"(-0.00188602, 0.00497177, 2.70767e-07)","(0.0268907, 0.945577, 0.324286)","(-0.993519, 0.113246, 0.00980173)","(0.965255, 0.260192, 0.0241403)","(-0.926508, 0.146414, 0.346621)","(0.921814, 0.198943, 0.332688)","(0.0284692, -0.990998, -0.130817)","(-0.0943865, -0.985317, -0.142276)","(0.0335113, -0.883914, -0.466447)","(0.0116953, -0.904421, -0.426481)",0
129.58,"(-0.00188602, 0.00497177, 2.70767e-07)","(0.0277538, 0.957798, 0.286098)","(-0.982645, 0.185363, -0.00707811)","(0.962283, 0.269364, 0.038146)","(-0.906626, 0.261309, 0.331281)","(0.874378, 0.347796, 0.338381)","(0.033928, -0.994554, -0.0985423)","(-0.0899757, -0.987467, -0.129667)","(0.0335434, -0.885941, -0.462584)","(0.00349738, -0.906136, -0.422973)",0
129.6,"(-0.0019953, 0.0104277, -7.8744e-06)","(0.0300789, 0.979951, 0.196957)","(-0.955952, 0.293342, 0.0102873)","(0.953708, 0.295475, 0.0559973)","(-0.808337, 0.479287, 0.34187)","(0.74542, 0.576742, 0.334243)","(0.0418195, -0.996624, -0.0706586)","(-0.088443, -0.988847, -0.119827)","(0.038602, -0.890287, -0.453762)","(-0.000103141, -0.910585, -0.413323)",0
129.64,"(-0.002106, 0.0147318, -1.37208e-05)","(0.0318826, 0.995029, 0.0943493)","(-0.896942, 0.442148, 0.00081665)","(0.928372, 0.355526, 0.108288)","(-0.593279, 0.743067, 0.309631)","(0.443164, 0.829049, 0.341004)","(0.0475906, -0.995882, -0.0771576)","(-0.0934543, -0.988541, -0.118544)","(0.0442114, -0.895886, -0.442079)","(-3.80831e-05, -0.915097, -0.403234)",0
129.68,"(-0.00229467, 0.0186911, -1.646e-05)","(0.032163, 0.998875, 0.0348601)","(-0.834003, 0.551747, -0.00374671)","(0.89009, 0.436233, 0.132065)","(-0.367986, 0.889945, 0.269414)","(0.183343, 0.936028, 0.300396)","(0.047957, -0.995279, -0.0843747)","(-0.100683, -0.987701, -0.119625)","(0.0490362, -0.901913, -0.429126)","(-0.00121817, -0.918673, -0.395018)",0
129.7,"(-0.00271622, 0.0216377, -1.97656e-05)","(0.0331522, 0.999082, 0.0271192)","(-0.748378, 0.662627, -0.0292635)","(0.797915, 0.58644, 0.139355)","(-0.141879, 0.957043, 0.252863)","(-0.0123478, 0.977122, 0.212321)","(0.0445194, -0.994056, -0.0993464)","(-0.106326, -0.986093, -0.127731)","(0.0531699, -0.904155, -0.423882)","(-0.000591987, -0.916741, -0.399483)",0
129.74,"(-0.00271622, 0.0216377, -1.97656e-05)","(0.0365464, 0.998784, 0.0330988)","(-0.664589, 0.746795, -0.0248903)","(0.713488, 0.677382, 0.179131)","(0.0829301, 0.985696, 0.14672)","(-0.140812, 0.984033, 0.108859)","(0.0416411, -0.991502, -0.123244)","(-0.103966, -0.985338, -0.135276)","(0.0612106, -0.901137, -0.429192)","(0.000558304, -0.912125, -0.409911)",0
129.78,"(-0.00271622, 0.0216377, -1.97656e-05)","(0.0421368, 0.998836, 0.0234903)","(-0.579992, 0.814541, -0.0115197)","(0.621182, 0.762216, 0.182097)","(0.348812, 0.936809, -0.0268171)","(-0.299586, 0.95222, -0.0593654)","(0.0396085, -0.989068, -0.142043)","(-0.0980297, -0.985155, -0.140925)","(0.0704594, -0.902965, -0.423898)","(0.00681452, -0.909947, -0.414669)",0
129.8,"(-0.00271622, 0.0216377, -1.97656e-05)","(0.0451614, 0.998863, -0.0152914)","(-0.54676, 0.836751, -0.0300199)","(0.55907, 0.816745, 0.142718)","(0.487339, 0.81605, -0.310748)","(-0.426091, 0.864525, -0.266538)","(0.0345696, -0.988954, -0.144137)","(-0.0928104, -0.986291, -0.136441)","(0.0761264, -0.908862, -0.410092)","(0.0120008, -0.915898, -0.401232)",0
129.84,"(-0.00436821, 0.0200532, -3.78613e-05)","(0.0442703, 0.997303, -0.0585319)","(-0.539515, 0.837112, -0.090376)","(0.497508, 0.866741, 0.0353039)","(0.532949, 0.676673, -0.508015)","(-0.450898, 0.769407, -0.452442)","(0.0264912, -0.990996, -0.131243)","(-0.0939337, -0.987795, -0.124251)","(0.0776478, -0.919743, -0.384765)","(0.0183718, -0.926015, -0.377038)",0
