time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
204.137,"(0.0758374, 0.0499368, -1.47682e-05)","(0.573762, 0.0907475, 0.813979)","(-0.167141, 0.985901, 0.00794032)","(-0.801719, -0.141043, 0.580821)","(0.431327, 0.0658389, 0.89979)","(-0.167141, 0.985901, 0.00794032)","(-0.886505, -0.154193, 0.436272)","(-0.167141, 0.985901, 0.00794032)","(-0.871106, -0.428243, 0.24038)","(-0.313154, -0.949005, 0.0363878)","(0.240894, 0.894536, 0.37653)","(0.0128291, -0.954147, -0.299064)","(-0.338145, -0.940688, 0.0276453)","(-0.319412, -0.945161, 0.0681615)","(0.246597, -0.960844, -0.126368)","(0.373136, -0.927762, 0.00526075)",0
204.171,"(0.0758374, 0.0499368, -1.47682e-05)","(0.540144, 0.101342, 0.835449)","(-0.17654, 0.984279, -0.00529295)","(-0.822784, -0.144989, 0.549549)","(0.395769, 0.0758161, 0.915215)","(-0.17654, 0.984279, -0.00529296)","(-0.901162, -0.159796, 0.402955)","(-0.17654, 0.984279, -0.00529295)","(-0.830932, -0.508187, 0.226491)","(-0.325054, -0.945114, 0.0331593)","(0.141074, 0.914477, 0.379248)","(0.0230497, -0.941169, -0.337149)","(-0.366198, -0.930413, 0.01521)","(-0.329852, -0.939414, 0.093273)","(0.263358, -0.954915, -0.137042)","(0.387439, -0.921286, 0.0335273)",0
204.204,"(0.0777502, 0.0510898, -1.48278e-05)","(0.51118, 0.10419, 0.853135)","(-0.180433, 0.983514, -0.0120228)","(-0.840307, -0.147862, 0.521556)","(0.367823, 0.0787697, 0.926554)","(-0.180433, 0.983514, -0.0120228)","(-0.91221, -0.162833, 0.375977)","(-0.180433, 0.983514, -0.0120228)","(-0.759185, -0.593485, 0.267233)","(-0.335612, -0.941383, 0.034107)","(0.0536423, 0.878704, 0.474343)","(0.0324294, -0.933106, -0.358135)","(-0.373761, -0.927525, -0.000140358)","(-0.325628, -0.939269, 0.108351)","(0.269612, -0.951706, -0.146848)","(0.384937, -0.921566, 0.0503959)",0
204.237,"(0.0777157, 0.0536101, -1.50856e-05)","(0.488843, 0.101139, 0.866489)","(-0.178951, 0.983761, -0.0138087)","(-0.853815, -0.148283, 0.499011)","(0.347005, 0.0762684, 0.934757)","(-0.178951, 0.983761, -0.0138087)","(-0.92063, -0.162476, 0.355024)","(-0.178951, 0.983761, -0.0138087)","(-0.688896, -0.656643, 0.306989)","(-0.346563, -0.937402, 0.0342325)","(-0.0184844, 0.818762, 0.573835)","(0.0191524, -0.926946, -0.374705)","(-0.355945, -0.934348, -0.0172356)","(-0.317114, -0.941563, 0.113567)","(0.258919, -0.953888, -0.151853)","(0.376774, -0.924612, 0.0559778)",0
204.271,"(0.0770585, 0.0570246, -1.51716e-05)","(0.475126, 0.0943472, 0.874845)","(-0.170242, 0.985308, -0.0136593)","(-0.863274, -0.142373, 0.484239)","(0.332188, 0.070602, 0.940567)","(-0.170242, 0.985308, -0.0136593)","(-0.927713, -0.155522, 0.339354)","(-0.170242, 0.985308, -0.0136593)","(-0.595672, -0.746864, 0.295582)","(-0.343679, -0.938487, 0.0335622)","(-0.083536, 0.605368, 0.79155)","(-0.016552, -0.937052, -0.348798)","(-0.303815, -0.952396, -0.0252813)","(-0.299287, -0.949, 0.0991285)","(0.226985, -0.964146, -0.137477)","(0.358844, -0.932612, 0.0382773)",0
204.304,"(0.0753217, 0.0607521, -1.43491e-05)","(0.467039, 0.0967868, 0.878924)","(-0.161703, 0.986579, -0.0226725)","(-0.869361, -0.131511, 0.476357)","(0.325625, 0.0750856, 0.942513)","(-0.161703, 0.986579, -0.0226726)","(-0.931602, -0.144961, 0.333323)","(-0.161703, 0.986579, -0.0226725)","(-0.417604, -0.889185, 0.186968)","(-0.334465, -0.941735, 0.0356073)","(-0.123864, 0.020284, 0.992092)","(-0.0695069, -0.965045, -0.252699)","(-0.247701, -0.968678, -0.0175318)","(-0.257511, -0.963039, 0.0790202)","(0.198878, -0.973052, -0.116691)","(0.316116, -0.948512, 0.0199188)",0
204.337,"(0.0732748, 0.0644424, -1.45083e-05)","(0.512004, 0.0869888, 0.854567)","(-0.143305, 0.989557, -0.0155369)","(-0.846685, -0.11626, 0.519237)","(0.376243, 0.068039, 0.92402)","(-0.143305, 0.989557, -0.0155369)","(-0.915101, -0.12834, 0.382255)","(-0.143305, 0.989557, -0.0155369)","(-0.230024, -0.962426, 0.144311)","(-0.314684, -0.948435, 0.0380155)","(-0.12348, -0.114521, 0.985717)","(-0.164306, -0.975495, -0.146333)","(-0.201772, -0.979433, 0.000145701)","(-0.191967, -0.980071, 0.0510752)","(0.194923, -0.974899, -0.107597)","(0.250818, -0.967865, -0.018088)",0
204.371,"(0.0713845, 0.0671077, -1.7678e-05)","(0.589796, 0.0818997, 0.803389)","(-0.12575, 0.992015, -0.00961263)","(-0.797282, -0.0984051, 0.595532)","(0.458662, 0.0656799, 0.88618)","(-0.12575, 0.992015, -0.00961264)","(-0.879249, -0.109842, 0.463525)","(-0.12575, 0.992015, -0.00961263)","(-0.184863, -0.968328, 0.167829)","(-0.287926, -0.956618, 0.0445054)","(-0.014122, 0.109286, 0.99391)","(-0.280353, -0.956814, -0.0768658)","(-0.18055, -0.983268, 0.0241944)","(-0.134156, -0.990265, 0.03712)","(0.216079, -0.970699, -0.105131)","(0.195965, -0.979698, -0.0422971)",0
204.404,"(0.0713845, 0.0671077, -1.7678e-05)","(0.663628, 0.0731756, 0.744475)","(-0.109898, 0.993943, -0.000294143)","(-0.740012, -0.081565, 0.66763)","(0.529315, 0.0585362, 0.846404)","(-0.109898, 0.993943, -0.00029415)","(-0.841316, -0.0928204, 0.532515)","(-0.109898, 0.993943, -0.000294144)","(-0.282591, -0.923956, 0.257774)","(-0.265486, -0.962909, 0.0482088)","(0.0434951, 0.619436, 0.783841)","(-0.373001, -0.922202, -0.102045)","(-0.171453, -0.984318, 0.0414837)","(-0.108786, -0.993627, 0.0295317)","(0.238611, -0.965903, -0.100482)","(0.178783, -0.982161, -0.0582735)",0
204.438,"(0.068687, 0.0649162, -1.91081e-05)","(0.688028, 0.0734575, 0.721957)","(-0.106916, 0.994268, 0.000644762)","(-0.717808, -0.0775768, 0.691906)","(0.531023, 0.0564252, 0.845476)","(-0.106916, 0.994268, 0.000644762)","(-0.840631, -0.0905954, 0.533978)","(-0.106916, 0.994268, 0.000644767)","(-0.394473, -0.884512, 0.249058)","(-0.260117, -0.963698, 0.0602124)","(0.11026, 0.692032, 0.713397)","(-0.410602, -0.90448, -0.115424)","(-0.183333, -0.981264, 0.0592439)","(-0.122847, -0.991731, 0.0371239)","(0.260361, -0.961532, -0.087572)","(0.208705, -0.976569, -0.0525)",0
204.471,"(0.0685553, 0.0605386, -2.00793e-05)","(0.683804, 0.0652968, 0.726738)","(-0.107193, 0.994174, 0.0112662)","(-0.721927, -0.085405, 0.686679)","(0.520833, 0.0463463, 0.8524)","(-0.107193, 0.994174, 0.0112662)","(-0.847026, -0.0970338, 0.52262)","(-0.107193, 0.994174, 0.0112662)","(-0.440425, -0.859931, 0.257963)","(-0.257313, -0.963995, 0.0671105)","(0.121956, 0.675748, 0.726974)","(-0.433209, -0.895215, -0.104501)","(-0.216364, -0.97348, 0.0743155)","(-0.157715, -0.986435, 0.0455108)","(0.286032, -0.954352, -0.0860152)","(0.258749, -0.964523, -0.0523902)",0
204.504,"(0.0689029, 0.0545248, -1.84821e-05)","(0.667202, 0.0506475, 0.743153)","(-0.109012, 0.993592, 0.0298636)","(-0.736964, -0.100778, 0.668377)","(0.509737, 0.030158, 0.859802)","(-0.109012, 0.993592, 0.0298636)","(-0.853425, -0.109089, 0.509672)","(-0.109012, 0.993592, 0.0298636)","(-0.460182, -0.836327, 0.297977)","(-0.253495, -0.964596, 0.0727654)","(0.130594, 0.645127, 0.752832)","(-0.461424, -0.882358, -0.0923726)","(-0.251227, -0.964147, 0.0854761)","(-0.21247, -0.975602, 0.0552993)","(0.311104, -0.945962, -0.0914875)","(0.320897, -0.945281, -0.0588977)",0
204.538,"(0.0692655, 0.0481001, -1.40071e-05)","(0.646641, 0.0299223, 0.762207)","(-0.111408, 0.992256, 0.054918)","(-0.754855, -0.120046, 0.644813)","(0.514587, 0.010207, 0.857377)","(-0.111408, 0.992256, 0.054918)","(-0.85031, -0.123653, 0.51155)","(-0.111408, 0.992256, 0.0549181)","(-0.461415, -0.801973, 0.379389)","(-0.24521, -0.966814, 0.0717102)","(0.139817, 0.62459, 0.768335)","(-0.479562, -0.872118, -0.0971129)","(-0.291618, -0.951877, 0.0942848)","(-0.275907, -0.959178, 0.0620774)","(0.337483, -0.935187, -0.10738)","(0.37212, -0.925431, -0.0714469)",0
204.571,"(0.0697644, 0.0427722, -1.32404e-05)","(0.631699, 0.00352844, 0.775206)","(-0.118541, 0.988714, 0.0916081)","(-0.766758, -0.149408, 0.624308)","(0.523404, -0.0158021, 0.851938)","(-0.118541, 0.988714, 0.0916081)","(-0.844199, -0.149334, 0.514809)","(-0.118541, 0.988714, 0.0916081)","(-0.468141, -0.774938, 0.424635)","(-0.25354, -0.964644, 0.0719656)","(0.165374, 0.607923, 0.776583)","(-0.465799, -0.877307, -0.1156)","(-0.337556, -0.934058, 0.116584)","(-0.332854, -0.940058, 0.0741569)","(0.355217, -0.925386, -0.132217)","(0.403193, -0.911361, -0.0828044)",0
204.604,"(0.0703926, 0.0377585, -1.24514e-05)","(0.626761, -0.0213684, 0.778919)","(-0.127004, 0.983439, 0.129294)","(-0.769096, -0.180014, 0.613259)","(0.536372, -0.0410534, 0.842983)","(-0.127004, 0.983439, 0.129294)","(-0.834562, -0.176838, 0.521761)","(-0.127004, 0.983439, 0.129294)","(-0.477816, -0.75619, 0.447067)","(-0.264518, -0.96209, 0.0664327)","(0.19609, 0.604676, 0.771956)","(-0.439136, -0.890356, -0.120107)","(-0.383616, -0.91189, 0.145933)","(-0.36341, -0.927665, 0.0858496)","(0.370068, -0.914746, -0.162139)","(0.406319, -0.908708, -0.0956767)",0
204.638,"(0.0711304, 0.0342849, -1.19396e-05)","(0.631342, -0.0333248, 0.774788)","(-0.136894, 0.978593, 0.153673)","(-0.76332, -0.203082, 0.61327)","(0.54949, -0.0540501, 0.83375)","(-0.136894, 0.978593, 0.153673)","(-0.82421, -0.19858, 0.530325)","(-0.136894, 0.978593, 0.153673)","(-0.497033, -0.752262, 0.432506)","(-0.27016, -0.960891, 0.0608391)","(0.230714, 0.627467, 0.743677)","(-0.399515, -0.908726, -0.120852)","(-0.418149, -0.891183, 0.175908)","(-0.373277, -0.922616, 0.097177)","(0.378699, -0.906989, -0.184276)","(0.3945, -0.912155, -0.111102)",0
204.671,"(0.0718398, 0.0324006, -1.32117e-05)","(0.633551, -0.0297598, 0.773128)","(-0.142949, 0.977553, 0.154773)","(-0.760383, -0.208563, 0.615077)","(0.548856, -0.0518377, 0.834308)","(-0.142949, 0.977553, 0.154773)","(-0.823602, -0.204223, 0.529125)","(-0.142949, 0.977554, 0.154773)","(-0.529667, -0.770265, 0.355169)","(-0.254513, -0.965403, 0.0567552)","(0.257954, 0.705911, 0.659658)","(-0.369518, -0.920677, -0.125737)","(-0.436936, -0.878986, 0.190971)","(-0.373821, -0.922276, 0.0983087)","(0.385238, -0.902175, -0.194092)","(0.379753, -0.916929, -0.122591)",0
204.704,"(0.0718398, 0.0324006, -1.32117e-05)","(0.634103, -0.0212988, 0.772955)","(-0.143332, 0.979062, 0.144549)","(-0.759913, -0.202437, 0.617698)","(0.543457, -0.0441597, 0.838275)","(-0.143332, 0.979062, 0.144549)","(-0.827155, -0.198745, 0.525657)","(-0.143332, 0.979062, 0.144549)","(-0.552008, -0.781798, 0.289964)","(-0.233994, -0.970692, 0.0548)","(0.276466, 0.770182, 0.574793)","(-0.347425, -0.927562, -0.137563)","(-0.443519, -0.875952, 0.189733)","(-0.372976, -0.923339, 0.0912939)","(0.38619, -0.900744, -0.198789)","(0.37007, -0.919501, -0.132537)",0
204.738,"(0.0718398, 0.0324006, -1.32117e-05)","(0.633282, -0.0138083, 0.773798)","(-0.134539, 0.982649, 0.127669)","(-0.762211, -0.18496, 0.620342)","(0.539478, -0.0353838, 0.841256)","(-0.134539, 0.982649, 0.127669)","(-0.831257, -0.182082, 0.525221)","(-0.134539, 0.982649, 0.127669)","(-0.546323, -0.798371, 0.253249)","(-0.220067, -0.97454, 0.0429147)","(0.274111, 0.815986, 0.508949)","(-0.343271, -0.922903, -0.174397)","(-0.434566, -0.883439, 0.17518)","(-0.359938, -0.929833, 0.0765178)","(0.379243, -0.903934, -0.19768)","(0.362361, -0.922442, -0.133397)",0
204.771,"(0.0727448, 0.0369645, -1.36208e-05)","(0.631138, -0.0123766, 0.775572)","(-0.119253, 0.98643, 0.112847)","(-0.766407, -0.1637, 0.621145)","(0.536794, -0.0315612, 0.843123)","(-0.119253, 0.98643, 0.112847)","(-0.835231, -0.161121, 0.525765)","(-0.119253, 0.98643, 0.112847)","(-0.495844, -0.81773, 0.29233)","(-0.212246, -0.976862, 0.0262973)","(0.247268, 0.809995, 0.531757)","(-0.354658, -0.913106, -0.201135)","(-0.398218, -0.905671, 0.145541)","(-0.335325, -0.940045, 0.0622298)","(0.362207, -0.912141, -0.191845)","(0.354355, -0.92608, -0.129648)",0
204.805,"(0.072037, 0.0405229, -1.30419e-05)","(0.628665, -0.0212933, 0.777385)","(-0.0968828, 0.989683, 0.105548)","(-0.771508, -0.141626, 0.620256)","(0.538001, -0.0371603, 0.842125)","(-0.0968828, 0.989683, 0.105548)","(-0.837276, -0.138386, 0.528978)","(-0.0968828, 0.989683, 0.105548)","(-0.450515, -0.831572, 0.324844)","(-0.201801, -0.979422, 0.00293597)","(0.214847, 0.803693, 0.554904)","(-0.374344, -0.899338, -0.22596)","(-0.339408, -0.934879, 0.103936)","(-0.299256, -0.952969, 0.0479211)","(0.335582, -0.924111, -0.182767)","(0.347863, -0.92973, -0.120802)",0
204.838,"(0.0711032, 0.0442535, -1.41554e-05)","(0.618253, -0.0271318, 0.785511)","(-0.0677054, 0.993785, 0.0883563)","(-0.783039, -0.107831, 0.612554)","(0.524365, -0.0390969, 0.850596)","(-0.0677054, 0.993785, 0.0883563)","(-0.84884, -0.104071, 0.518304)","(-0.0677054, 0.993785, 0.0883563)","(-0.428536, -0.834784, 0.345676)","(-0.187161, -0.982167, -0.0178803)","(0.177989, 0.789881, 0.586863)","(-0.388764, -0.880405, -0.271568)","(-0.25685, -0.965611, 0.04029)","(-0.259193, -0.965151, 0.0361027)","(0.294056, -0.940451, -0.170538)","(0.339032, -0.935578, -0.0987507)",0
204.871,"(0.0704125, 0.0474549, -1.80472e-05)","(0.594787, -0.0241421, 0.803521)","(-0.0401741, 0.997314, 0.061241)","(-0.803107, -0.0691335, 0.59181)","(0.498282, -0.031749, 0.866434)","(-0.0401741, 0.997314, 0.061241)","(-0.86633, -0.065946, 0.4951)","(-0.0401741, 0.997314, 0.061241)","(-0.465628, -0.841147, 0.275066)","(-0.168355, -0.985087, -0.0355049)","(0.165103, 0.819025, 0.54949)","(-0.377618, -0.868513, -0.321076)","(-0.198927, -0.979748, -0.02286)","(-0.229682, -0.972871, 0.027704)","(0.252075, -0.952271, -0.172158)","(0.338281, -0.93859, -0.0679322)",0
204.905,"(0.0703032, 0.0496748, -2.2307e-05)","(0.555964, -0.00696912, 0.831177)","(-0.0192939, 0.99956, 0.0225075)","(-0.831183, -0.0293626, 0.555224)","(0.458851, -0.0104665, 0.888452)","(-0.0192939, 0.99956, 0.0225075)","(-0.888478, -0.0281468, 0.458056)","(-0.0192939, 0.99956, 0.0225075)","(-0.521892, -0.852239, 0.036303)","(-0.152366, -0.987463, -0.0412569)","(0.130581, 0.916512, 0.378093)","(-0.339183, -0.873623, -0.348909)","(-0.170872, -0.983293, -0.0627568)","(-0.219575, -0.975294, 0.0242427)","(0.22162, -0.959529, -0.17375)","(0.341657, -0.939261, -0.0325562)",0
204.938,"(0.0703032, 0.0496748, -2.2307e-05)","(0.515128, 0.0140004, 0.856999)","(-0.0156482, 0.999857, -0.00643328)","(-0.857064, -0.0108518, 0.515096)","(0.427176, 0.0127398, 0.904079)","(-0.0156482, 0.999857, -0.00643329)","(-0.904101, -0.0119441, 0.427152)","(-0.0156482, 0.999857, -0.00643328)","(-0.541654, -0.828423, -0.142568)","(-0.146584, -0.988367, -0.0405469)","(0.0943674, 0.956946, 0.274499)","(-0.287275, -0.889718, -0.354789)","(-0.184379, -0.980427, -0.0690443)","(-0.239773, -0.970391, 0.0291491)","(0.216975, -0.959477, -0.179792)","(0.354893, -0.934884, -0.00650398)",0
204.971,"(0.0719949, 0.0512364, -3.14415e-05)","(0.483843, 0.0304368, 0.874625)","(-0.0221232, 0.999498, -0.022683)","(-0.874847, -0.00859054, 0.484323)","(0.399845, 0.029481, 0.916108)","(-0.0221232, 0.999498, -0.022683)","(-0.916291, -0.0113756, 0.400351)","(-0.0221232, 0.999498, -0.022683)","(-0.537017, -0.8101, -0.235269)","(-0.165035, -0.985473, -0.0400887)","(0.0401719, 0.959618, 0.278423)","(-0.224906, -0.901179, -0.370531)","(-0.206648, -0.976581, -0.0598807)","(-0.271277, -0.961516, 0.0435439)","(0.222391, -0.95744, -0.183985)","(0.370186, -0.92895, 0.00376606)",0
205.005,"(0.0719949, 0.0512364, -3.14415e-05)","(0.46573, 0.0383, 0.884098)","(-0.0335991, 0.999105, -0.0257122)","(-0.884285, -0.0177415, 0.466611)","(0.379835, 0.0363812, 0.924339)","(-0.0335991, 0.999105, -0.0257122)","(-0.924446, -0.0212928, 0.380719)","(-0.0335991, 0.999105, -0.0257122)","(-0.533053, -0.838979, -0.1094)","(-0.186773, -0.981593, -0.0398864)","(0.00826566, 0.868224, 0.496103)","(-0.175498, -0.903607, -0.390762)","(-0.233173, -0.970894, -0.0547361)","(-0.307171, -0.949046, 0.0704058)","(0.232212, -0.95224, -0.198286)","(0.393138, -0.919477, 0.00186751)",0
205.038,"(0.0758942, 0.0505648, -3.46731e-05)","(0.453923, 0.041501, 0.890074)","(-0.0472974, 0.998626, -0.0225526)","(-0.889769, -0.0318939, 0.455295)","(0.361536, 0.0380238, 0.931582)","(-0.0472974, 0.998626, -0.0225526)","(-0.931149, -0.0359398, 0.362864)","(-0.0472974, 0.998626, -0.0225526)","(-0.520213, -0.852966, -0.0427352)","(-0.202708, -0.978428, -0.0398429)","(-0.0284364, 0.799802, 0.599591)","(-0.149743, -0.910915, -0.384462)","(-0.261442, -0.963828, -0.0518136)","(-0.332746, -0.938373, 0.093464)","(0.237169, -0.947827, -0.213014)","(0.410428, -0.911854, -0.00837467)",0
205.072,"(0.0777126, 0.0495004, -3.38424e-05)","(0.443976, 0.0494922, 0.894671)","(-0.0660219, 0.997563, -0.0225701)","(-0.893523, -0.0491168, 0.446324)","(0.343672, 0.0436673, 0.938074)","(-0.0660219, 0.997563, -0.0225701)","(-0.936711, -0.0543072, 0.345865)","(-0.0660219, 0.997563, -0.0225701)","(-0.47932, -0.8774, 0.0205198)","(-0.216307, -0.975614, -0.0372724)","(-0.0825866, 0.736544, 0.671328)","(-0.147779, -0.920361, -0.362073)","(-0.290798, -0.955452, -0.0504753)","(-0.349856, -0.930863, 0.105332)","(0.245224, -0.943192, -0.224175)","(0.422307, -0.90635, -0.0136867)",0
205.105,"(0.0777126, 0.0495004, -3.38424e-05)","(0.435979, 0.0558955, 0.89822)","(-0.0875271, 0.995969, -0.0196026)","(-0.895646, -0.0700942, 0.439209)","(0.334656, 0.0478347, 0.941126)","(-0.0875271, 0.995969, -0.0196026)","(-0.938242, -0.0758629, 0.337561)","(-0.0875271, 0.995969, -0.0196026)","(-0.429274, -0.90216, 0.0427954)","(-0.238092, -0.970569, -0.0361521)","(-0.144127, 0.697924, 0.70152)","(-0.166593, -0.927917, -0.333493)","(-0.318263, -0.946494, -0.0534561)","(-0.357692, -0.927812, 0.105929)","(0.250403, -0.939243, -0.234777)","(0.422448, -0.906359, -0.00721171)",0
205.138,"(0.0804792, 0.0483498, -2.4426e-05)","(0.430725, 0.0646766, 0.900163)","(-0.105274, 0.99422, -0.0210948)","(-0.896317, -0.0856865, 0.435056)","(0.336879, 0.0557162, 0.939898)","(-0.105274, 0.99422, -0.0210948)","(-0.935643, -0.0917861, 0.340803)","(-0.105274, 0.99422, -0.0210948)","(-0.34569, -0.938321, 0.00725811)","(-0.258162, -0.96558, -0.0317352)","(-0.274827, 0.326497, 0.904361)","(-0.194386, -0.936999, -0.290252)","(-0.338822, -0.939353, -0.0530583)","(-0.360182, -0.927035, 0.10428)","(0.256836, -0.937959, -0.232956)","(0.421537, -0.906798, 0.00490836)",0
205.172,"(0.0804792, 0.0483498, -2.4426e-05)","(0.427281, 0.0679129, 0.901565)","(-0.112764, 0.993392, -0.0213877)","(-0.897058, -0.0925359, 0.432115)","(0.34787, 0.0596389, 0.935644)","(-0.112764, 0.993392, -0.0213877)","(-0.930743, -0.0979945, 0.352298)","(-0.112764, 0.993392, -0.0213877)","(-0.311236, -0.950259, -0.0118417)","(-0.261373, -0.965197, -0.00889415)","(-0.319351, 0.0766524, 0.944531)","(-0.231172, -0.956433, -0.178313)","(-0.341715, -0.938828, -0.042816)","(-0.35285, -0.930285, 0.100339)","(0.255054, -0.943842, -0.210023)","(0.409413, -0.912297, 0.00975569)",0
205.205,"(0.081196, 0.0523578, -1.8562e-05)","(0.428207, 0.068997, 0.901043)","(-0.115372, 0.993096, -0.0212052)","(-0.896291, -0.0948935, 0.433194)","(0.356026, 0.0612783, 0.932465)","(-0.115372, 0.993096, -0.0212052)","(-0.927331, -0.100044, 0.360622)","(-0.115372, 0.993096, -0.0212052)","(-0.248127, -0.965571, -0.0781333)","(-0.255682, -0.966707, 0.0101991)","(-0.3232, -0.501558, 0.802485)","(-0.255442, -0.961875, -0.0977065)","(-0.321365, -0.946715, -0.021318)","(-0.322249, -0.942609, 0.0874268)","(0.245423, -0.953586, -0.174476)","(0.372528, -0.928013, -0.00375476)",0
205.238,"(0.0804088, 0.0569684, -2.09108e-05)","(0.450868, 0.09448, 0.887576)","(-0.127497, 0.991004, -0.0406969)","(-0.883613, -0.0934411, 0.458799)","(0.395389, 0.088558, 0.914235)","(-0.127497, 0.991004, -0.0406969)","(-0.909865, -0.0982927, 0.403093)","(-0.127497, 0.991004, -0.0406969)","(0, 0, 0)","(-0.217994, -0.97521, 0.0380044)","(0, 0, 0)","(-0.284907, -0.958438, 0.0150029)","(-0.289102, -0.957074, 0.0207508)","(-0.285265, -0.955226, 0.0785283)","(0.23677, -0.963278, -0.126631)","(0.324083, -0.946008, -0.00617928)",0
205.272,"(0.0795859, 0.0615087, -2.53208e-05)","(0.498774, 0.123676, 0.857863)","(-0.146073, 0.987636, -0.0569009)","(-0.854569, -0.0946506, 0.510641)","(0.444248, 0.117415, 0.888176)","(-0.146073, 0.987636, -0.0569009)","(-0.884178, -0.101744, 0.455935)","(-0.146073, 0.987636, -0.0569009)","(0, 0, 0)","(-0.131117, -0.990655, 0.0375717)","(0, 0, 0)","(-0.348795, -0.936107, 0.0452244)","(-0.259612, -0.963849, 0.0599685)","(-0.254584, -0.96363, 0.0812643)","(0.235971, -0.965933, -0.106261)","(0.284074, -0.9588, 0.00201957)",0
205.305,"(0.078857, 0.064257, -3.07377e-05)","(0.54958, 0.157965, 0.820372)","(-0.170241, 0.982611, -0.0741207)","(-0.817812, -0.0988309, 0.566936)","(0.494374, 0.150643, 0.856096)","(-0.170241, 0.982611, -0.0741207)","(-0.852372, -0.109079, 0.511434)","(-0.170241, 0.982611, -0.0741207)","(0, 0, 0)","(-0.00100465, -0.998696, 0.05105)","(0, 0, 0)","(-0.435395, -0.893794, 0.107528)","(-0.248284, -0.964543, 0.0895123)","(-0.246787, -0.963918, 0.0997894)","(0.246471, -0.964389, -0.0959432)","(0.269741, -0.96261, 0.0249285)",0
205.338,"(0.078857, 0.064257, -3.07377e-05)","(0.600165, 0.151611, 0.785376)","(-0.18558, 0.981538, -0.0463008)","(-0.778074, -0.118757, 0.616844)","(0.534582, 0.141448, 0.833196)","(-0.18558, 0.981538, -0.0463008)","(-0.824486, -0.130828, 0.550551)","(-0.18558, 0.981538, -0.0463008)","(0, 0, 0)","(0.129006, -0.989777, 0.0608161)","(0, 0, 0)","(-0.541414, -0.827031, 0.151295)","(-0.252375, -0.96331, 0.0913307)","(-0.249781, -0.96168, 0.113054)","(0.262471, -0.956534, -0.127088)","(0.268425, -0.963296, -0.00283542)",0
205.372,"(0.0778069, 0.0609424, -2.68593e-05)","(0.642601, 0.12466, 0.755992)","(-0.186196, 0.98251, -0.00206578)","(-0.743395, -0.141475, 0.653719)","(0.600998, 0.117664, 0.790542)","(-0.186196, 0.98251, -0.00206578)","(-0.776908, -0.149768, 0.611542)","(-0.186196, 0.98251, -0.00206577)","(0, 0, 0)","(0.186439, -0.978367, 0.0896606)","(0, 0, 0)","(-0.660527, -0.714113, 0.231832)","(-0.265066, -0.960711, 0.0823027)","(-0.255252, -0.959879, 0.1161)","(0.289501, -0.941816, -0.170797)","(0.271104, -0.961289, -0.0492555)",0
205.405,"(0.0776526, 0.054183, -2.30832e-05)","(0.704385, 0.0890594, 0.704209)","(-0.165787, 0.985312, 0.0409242)","(-0.689828, -0.148046, 0.708675)","(0.692834, 0.0866686, 0.71587)","(-0.165787, 0.985312, 0.0409243)","(-0.701103, -0.151175, 0.696851)","(-0.165787, 0.985312, 0.0409243)","(0, 0, 0)","(0.183233, -0.975496, 0.121791)","(0, 0, 0)","(-0.769606, -0.529781, 0.356425)","(-0.265958, -0.960588, 0.0808493)","(-0.256258, -0.960228, 0.110879)","(0.316159, -0.92001, -0.231573)","(0.262393, -0.954191, -0.143769)",0
205.439,"(0.0771758, 0.0464908, -1.98109e-05)","(0.777502, 0.056764, 0.626314)","(-0.13275, 0.988358, 0.0743406)","(-0.614182, -0.14445, 0.775832)","(0.795042, 0.0608778, 0.603491)","(-0.13275, 0.988358, 0.0743406)","(-0.591234, -0.143524, 0.793626)","(-0.13275, 0.988358, 0.0743406)","(0, 0, 0)","(0.130707, -0.971082, 0.199788)","(0, 0, 0)","(-0.780145, -0.258871, 0.569526)","(-0.247938, -0.96543, 0.0804422)","(-0.248791, -0.962959, 0.103984)","(0.337236, -0.891808, -0.301579)","(0.232905, -0.946241, -0.224461)",0
205.472,"(0.0764961, 0.0400677, -1.35373e-05)","(0.847135, 0.0472323, 0.529274)","(-0.104439, 0.991525, 0.0772729)","(-0.520966, -0.122324, 0.844767)","(0.876656, 0.0541828, 0.478056)","(-0.104439, 0.991525, 0.0772729)","(-0.469594, -0.119779, 0.87472)","(-0.104439, 0.991525, 0.0772729)","(0, 0, 0)","(0.0759856, -0.945928, 0.315352)","(0, 0, 0)","(-0.648169, 0.064143, 0.758791)","(-0.21546, -0.972461, 0.0888682)","(-0.238775, -0.965578, 0.103173)","(0.34801, -0.865133, -0.361157)","(0.200496, -0.927967, -0.314132)",0
205.505,"(0.0754827, 0.035939, -7.97324e-06)","(0.897376, 0.0483143, 0.438614)","(-0.0891956, 0.993602, 0.0692717)","(-0.432597, -0.100964, 0.895916)","(0.925922, 0.0553788, 0.373634)","(-0.0891956, 0.993602, 0.0692717)","(-0.3675, -0.0972572, 0.924924)","(-0.0891956, 0.993602, 0.0692717)","(-0.140687, -0.984576, -0.104005)","(0.0214146, -0.905743, 0.423285)","(0.377956, -0.635655, 0.673121)","(-0.41524, 0.287874, 0.862962)","(-0.186922, -0.977538, 0.097361)","(-0.229597, -0.967385, 0.107011)","(0.354632, -0.84102, -0.40856)","(0.176873, -0.909303, -0.376675)",0
