time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
1.34,"(0.117018, 0.00853614, -2.59089e-05)","(0.103678, 0.0322209, 0.994089)","(-0.876498, 0.475387, 0.0758899)","(-0.46981, -0.879294, 0.0782382)","(0.133198, 0.0864594, 0.987311)","(-0.876498, 0.475387, 0.0758899)","(-0.460826, -0.876448, 0.139565)","(-0.876498, 0.475387, 0.0758899)","(0.426034926, -0.896831454, 0.119111651)","(0.963769, -0.180014, 0.196835)","(0.175993501, -0.305734832, 0.935709624)","(0.649945, -0.74092, -0.169143)","(0.735746, -0.676303, -0.0359587)","(-0.299043, -0.951602, -0.070899)","(0.979668, -0.17808, -0.0923992)","(0.194062, -0.978621, -0.0681304)",0
1.36,"(0.111788, 0.00990783, -3.17457e-05)","(0.180388, 0.0328306, 0.983047)","(-0.854407, 0.500727, 0.138782)","(-0.484725, -0.866435, 0.119721)","(0.228966, 0.119882, 0.966024)","(-0.854407, 0.500727, 0.138782)","(-0.462506, -0.859459, 0.217757)","(-0.854407, 0.500727, 0.138782)","(0.349077498, -0.931874479, 0.0987666686)","(0.91992, -0.362332, 0.149877)","(0.0924618633, -0.377680202, 0.921308021)","(0.524215, -0.839466, -0.143163)","(0.714271, -0.686767, -0.134785)","(-0.278338, -0.960084, -0.0277062)","(0.931534, -0.323457, -0.166191)","(0.155424, -0.987159, -0.0368884)",0
1.40,"(0.106396, 0.0107859, -3.65885e-05)","(0.292361, 0.063608, 0.95419)","(-0.811311, 0.54672, 0.207053)","(-0.501367, -0.838602, 0.213021)","(0.360189, 0.179321, 0.915482)","(-0.811311, 0.54672, 0.207053)","(-0.454174, -0.822327, 0.342789)","(-0.811311, 0.54672, 0.207053)","(0.24545826, -0.965122467, 0.0910432127)","(0.815525, -0.567221, 0.114807)","(-0.0198767491, -0.408309423, 0.912627158)","(0.304788, -0.943092, -0.13297)","(0.624865, -0.75151, -0.211605)","(-0.23462, -0.971063, 0.0446141)","(0.883069, -0.377932, -0.278131)","(0.133421, -0.990936, -0.0156421)",0
1.44,"(0.100873, 0.0106299, -3.79948e-05)","(0.388591, 0.109794, 0.914846)","(-0.766994, 0.590644, 0.250718)","(-0.509734, -0.800765, 0.314559)","(0.461148, 0.228404, 0.857423)","(-0.766994, 0.590644, 0.250718)","(-0.444985, -0.775425, 0.448001)","(-0.766994, 0.590644, 0.250718)","(0.167603019, -0.978984322, 0.116184872)","(0.699657, -0.707759, 0.0977598)","(-0.0971666959, -0.381236654, 0.919356975)","(0.0966109, -0.990193, -0.100914)","(0.528816, -0.815083, -0.236631)","(-0.187689, -0.974123, 0.125925)","(0.843049, -0.398133, -0.361605)","(0.121552, -0.9924, 0.0191754)",0
1.46,"(0.0944773, 0.00897391, -3.80239e-05)","(0.452658, 0.152102, 0.878616)","(-0.719, 0.645909, 0.256594)","(-0.528174, -0.747957, 0.401984)","(0.517078, 0.251246, 0.818233)","(-0.719, 0.645909, 0.256594)","(-0.463781, -0.720742, 0.515208)","(-0.719, 0.645909, 0.256594)","(0.113611135, -0.980186692, 0.162254608)","(0.623899, -0.772644, 0.11735)","(-0.175050998, -0.310543429, 0.934301839)","(-0.152153, -0.988273, 0.0129075)","(0.348428, -0.916728, -0.195467)","(-0.139638, -0.980124, 0.140922)","(0.838547, -0.331531, -0.432349)","(0.093103, -0.995636, -0.0063836)",0
1.50,"(0.0885571, 0.00545971, -3.73049e-05)","(0.491694, 0.185566, 0.850766)","(-0.665221, 0.7128, 0.222255)","(-0.564231, -0.675493, 0.474712)","(0.566743, 0.275595, 0.776434)","(-0.665221, 0.7128, 0.222255)","(-0.489378, -0.643291, 0.5888)","(-0.665221, 0.7128, 0.222255)","(0.052083593, -0.98072014, 0.188348893)","(0.600497, -0.781356, 0.169958)","(-0.259616992, -0.176317194, 0.94947947)","(-0.446959, -0.880313, 0.158985)","(0.111732, -0.989806, -0.0883231)","(-0.117699, -0.980451, 0.157683)","(0.852885, -0.267893, -0.448131)","(0.122914, -0.990188, -0.0664834)",0
1.54,"(0.0806511, 0.00137035, -3.53223e-05)","(0.535098, 0.206402, 0.819187)","(-0.593641, 0.783258, 0.184654)","(-0.602268, -0.585387, 0.542767)","(0.641551, 0.304447, 0.704077)","(-0.593641, 0.783258, 0.184654)","(-0.490834, -0.539021, 0.684498)","(-0.593641, 0.783258, 0.184654)","(-0.048142, -0.890726, 0.451984)","(0.544455, -0.787923, 0.287655)","(-0.236757, 0.146436, 0.96047)","(-0.775603, -0.510189, 0.37168)","(-0.186415, -0.98245, 0.0063977)","(-0.110383, -0.978539, 0.174001)","(0.842076, -0.262815, -0.470995)","(0.174087, -0.980622, -0.0898584)",0
1.56,"(0.0694437, -0.00282648, -3.34295e-05)","(0.581094, 0.202148, 0.788331)","(-0.501383, 0.852271, 0.149164)","(-0.639502, -0.481914, 0.598996)","(0.715371, 0.308845, 0.626785)","(-0.501383, 0.852271, 0.149164)","(-0.484657, -0.420957, 0.766749)","(-0.501383, 0.852271, 0.149164)","(-0.504806, -0.819103, 0.272473)","(0.463475, -0.676847, 0.571899)","(-0.314248, 0.759124, 0.57007)","(-0.854835, 0.0175501, 0.518603)","(-0.400972, -0.913723, 0.0658171)","(-0.134669, -0.970948, 0.197801)","(0.806618, -0.400365, -0.434827)","(0.313461, -0.947466, -0.0636367)",0
1.60,"(0.058289, -0.0064485, -3.14823e-05)","(0.631157, 0.177123, 0.755161)","(-0.408161, 0.904442, 0.124055)","(-0.657601, -0.387509, 0.646063)","(0.792854, 0.278222, 0.542194)","(-0.408161, 0.904442, 0.124055)","(-0.449994, -0.322341, 0.832828)","(-0.408161, 0.904442, 0.124055)","(-0.793413, -0.540125, 0.280642)","(0.313232, -0.285973, 0.905596)","(-0.240889, 0.877226, 0.415267)","(-0.731075, 0.436691, 0.524242)","(-0.519055, -0.854117, 0.0326533)","(-0.113958, -0.975676, 0.18727)","(0.643957, -0.632606, -0.430266)","(0.378427, -0.924674, 0.0420732)",0
1.64,"(0.0454013, -0.00881666, -2.885e-05)","(0.686122, 0.152583, 0.711305)","(-0.320983, 0.941502, 0.102683)","(-0.652206, -0.30021, 0.696061)","(0.847437, 0.231428, 0.477799)","(-0.320983, 0.941502, 0.102683)","(-0.422719, -0.244179, 0.872746)","(-0.320983, 0.941502, 0.102683)","(-0.98632, -0.0624698, 0.152547)","(0.123315, 0.190261, 0.973958)","(-0.137312, 0.984932, 0.105139)","(-0.634589, 0.620407, 0.46086)","(-0.5711, -0.820841, 0.00807677)","(-0.0633624, -0.984389, 0.164207)","(0.487319, -0.775574, -0.401255)","(0.413775, -0.905054, 0.0983185)",0
1.66,"(0.0306693, -0.0105924, -2.3814e-05)","(0.760556, 0.121938, 0.637719)","(-0.245354, 0.96359, 0.106284)","(-0.599808, -0.241527, 0.76282)","(0.908519, 0.190456, 0.371914)","(-0.245354, 0.96359, 0.106284)","(-0.337468, -0.190826, 0.921792)","(-0.245354, 0.96359, 0.106284)","(-0.91299, 0.369578, 0.172803)","(0.0133825, 0.577208, 0.816487)","(-0.0206279, 0.979502, 0.200375)","(-0.593001, 0.722598, 0.35525)","(-0.548014, -0.832361, -0.082803)","(0.0370449, -0.992952, 0.112581)","(0.229856, -0.867707, -0.440739)","(0.414478, -0.91006, 7.76549e-06)",0
1.70,"(0.0166935, -0.0119404, -1.67981e-05)","(0.825465, 0.0624622, 0.560986)","(-0.172565, 0.974193, 0.1455)","(-0.536363, -0.22346, 0.813867)","(0.923968, 0.108368, 0.366797)","(-0.172565, 0.974193, 0.1455)","(-0.343451, -0.196135, 0.918462)","(-0.172565, 0.974193, 0.1455)","(-0.754225, 0.645598, 0.119783)","(-0.0327966, 0.737265, 0.674808)","(0.0134668, 0.975704, 0.218676)","(-0.530355, 0.799767, 0.281239)","(-0.47766, -0.866713, -0.143695)","(0.107844, -0.992856, 0.0510577)","(0.0246081, -0.907293, -0.419778)","(0.425029, -0.892258, -0.1524)",0
1.74,"(0.00306268, -0.0148365, -7.28857e-06)","(0.872365, -0.00801345, 0.488789)","(-0.099479, 0.975965, 0.193899)","(-0.478697, -0.219873, 0.850003)","(0.930601, 0.0210879, 0.365427)","(-0.099479, 0.975965, 0.193899)","(-0.353992, -0.212685, 0.910744)","(-0.099479, 0.975965, 0.193899)","(-0.503959, 0.861426, 0.0630096)","(-0.0253975, 0.851443, 0.523831)","(0.0573997, 0.979132, 0.194949)","(-0.405686, 0.888007, 0.216475)","(-0.41741, -0.891211, -0.177518)","(0.162942, -0.986595, 0.00899353)","(-0.186512, -0.907238, -0.377004)","(0.418505, -0.860794, -0.289632)",0
1.76,"(-0.0136449, -0.0192755, -3.28236e-07)","(0.898293, -0.0696272, 0.433845)","(-0.0386952, 0.970859, 0.236508)","(-0.437871, -0.23063, 0.868953)","(0.926773, -0.0532793, 0.371823)","(-0.0386952, 0.970859, 0.236508)","(-0.373922, -0.234852, 0.897233)","(-0.0386952, 0.970859, 0.236508)","(-0.344788, 0.936393, 0.065491)","(-0.00802412, 0.875122, 0.483835)","(0.0617201, 0.974636, 0.215117)","(-0.292421, 0.942566, 0.161428)","(-0.406231, -0.905085, -0.125691)","(0.182587, -0.982908, -0.0235248)","(-0.222542, -0.906074, -0.359868)","(0.411868, -0.837225, -0.35975)",0
1.80,"(-0.02722, -0.0235062, 4.59585e-06)","(0.918567, -0.113059, 0.378752)","(0.0106442, 0.964756, 0.262929)","(-0.395414, -0.239853, 0.886633)","(0.939004, -0.0996891, 0.32914)","(0.0106442, 0.964756, 0.262929)","(-0.344149, -0.245119, 0.906354)","(0.0106442, 0.964756, 0.262929)","(-0.271025, 0.956463, 0.10828)","(0.0231336, 0.882554, 0.469642)","(0.13305, 0.966397, 0.219943)","(-0.230056, 0.962381, 0.144561)","(-0.416889, -0.907075, -0.0584649)","(0.19732, -0.978427, -0.0612006)","(-0.186844, -0.904444, -0.383497)","(0.403496, -0.809638, -0.426237)",0
1.84,"(-0.0396484, -0.027891, 7.78237e-06)","(0.932202, -0.147503, 0.330518)","(0.0488434, 0.95604, 0.289139)","(-0.35882, -0.254238, 0.898115)","(0.943324, -0.1394, 0.301176)","(0.0488434, 0.95604, 0.289139)","(-0.328419, -0.25793, 0.908632)","(0.0488434, 0.95604, 0.289139)","(-0.215059, 0.967842, 0.130508)","(0.0331023, 0.887116, 0.460359)","(0.182301, 0.957415, 0.223882)","(-0.194899, 0.971025, 0.138296)","(-0.421545, -0.906717, 0.0128015)","(0.202197, -0.973569, -0.106205)","(-0.145551, -0.903136, -0.403932)","(0.399854, -0.776349, -0.487235)",0
1.86,"(-0.0512295, -0.0322558, 1.18107e-05)","(0.960649, -0.153253, 0.231663)","(0.0772955, 0.945773, 0.315499)","(-0.267963, -0.286787, 0.919755)","(0.961933, -0.152191, 0.226986)","(0.0772955, 0.945773, 0.315499)","(-0.263181, -0.287286, 0.920979)","(0.0772955, 0.945773, 0.315499)","(-0.159013, 0.970017, 0.1838)","(0.0480669, 0.885921, 0.46134)","(0.23255, 0.951041, 0.203574)","(-0.165823, 0.978644, 0.121484)","(-0.417176, -0.897543, 0.142757)","(0.213977, -0.968156, -0.129953)","(-0.127771, -0.910193, -0.393984)","(0.39158, -0.761654, -0.516284)",0
1.90,"(-0.0602146, -0.0346646, 1.28801e-05)","(0.98226, -0.137804, 0.127179)","(0.0900753, 0.934291, 0.344944)","(-0.167046, -0.329566, 0.929237)","(0.981602, -0.138998, 0.130907)","(0.0900753, 0.934291, 0.344944)","(-0.170949, -0.329072, 0.928702)","(0.0900753, 0.934291, 0.344944)","(-0.106092, 0.965302, 0.238613)","(0.068428, 0.892557, 0.445712)","(0.276871, 0.945198, 0.173043)","(-0.1355, 0.984253, 0.113518)","(-0.385348, -0.89249, 0.234453)","(0.228405, -0.964784, -0.130474)","(-0.126482, -0.916549, -0.379395)","(0.378561, -0.759568, -0.528912)",0
1.94,"(-0.066043, -0.0350074, 1.49899e-05)","(0.993372, -0.113947, 0.0150672)","(0.101189, 0.92617, 0.363276)","(-0.0554595, -0.359651, 0.931437)","(0.992685, -0.117964, 0.0256987)","(0.101189, 0.92617, 0.363276)","(-0.0667647, -0.358317, 0.93121)","(0.101189, 0.92617, 0.363276)","(-0.0621475, 0.953767, 0.294051)","(0.0910851, 0.905007, 0.41553)","(0.32303, 0.935749, 0.141509)","(-0.106628, 0.987599, 0.115237)","(-0.340987, -0.893242, 0.292996)","(0.246076, -0.960316, -0.131302)","(-0.117752, -0.918931, -0.37643)","(0.36288, -0.75718, -0.543136)",0
1.96,"(-0.0716456, -0.0348873, 1.78466e-05)","(0.994319, -0.10168, -0.0314824)","(0.105769, 0.92687, 0.360174)","(-0.00743692, -0.361469, 0.932354)","(0.994112, -0.106944, -0.0174277)","(0.105769, 0.92687, 0.360174)","(-0.0223614, -0.359889, 0.932727)","(0.105769, 0.92687, 0.360174)","(-0.0477223, 0.94887, 0.31204)","(0.111109, 0.922896, 0.368671)","(0.354877, 0.926355, 0.126213)","(-0.0801308, 0.987638, 0.134721)","(-0.292247, -0.928527, 0.228974)","(0.26341, -0.956427, -0.125951)","(-0.114812, -0.905052, -0.409511)","(0.361454, -0.762538, -0.536551)",0
2.00,"(-0.0750354, -0.0344952, 1.99879e-05)","(0.994151, -0.0895599, -0.0603621)","(0.104996, 0.930106, 0.351963)","(0.0246231, -0.356181, 0.934092)","(0.994417, -0.0953378, -0.045234)","(0.104996, 0.930106, 0.351963)","(0.00851996, -0.354653, 0.934959)","(0.104996, 0.930106, 0.351963)","(-0.0422775, 0.943882, 0.327567)","(0.122598, 0.93238, 0.340055)","(0.37088, 0.921539, 0.114951)","(-0.0636243, 0.986326, 0.152029)","(-0.259688, -0.950445, 0.170929)","(0.271324, -0.956437, -0.10776)","(-0.104086, -0.893665, -0.436496)","(0.356474, -0.773065, -0.524688)",0
2.04,"(-0.0750354, -0.0344952, 1.99879e-05)","(0.993158, -0.0772948, -0.0875341)","(0.102967, 0.93343, 0.343666)","(0.0551561, -0.350288, 0.935017)","(0.993458, -0.0792375, -0.0822317)","(0.102967, 0.93343, 0.343666)","(0.0495415, -0.349822, 0.935505)","(0.102967, 0.93343, 0.343666)","(-0.0394631, 0.940036, 0.338784)","(0.1316, 0.939755, 0.315503)","(0.379972, 0.918873, 0.106269)","(-0.0503977, 0.98539, 0.162683)","(-0.23092, -0.967291, 0.104993)","(0.278526, -0.955692, -0.0952682)","(-0.106785, -0.882279, -0.458454)","(0.35444, -0.782528, -0.51188)",0
2.06,"(-0.076981, -0.0329006, 1.91827e-05)","(0.992238, -0.0680127, -0.104104)","(0.100084, 0.933371, 0.344676)","(0.0737229, -0.35241, 0.932937)","(0.992025, -0.0670181, -0.106745)","(0.100084, 0.933371, 0.344676)","(0.0765311, -0.352602, 0.932639)","(0.100084, 0.933371, 0.344676)","(-0.0376412, 0.936627, 0.348301)","(0.134157, 0.939967, 0.313789)","(0.379503, 0.919654, 0.101064)","(-0.0498395, 0.984575, 0.167717)","(-0.219189, -0.972931, 0.0732272)","(0.280535, -0.955967, -0.0861789)","(-0.107351, -0.884817, -0.453404)","(0.351662, -0.786399, -0.50785)",0
2.10,"(-0.076981, -0.0329006, 1.91827e-05)","(0.992081, -0.0642236, -0.107936)","(0.0962523, 0.941132, 0.324047)","(0.0807158, -0.33187, 0.939866)","(0.991849, -0.0632704, -0.110596)","(0.0962523, 0.941132, 0.324047)","(0.0835296, -0.332052, 0.939555)","(0.0962523, 0.941132, 0.324047)","(-0.0448396, 0.937604, 0.344803)","(0.133258, 0.941378, 0.309917)","(0.389479, 0.916233, 0.0939316)","(-0.0573363, 0.984357, 0.166597)","(-0.217528, -0.974361, 0.0574717)","(0.283495, -0.956033, -0.0750488)","(-0.108962, -0.884165, -0.45429)","(0.353081, -0.787325, -0.505424)",0
2.14,"(-0.076981, -0.0329006, 1.91827e-05)","(0.99272, -0.0600084, -0.104427)","(0.0895662, 0.947905, 0.305702)","(0.0805451, -0.312839, 0.946385)","(0.992679, -0.0597836, -0.104953)","(0.0895662, 0.947905, 0.305702)","(0.0811115, -0.312885, 0.946321)","(0.0895662, 0.947905, 0.305702)","(-0.0957794, 0.934496, 0.342846)","(0.137125, 0.940462, 0.311013)","(0.449013, 0.889861, 0.080839)","(-0.0751784, 0.984579, 0.157965)","(-0.22224, -0.973372, 0.0561913)","(0.288718, -0.955319, -0.0632998)","(-0.106548, -0.88484, -0.453547)","(0.352291, -0.786062, -0.507935)",0
2.16,"(-0.0725096, -0.0329138, 1.10088e-05)","(0.993252, -0.0516855, -0.10382)","(0.0780193, 0.959619, 0.270267)","(0.0854253, -0.276481, 0.957215)","(0.992611, -0.0500266, -0.110547)","(0.0780193, 0.959619, 0.270267)","(0.0923424, -0.276757, 0.956493)","(0.0780193, 0.959619, 0.270267)","(-0.246606, 0.902775, 0.352396)","(0.204399, 0.927609, 0.31267)","(0.581328, 0.812136, 0.0499254)","(-0.149648, 0.983153, 0.104958)","(-0.231428, -0.971327, 0.0544564)","(0.29184, -0.954851, -0.0555881)","(-0.119888, -0.89644, -0.42664)","(0.349108, -0.784687, -0.51224)",0
2.20,"(-0.0690519, -0.0333961, 9.10074e-06)","(0.993513, -0.0371113, -0.107495)","(0.0625664, 0.966958, 0.247138)","(0.0944236, -0.252127, 0.963076)","(0.993697, -0.0374844, -0.105651)","(0.0625664, 0.966958, 0.247138)","(0.0925373, -0.252176, 0.963247)","(0.0625664, 0.966958, 0.247138)","(-0.463386, 0.819091, 0.338176)","(0.392893, 0.849498, 0.352119)","(0.729068, 0.684122, 0.0209156)","(-0.31949, 0.946794, 0.0388281)","(-0.258402, -0.96336, 0.0718808)","(0.288752, -0.955997, -0.0518763)","(-0.139969, -0.905182, -0.401315)","(0.334012, -0.787545, -0.517888)",0
2.24,"(-0.0642548, -0.0332071, 8.35677e-06)","(0.99315, -0.0232057, -0.114518)","(0.048699, 0.972998, 0.225616)","(0.106119, -0.229589, 0.967485)","(0.994427, -0.0259175, -0.102196)","(0.048699, 0.972998, 0.225616)","(0.0935061, -0.229498, 0.968807)","(0.048699, 0.972998, 0.225616)","(-0.636415, 0.68987, 0.345043)","(0.585583, 0.709187, 0.392616)","(0.837267, 0.540788, 0.0808243)","(-0.487919, 0.872855, 0.00763955)","(-0.291862, -0.952053, 0.091716)","(0.282906, -0.959039, -0.0144291)","(-0.156244, -0.91078, -0.382188)","(0.312593, -0.802145, -0.508772)",0
2.26,"(-0.0586262, -0.0322551, 1.8451e-06)","(0.993265, -0.0089452, -0.115515)","(0.0343913, 0.974841, 0.220232)","(0.11062, -0.222718, 0.968587)","(0.996623, -0.0169986, -0.0803294)","(0.0343913, 0.974841, 0.220232)","(0.0745464, -0.222344, 0.972114)","(0.0343913, 0.974841, 0.220232)","(-0.753432, 0.525827, 0.394775)","(0.741439, 0.450713, 0.497118)","(0.806427, 0.467004, 0.362744)","(-0.560631, 0.790502, 0.246577)","(-0.326906, -0.941107, 0.0863193)","(0.267483, -0.963403, 0.0175359)","(-0.175381, -0.901376, -0.395933)","(0.287489, -0.818761, -0.496971)",0
2.30,"(-0.052871, -0.0307241, -1.18326e-06)","(0.996754, -0.0091639, -0.0799845)","(0.0265438, 0.981188, 0.191223)","(0.0766306, -0.19284, 0.978233)","(0.999546, -0.0193851, -0.0230785)","(0.0265438, 0.981188, 0.191223)","(0.0187221, -0.192147, 0.981187)","(0.0265438, 0.981188, 0.191223)","(-0.844655, 0.438378, 0.307218)","(0.808134, 0.280136, 0.518114)","(0.508727, 0.61615, 0.601295)","(-0.377456, 0.78525, 0.490825)","(-0.336888, -0.941233, 0.0242115)","(0.243692, -0.969138, 0.0372122)","(-0.19623, -0.896834, -0.396463)","(0.259144, -0.839449, -0.47767)",0
2.34,"(-0.0479019, -0.0278893, -3.60638e-06)","(0.999077, -0.0125594, -0.0410783)","(0.0212032, 0.986511, 0.162315)","(0.0386305, -0.162859, 0.985893)","(0.999537, -0.0223113, 0.0206736)","(0.0212032, 0.986511, 0.162315)","(-0.0239737, -0.161765, 0.986538)","(0.0212032, 0.986511, 0.162315)","(-0.902984, 0.377424, 0.205358)","(0.871169, 0.172153, 0.459813)","(0.0460934, 0.754416, 0.654776)","(-0.0281476, 0.763466, 0.645234)","(-0.335752, -0.94149, -0.0294513)","(0.221255, -0.974805, 0.0282977)","(-0.219504, -0.892505, -0.394022)","(0.231796, -0.854611, -0.464662)",0
2.36,"(-0.0430182, -0.0243921, -6.15289e-06)","(0.999633, -0.0257286, 0.00843976)","(0.023801, 0.988783, 0.147448)","(-0.0121961, -0.14713, 0.989042)","(0.99553, -0.037556, 0.086656)","(0.023801, 0.988783, 0.147448)","(-0.0913079, -0.14459, 0.98527)","(0.023801, 0.988783, 0.147448)","(-0.90338, 0.420573, 0.0838064)","(0.914862, 0.271489, 0.298865)","(-0.315521, 0.832753, 0.454938)","(0.331929, 0.781977, 0.527575)","(-0.318576, -0.94653, -0.0508995)","(0.204017, -0.978208, 0.0385531)","(-0.229321, -0.894905, -0.382827)","(0.205648, -0.8729, -0.442441)",0
2.40,"(-0.0396884, -0.0211979, -9.48437e-06)","(0.998906, -0.033705, 0.0324056)","(0.0270123, 0.985295, 0.168715)","(-0.0377023, -0.167555, 0.985142)","(0.992662, -0.0475359, 0.111183)","(0.0270123, 0.985295, 0.168715)","(-0.117699, -0.164216, 0.979377)","(0.0270123, 0.985295, 0.168715)","(-0.88177, 0.455697, 0.121743)","(0.902493, 0.393669, 0.174734)","(-0.502843, 0.778266, 0.376099)","(0.566169, 0.709667, 0.419315)","(-0.302345, -0.952712, -0.0304511)","(0.198036, -0.977728, 0.0694954)","(-0.218678, -0.897271, -0.383515)","(0.194542, -0.88433, -0.424399)",0
2.44,"(-0.0370395, -0.0180788, -7.7899e-06)","(0.997447, -0.0409099, 0.058523)","(0.0287914, 0.98105, 0.191601)","(-0.065271, -0.1894, 0.979728)","(0.987167, -0.058161, 0.148724)","(0.0287914, 0.98105, 0.191601)","(-0.15708, -0.184826, 0.970137)","(0.0287914, 0.98105, 0.191601)","(-0.860005, 0.49131, 0.137862)","(0.862903, 0.488923, 0.127875)","(-0.616185, 0.712549, 0.335546)","(0.677975, 0.641826, 0.358343)","(-0.287669, -0.957575, -0.017195)","(0.192197, -0.975219, 0.109587)","(-0.202172, -0.901893, -0.381727)","(0.191735, -0.895241, -0.40222)",0
2.46,"(-0.0352313, -0.0153443, -7.2725e-06)","(0.996385, -0.0451863, 0.0719412)","(0.0295767, 0.97843, 0.204449)","(-0.0796319, -0.20158, 0.97623)","(0.986554, -0.061425, 0.151451)","(0.0295768, 0.97843, 0.204449)","(-0.160751, -0.197228, 0.967089)","(0.0295767, 0.97843, 0.204449)","(-0.846985, 0.516499, 0.125877)","(0.842621, 0.521968, 0.132435)","(-0.668848, 0.667363, 0.327519)","(0.712736, 0.606978, 0.351548)","(-0.270208, -0.962673, -0.0157558)","(0.186981, -0.974409, 0.124764)","(-0.184763, -0.907936, -0.376186)","(0.191248, -0.90157, -0.388065)",0
2.50,"(-0.0352313, -0.0153443, -7.2725e-06)","(0.995973, -0.0474982, 0.076035)","(0.0303262, 0.97664, 0.212729)","(-0.0843776, -0.209564, 0.974147)","(0.987653, -0.0619275, 0.143899)","(0.0303262, 0.97664, 0.212729)","(-0.153731, -0.205762, 0.966452)","(0.0303262, 0.97664, 0.212729)","(-0.841727, 0.529791, 0.104006)","(0.84013, 0.52102, 0.150729)","(-0.689, 0.645707, 0.329154)","(0.725386, 0.591469, 0.352107)","(-0.252197, -0.967489, -0.0189965)","(0.180791, -0.975281, 0.127049)","(-0.181821, -0.911477, -0.368986)","(0.188622, -0.906236, -0.378363)",0
2.54,"(-0.0338011, -0.0132049, -8.78288e-06)","(0.995813, -0.0503327, 0.0763151)","(0.0323783, 0.974862, 0.220444)","(-0.0855052, -0.217048, 0.972409)","(0.989304, -0.0626122, 0.131744)","(0.0323783, 0.974862, 0.220444)","(-0.142249, -0.213841, 0.966456)","(0.0323783, 0.974862, 0.220444)","(-0.839922, 0.536875, 0.0793514)","(0.844036, 0.512298, 0.158598)","(-0.696243, 0.635931, 0.332924)","(0.731832, 0.583041, 0.352826)","(-0.234093, -0.971935, -0.0233117)","(0.174719, -0.978673, 0.108036)","(-0.186009, -0.91331, -0.362305)","(0.185408, -0.907828, -0.376129)",0
2.56,"(-0.0338011, -0.0132049, -8.78288e-06)","(0.995712, -0.0537775, 0.0752714)","(0.0356029, 0.973765, 0.224752)","(-0.0853889, -0.22111, 0.971503)","(0.990306, -0.0645797, 0.122975)","(0.0356029, 0.973765, 0.224752)","(-0.134269, -0.218215, 0.96662)","(0.0356029, 0.973765, 0.224752)","(-0.840222, 0.538951, 0.0596543)","(0.847576, 0.505289, 0.162166)","(-0.696496, 0.632785, 0.338344)","(0.737033, 0.577914, 0.350424)","(-0.225656, -0.973923, -0.0235249)","(0.173603, -0.981729, 0.0779066)","(-0.18932, -0.912465, -0.36272)","(0.185197, -0.906601, -0.37918)",0
