time,root_position,root_right,root_up,root_forward,chest_right,chest_up,chest_forward,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
80.7473,"(0.0781122, 0.0241862, 6.58669e-05)","(0.90008, 0.0502964, 0.432812)","(-0.121407, 0.98295, 0.138091)","(-0.418456, -0.176777, 0.890867)","(0.924927, 0.0617746, 0.375091)","(-0.121407, 0.98295, 0.138091)","(-0.360246, -0.172412, 0.916786)","(-0.121407, 0.98295, 0.138091)","(-0.618588, -0.121033, 0.776338)","(-0.47944, 0.000756075, 0.877575)","(0.496938, 0.181065, 0.848686)","(-0.696398, 0.195597, 0.690487)","(-0.284865, -0.95227, 0.109695)","(-0.233386, -0.960349, 0.152513)","(0.528989, -0.633791, -0.56434)","(0.268122, -0.926996, -0.262276)",0
80.7807,"(0.0838696, 0.0135354, 6.56188e-05)","(0.896905, 0.06998, 0.436651)","(-0.137965, 0.982411, 0.125835)","(-0.420552, -0.173037, 0.890615)","(0.930862, 0.0850494, 0.355335)","(-0.137965, 0.982411, 0.125835)","(-0.338829, -0.165826, 0.926119)","(-0.137965, 0.982411, 0.125835)","(-0.579071, -0.162488, 0.798921)","(-0.497645, -0.0688195, 0.864646)","(0.475474, 0.114676, 0.872224)","(-0.682843, 0.144445, 0.716143)","(-0.218675, -0.963114, 0.156823)","(-0.267738, -0.949579, 0.163146)","(0.610134, -0.534794, -0.584578)","(0.270217, -0.922827, -0.27454)",0
80.8141,"(0.0897615, 0.00147946, 5.71171e-05)","(0.87921, 0.0968466, 0.466488)","(-0.152866, 0.984462, 0.0864074)","(-0.451291, -0.148414, 0.879949)","(0.903711, 0.107124, 0.414525)","(-0.152866, 0.984462, 0.0864074)","(-0.399038, -0.14395, 0.905564)","(-0.152866, 0.984462, 0.0864074)","(-0.575696, -0.211766, 0.789765)","(-0.611909, -0.108061, 0.783512)","(0.411509, 0.0942005, 0.906525)","(-0.88759, 0.105606, 0.448366)","(-0.179022, -0.965254, 0.190358)","(-0.312288, -0.933868, 0.174263)","(0.690568, -0.485523, -0.536082)","(0.303044, -0.908998, -0.286159)",0
80.8474,"(0.0949324, -0.0107404, 5.02814e-05)","(0.826797, 0.0889581, 0.555422)","(-0.151136, 0.986138, 0.0684826)","(-0.541879, -0.140222, 0.828677)","(0.843462, 0.0940928, 0.528884)","(-0.151136, 0.986138, 0.0684826)","(-0.515249, -0.138075, 0.845845)","(-0.151136, 0.986138, 0.0684826)","(-0.569749, -0.247093, 0.783793)","(-0.654787, -0.127155, 0.745041)","(0.292196, 0.0714082, 0.953689)","(-0.929377, -0.0396164, 0.366999)","(-0.138124, -0.979458, 0.146917)","(-0.341233, -0.91989, 0.193296)","(0.682145, -0.553504, -0.477819)","(0.369204, -0.890225, -0.266812)",0
80.8808,"(0.0986615, -0.0212878, 4.67891e-05)","(0.743261, 0.0757059, 0.664705)","(-0.138081, 0.9894, 0.0449505)","(-0.654501, -0.123502, 0.745906)","(0.754067, 0.0775348, 0.652205)","(-0.138081, 0.9894, 0.0449506)","(-0.64197, -0.122759, 0.756839)","(-0.138081, 0.9894, 0.0449506)","(-0.599491, -0.26184, 0.75634)","(-0.681649, -0.145745, 0.717017)","(0.144648, 0.0639304, 0.987416)","(-0.984283, -0.167301, 0.056548)","(-0.0789519, -0.994137, 0.0738857)","(-0.36638, -0.905588, 0.213718)","(0.581096, -0.712093, -0.394019)","(0.478878, -0.849315, -0.222127)",0
80.9142,"(0.10117, -0.0272672, 4.14234e-05)","(0.664836, 0.0449248, 0.745637)","(-0.107801, 0.993399, 0.0391982)","(-0.738926, -0.106422, 0.665329)","(0.705308, 0.0502424, 0.707119)","(-0.107801, 0.993399, 0.0391981)","(-0.700391, -0.103958, 0.706148)","(-0.107801, 0.993399, 0.0391982)","(-0.594559, -0.228391, 0.770933)","(-0.694665, -0.160913, 0.701104)","(0.175016, 0.0770839, 0.981543)","(-0.957645, -0.279845, 0.0678403)","(-0.0222092, -0.999725, 0.00749491)","(-0.365702, -0.899407, 0.239436)","(0.460289, -0.828876, -0.31796)","(0.541861, -0.827419, -0.14753)",0
80.9475,"(0.10117, -0.0272672, 4.14234e-05)","(0.614026, 0.0177323, 0.789087)","(-0.0537727, 0.99832, 0.0215618)","(-0.786544, -0.05436, 0.615137)","(0.673592, 0.0208659, 0.738809)","(-0.0537727, 0.99832, 0.0215618)","(-0.736118, -0.0537484, 0.674715)","(-0.0537727, 0.99832, 0.0215618)","(-0.574717, -0.297655, 0.7623)","(-0.775165, -0.0874926, 0.625671)","(0.21277, 0.108373, 0.971074)","(-0.958493, -0.237105, -0.158343)","(0.0331673, -0.998915, -0.0326804)","(-0.348787, -0.906204, 0.239045)","(0.383209, -0.884923, -0.264693)","(0.570879, -0.814625, -0.102386)",0
80.9809,"(0.101655, -0.0220709, 4.12855e-05)","(0.567245, -0.0200755, 0.823304)","(0.0254832, 0.999602, 0.0121372)","(-0.821657, 0.0161447, 0.569754)","(0.629506, -0.0195759, 0.776749)","(0.0254832, 0.999602, 0.0121372)","(-0.774761, 0.015278, 0.63207)","(0.0254832, 0.999602, 0.0121372)","(-0.53576, -0.508093, 0.67439)","(-0.850056, 0.00545313, 0.526665)","(0.240227, -0.0234302, 0.970434)","(-0.959521, -0.151277, -0.237561)","(0.0619987, -0.997429, -0.0359312)","(-0.324228, -0.917774, 0.229275)","(0.383751, -0.890264, -0.245288)","(0.564894, -0.8218, -0.0744252)",0
81.0143,"(0.10005, -0.0142803, 4.3137e-05)","(0.483524, -0.0318284, 0.874752)","(0.120151, 0.992542, -0.0206046)","(-0.867493, 0.115074, 0.483956)","(0.528539, -0.0345025, 0.848207)","(0.120151, 0.992542, -0.0206046)","(-0.840783, 0.113704, 0.529297)","(0.120151, 0.992542, -0.0206046)","(-0.581487, -0.678317, 0.449176)","(-0.872478, 0.10478, 0.477287)","(0.113709, -0.107902, 0.987637)","(-0.965351, 0.0461231, -0.256845)","(0.0949593, -0.994813, -0.0364748)","(-0.309616, -0.932619, 0.185363)","(0.390001, -0.900369, -0.192966)","(0.551877, -0.832399, -0.0504253)",0
81.0476,"(0.0981811, -0.00477773, 4.44971e-05)","(0.371933, -0.0445275, 0.927191)","(0.199396, 0.979559, -0.0265567)","(-0.906272, 0.19728, 0.373833)","(0.391757, -0.0482678, 0.918802)","(0.199396, 0.979559, -0.0265567)","(-0.89788, 0.196345, 0.394031)","(0.199396, 0.979559, -0.0265567)","(-0.855522, -0.517398, 0.0195286)","(-0.878157, 0.175492, 0.445019)","(-0.267567, 0.154457, 0.951079)","(-0.898895, 0.301651, -0.317795)","(0.105613, -0.993894, -0.0319501)","(-0.296051, -0.946731, 0.126708)","(0.423205, -0.895632, -0.136899)","(0.51559, -0.856815, -0.00587966)",1
81.081,"(0.0964147, 0.0075617, 5.01312e-05)","(0.278459, -0.0521, 0.959034)","(0.247126, 0.96881, -0.0183518)","(-0.927331, 0.24466, 0.283195)","(0.300253, -0.0579731, 0.952096)","(0.247126, 0.96881, -0.0183518)","(-0.920603, 0.242953, 0.30572)","(0.247126, 0.96881, -0.0183518)","(-0.93402, 0.0592065, -0.352281)","(-0.838082, 0.330314, 0.434178)","(-0.568139, 0.699092, 0.434153)","(-0.753056, 0.586083, -0.299021)","(0.114033, -0.992581, -0.0421929)","(-0.280737, -0.957352, 0.0683008)","(0.446508, -0.89128, -0.0790574)","(0.472831, -0.880886, 0.0216763)",0
81.1144,"(0.0948365, 0.0193806, 5.25765e-05)","(0.242926, -0.0779232, 0.96691)","(0.266271, 0.963838, 0.0107649)","(-0.932776, 0.254847, 0.254914)","(0.283375, -0.0890292, 0.954868)","(0.266271, 0.963838, 0.0107649)","(-0.921316, 0.251105, 0.296856)","(0.266271, 0.963838, 0.0107649)","(-0.694201, 0.529706, -0.487336)","(-0.71266, 0.553513, 0.430974)","(-0.546815, 0.837195, -0.00990465)","(-0.55297, 0.782494, -0.28623)","(0.139367, -0.989127, -0.0469539)","(-0.252735, -0.966931, 0.0342003)","(0.466834, -0.882228, -0.0611502)","(0.430082, -0.902017, 0.0373481)",0
81.1477,"(0.0945557, 0.0294294, 5.14057e-05)","(0.242892, -0.084867, 0.966334)","(0.26024, 0.96535, 0.0193337)","(-0.93449, 0.24683, 0.256522)","(0.304783, -0.100962, 0.947056)","(0.26024, 0.96535, 0.0193337)","(-0.916187, 0.24062, 0.320473)","(0.26024, 0.96535, 0.0193337)","(-0.544642, 0.722558, -0.425764)","(-0.530898, 0.735976, 0.420104)","(-0.403093, 0.911804, 0.078293)","(-0.376591, 0.890627, -0.254879)","(0.177572, -0.983228, -0.0415973)","(-0.232884, -0.972347, 0.0175199)","(0.472936, -0.879402, -0.0546274)","(0.4111, -0.910711, 0.040034)",0
81.1811,"(0.0958396, 0.0404647, 4.99692e-05)","(0.258391, -0.0850826, 0.962286)","(0.238946, 0.970788, 0.0217901)","(-0.935998, 0.224376, 0.271226)","(0.341341, -0.104465, 0.934116)","(0.238946, 0.970788, 0.0217901)","(-0.909026, 0.215924, 0.35644)","(0.238946, 0.970788, 0.0217901)","(-0.406072, 0.827322, -0.388128)","(-0.391189, 0.836585, 0.383533)","(-0.204791, 0.968755, 0.139912)","(-0.220262, 0.940972, -0.257014)","(0.194749, -0.980124, -0.0378053)","(-0.219381, -0.975606, 0.0080535)","(0.465027, -0.883779, -0.0518165)","(0.386518, -0.921215, 0.0443486)",0
81.2145,"(0.0978372, 0.0517755, 4.70139e-05)","(0.265947, -0.0779149, 0.960834)","(0.214512, 0.976514, 0.0201391)","(-0.939732, 0.20096, 0.27662)","(0.365352, -0.0987833, 0.925613)","(0.214512, 0.976514, 0.0201391)","(-0.905674, 0.191682, 0.37817)","(0.214512, 0.976514, 0.0201391)","(-0.308931, 0.876339, -0.369584)","(-0.325835, 0.88766, 0.325411)","(-0.0259577, 0.985234, 0.169233)","(-0.0981595, 0.963004, -0.250974)","(0.186424, -0.981549, -0.0425144)","(-0.20408, -0.978953, 0.0015072)","(0.448458, -0.892103, -0.0551159)","(0.352302, -0.934874, 0.0435235)",0
81.2478,"(0.100667, 0.0604005, 4.11779e-05)","(0.289075, -0.0526303, 0.955859)","(0.190405, 0.9817, -0.00346459)","(-0.938065, 0.18326, 0.294023)","(0.385203, -0.0714966, 0.920058)","(0.190405, 0.9817, -0.00346458)","(-0.902981, 0.176207, 0.391888)","(0.190405, 0.9817, -0.00346458)","(-0.222436, 0.890736, -0.396373)","(-0.264885, 0.931913, 0.247737)","(0.0908258, 0.987172, 0.131312)","(-0.0103894, 0.960418, -0.278368)","(0.162548, -0.985826, -0.0415381)","(-0.18095, -0.983485, 0.00384544)","(0.428665, -0.902464, -0.0424877)","(0.305605, -0.951585, 0.0330262)",0
81.2812,"(0.104257, 0.0676072, 3.63283e-05)","(0.302468, -0.0251665, 0.952827)","(0.17076, 0.984912, -0.0281065)","(-0.937612, 0.171413, 0.302491)","(0.385356, -0.040638, 0.921873)","(0.17076, 0.984912, -0.0281065)","(-0.906828, 0.167682, 0.386712)","(0.17076, 0.984912, -0.0281065)","(-0.18104, 0.893081, -0.411864)","(-0.210989, 0.959042, 0.189001)","(0.143685, 0.984932, 0.0962454)","(0.0433391, 0.949092, -0.312004)","(0.153663, -0.987418, -0.0373273)","(-0.15718, -0.987552, 0.0059296)","(0.417987, -0.908132, -0.0241361)","(0.269204, -0.962865, 0.0204958)",0
81.3146,"(0.108347, 0.0726086, 3.39311e-05)","(0.314294, -0.00320294, 0.94932)","(0.149973, 0.987608, -0.0462522)","(-0.937375, 0.15694, 0.310963)","(0.385203, -0.0151599, 0.922707)","(0.149973, 0.987608, -0.0462522)","(-0.910525, 0.156256, 0.382791)","(0.149973, 0.987608, -0.0462522)","(-0.170238, 0.874871, -0.453453)","(-0.182063, 0.972527, 0.145065)","(0.129367, 0.990978, 0.0350133)","(0.0280629, 0.925299, -0.378199)","(0.150118, -0.988276, -0.0278385)","(-0.1444, -0.989498, 0.0064908)","(0.404284, -0.914618, -0.00524605)","(0.256491, -0.966517, 0.00757179)",0
81.3479,"(0.112136, 0.0747525, 3.39706e-05)","(0.321158, -0.00276482, 0.947022)","(0.13341, 0.99016, -0.0422528)","(-0.937606, 0.139888, 0.318318)","(0.401642, -0.0147161, 0.915678)","(0.13341, 0.99016, -0.0422528)","(-0.906068, 0.139081, 0.399622)","(0.13341, 0.99016, -0.0422528)","(-0.212437, 0.839041, -0.50088)","(-0.237893, 0.960313, 0.145621)","(0.0647146, 0.996367, -0.0553688)","(-0.0391365, 0.910901, -0.410764)","(0.148344, -0.988698, -0.021709)","(-0.14647, -0.98918, 0.0083883)","(0.393611, -0.919252, -0.0067615)","(0.262406, -0.964954, 0.0024956)",0
81.3813,"(0.115868, 0.0710013, 3.49522e-05)","(0.337757, -0.0131696, 0.941141)","(0.120231, 0.992324, -0.0289505)","(-0.933621, 0.122704, 0.336594)","(0.417951, -0.0239504, 0.908154)","(0.120231, 0.992324, -0.0289505)","(-0.90057, 0.121179, 0.41748)","(0.120231, 0.992324, -0.0289505)","(-0.282467, 0.773872, -0.566863)","(-0.346848, 0.922675, 0.168426)","(-0.0601259, 0.982058, -0.178739)","(-0.151872, 0.881067, -0.447946)","(0.131509, -0.991201, -0.0150316)","(-0.15336, -0.988037, 0.0162538)","(0.385307, -0.922766, -0.00645099)","(0.287914, -0.957648, 0.00398421)",0
81.4147,"(0.12017, 0.064967, 3.79723e-05)","(0.35385, -0.0289254, 0.934855)","(0.110423, 0.993826, -0.010799)","(-0.928845, 0.106816, 0.354736)","(0.426889, -0.0375835, 0.903523)","(0.110423, 0.993826, -0.010799)","(-0.897598, 0.104357, 0.428284)","(0.110423, 0.993826, -0.010799)","(-0.394731, 0.698518, -0.596874)","(-0.50837, 0.828767, 0.23389)","(-0.218054, 0.934752, -0.280519)","(-0.305631, 0.847366, -0.434236)","(0.0972359, -0.995142, -0.0154298)","(-0.167653, -0.985392, 0.0299319)","(0.369594, -0.929168, -0.00679549)","(0.323628, -0.946016, 0.017865)",0
81.448,"(0.123273, 0.0557095, 4.21457e-05)","(0.36871, -0.0418556, 0.928602)","(0.10427, 0.994543, 0.00346233)","(-0.9237, 0.095513, 0.371019)","(0.41985, -0.0472205, 0.906364)","(0.10427, 0.994543, 0.00346233)","(-0.901597, 0.0930965, 0.42244)","(0.10427, 0.994543, 0.00346233)","(-0.533009, 0.556726, -0.637148)","(-0.681895, 0.672064, 0.288702)","(-0.447189, 0.869237, -0.21083)","(-0.495043, 0.767836, -0.406645)","(0.0305804, -0.999345, -0.0193306)","(-0.192841, -0.980111, 0.0468462)","(0.351881, -0.936045, -0.000375859)","(0.365579, -0.929983, 0.0385014)",0
81.4814,"(0.125267, 0.0469829, 4.65386e-05)","(0.375671, -0.0432614, 0.925743)","(0.107807, 0.994168, 0.00264345)","(-0.920483, 0.0988446, 0.378076)","(0.413162, -0.0471667, 0.909435)","(0.107807, 0.994168, 0.00264345)","(-0.904288, 0.0969326, 0.415773)","(0.107807, 0.994168, 0.00264345)","(-0.668637, 0.384288, -0.63659)","(-0.780614, 0.535746, 0.321897)","(-0.600696, 0.798756, 0.0339422)","(-0.661362, 0.639875, -0.391357)","(-0.0153206, -0.999565, -0.025206)","(-0.215864, -0.974404, 0.0627711)","(0.327982, -0.94466, 0.00679444)","(0.390671, -0.918283, 0.0642844)",0
81.5148,"(0.126641, 0.0395877, 5.32534e-05)","(0.378839, -0.0357256, 0.924773)","(0.12245, 0.992404, -0.0118463)","(-0.917432, 0.117752, 0.380071)","(0.392237, -0.0369103, 0.919123)","(0.12245, 0.992404, -0.0118463)","(-0.91184, 0.117003, 0.393521)","(0.12245, 0.992404, -0.0118463)","(-0.764125, 0.216487, -0.607656)","(-0.820859, 0.459613, 0.339038)","(-0.696552, 0.671276, 0.253385)","(-0.763927, 0.501971, -0.405512)","(-0.0348064, -0.999008, -0.0277872)","(-0.236434, -0.969011, 0.0715317)","(0.321935, -0.946655, 0.0142053)","(0.408857, -0.908967, 0.0813299)",0
81.5481,"(0.127703, 0.0369053, 5.9244e-05)","(0.377331, -0.0348958, 0.925421)","(0.14671, 0.988926, -0.0223859)","(-0.914355, 0.144246, 0.378348)","(0.385026, -0.0359767, 0.922204)","(0.14671, 0.988926, -0.0223858)","(-0.911166, 0.14382, 0.386125)","(0.14671, 0.988926, -0.0223858)","(-0.854437, 0.174454, -0.489391)","(-0.817211, 0.454734, 0.354095)","(-0.667489, 0.612765, 0.423057)","(-0.792914, 0.421324, -0.440198)","(-0.0196638, -0.999267, -0.0328512)","(-0.242893, -0.967167, 0.074773)","(0.323434, -0.94608, 0.0179732)","(0.415988, -0.905248, 0.0864892)",0
81.5815,"(0.127703, 0.0369053, 5.9244e-05)","(0.371643, -0.0402, 0.927505)","(0.165472, 0.985933, -0.0235397)","(-0.913463, 0.162266, 0.373169)","(0.37582, -0.0410552, 0.925783)","(0.165472, 0.985933, -0.0235397)","(-0.911773, 0.161906, 0.377433)","(0.165472, 0.985933, -0.0235397)","(-0.879124, 0.20807, -0.428776)","(-0.81352, 0.448707, 0.369928)","(-0.680285, 0.657899, 0.323081)","(-0.774941, 0.463721, -0.429451)","(0.00232409, -0.99934, -0.036256)","(-0.241609, -0.967697, 0.0720236)","(0.323107, -0.946169, 0.0191158)","(0.415034, -0.906229, 0.080591)",0
81.6149,"(0.129418, 0.0410378, 6.68399e-05)","(0.367352, -0.0500753, 0.928733)","(0.173669, 0.984681, -0.015602)","(-0.913725, 0.167025, 0.370419)","(0.380926, -0.0525562, 0.923111)","(0.173669, 0.984681, -0.015602)","(-0.908149, 0.166262, 0.384216)","(0.173669, 0.984681, -0.015602)","(-0.840657, 0.330515, -0.429018)","(-0.789913, 0.485791, 0.374225)","(-0.60462, 0.781144, 0.155721)","(-0.708818, 0.602273, -0.367211)","(0.0244574, -0.998936, -0.0391086)","(-0.235607, -0.969471, 0.0679361)","(0.314244, -0.949137, 0.0197549)","(0.398671, -0.914082, 0.0742666)",0
81.6482,"(0.131717, 0.0456052, 6.29161e-05)","(0.364983, -0.0532542, 0.92949)","(0.170919, 0.985227, -0.0106812)","(-0.915195, 0.162773, 0.368679)","(0.378895, -0.0557177, 0.923761)","(0.170919, 0.985227, -0.0106812)","(-0.909525, 0.161937, 0.382807)","(0.170919, 0.985227, -0.0106812)","(-0.716523, 0.494416, -0.492084)","(-0.702112, 0.613192, 0.361988)","(-0.458374, 0.884037, -0.0915031)","(-0.5567, 0.768544, -0.315319)","(0.0583496, -0.997788, -0.0318462)","(-0.228674, -0.971621, 0.0605031)","(0.29149, -0.956368, 0.0198409)","(0.371326, -0.926165, 0.0658365)",0
81.6816,"(0.134667, 0.0499188, 5.34408e-05)","(0.358485, -0.0633473, 0.931384)","(0.152799, 0.988223, 0.00819668)","(-0.921071, 0.139491, 0.363552)","(0.377609, -0.0660747, 0.923605)","(0.152799, 0.988223, 0.00819668)","(-0.91342, 0.13807, 0.382885)","(0.152799, 0.988223, 0.00819668)","(-0.551791, 0.659202, -0.510862)","(-0.54929, 0.769476, 0.325863)","(-0.247223, 0.95467, -0.165791)","(-0.352022, 0.892677, -0.28144)","(0.0828158, -0.995972, -0.0343593)","(-0.230818, -0.971734, 0.0495643)","(0.274967, -0.961245, -0.0200453)","(0.316618, -0.947113, 0.052245)",0
81.715,"(0.137704, 0.0525359, 4.1794e-05)","(0.35245, -0.0722609, 0.933037)","(0.120528, 0.992223, 0.0311033)","(-0.928173, 0.101587, 0.358016)","(0.374031, -0.074486, 0.92442)","(0.120528, 0.992223, 0.0311033)","(-0.919694, 0.0998224, 0.379735)","(0.120528, 0.992223, 0.0311033)","(-0.402418, 0.790734, -0.461302)","(-0.385698, 0.877228, 0.285847)","(-0.028237, 0.998775, -0.0406352)","(-0.114622, 0.945883, -0.30359)","(0.099665, -0.994324, -0.0372443)","(-0.234538, -0.971378, 0.0376365)","(0.255835, -0.965196, -0.0542698)","(0.26759, -0.963128, 0.027929)",0
81.7483,"(0.140525, 0.0540199, 2.97036e-05)","(0.347146, -0.0794109, 0.934443)","(0.0831476, 0.995092, 0.0536497)","(-0.934102, 0.0590679, 0.352087)","(0.361089, -0.0806778, 0.929035)","(0.0831476, 0.995092, 0.0536497)","(-0.928785, 0.0578474, 0.366077)","(0.0831476, 0.995092, 0.0536497)","(-0.2843, 0.849417, -0.444595)","(-0.287936, 0.903929, 0.316235)","(0.174479, 0.982761, 0.0611438)","(0.0584978, 0.974449, -0.216858)","(0.101808, -0.994041, -0.0389527)","(-0.244787, -0.969097, 0.030495)","(0.23492, -0.968862, -0.0782289)","(0.239613, -0.970806, 0.0110313)",0
81.7817,"(0.143388, 0.054392, 1.62225e-05)","(0.346825, -0.0761463, 0.934834)","(0.0559703, 0.996604, 0.0603961)","(-0.936245, 0.0313718, 0.349944)","(0.35717, -0.0765674, 0.930896)","(0.0559703, 0.996604, 0.0603961)","(-0.932344, 0.0305341, 0.360281)","(0.0559703, 0.996604, 0.0603961)","(-0.2117, 0.879048, -0.42715)","(-0.254627, 0.890853, 0.376225)","(0.264043, 0.961628, 0.0745226)","(0.141538, 0.97979, -0.141345)","(0.0975591, -0.99457, -0.0362245)","(-0.255213, -0.966488, 0.0277039)","(0.212674, -0.974089, -0.0769451)","(0.250577, -0.968095, -0.00146977)",0
81.8151,"(0.143388, 0.054392, 1.62225e-05)","(0.346649, -0.0747822, 0.935009)","(0.0443499, 0.997009, 0.0633026)","(-0.936941, 0.0195237, 0.348941)","(0.362384, -0.0750013, 0.929006)","(0.0443499, 0.997009, 0.0633026)","(-0.930968, 0.0182904, 0.364641)","(0.0443499, 0.997009, 0.0633026)","(-0.180748, 0.859255, -0.478551)","(-0.250779, 0.858261, 0.447769)","(0.24016, 0.968708, -0.0626786)","(0.110274, 0.991276, -0.0721879)","(0.0876748, -0.995558, -0.0343133)","(-0.266241, -0.963458, 0.0294052)","(0.198378, -0.977032, -0.077807)","(0.271704, -0.962374, -0.00358389)",0
81.8484,"(0.146049, 0.0542867, 1.2175e-05)","(0.346737, -0.0741072, 0.93503)","(0.0425548, 0.99709, 0.0632474)","(-0.936995, 0.0178597, 0.348886)","(0.378624, -0.0747006, 0.922531)","(0.0425548, 0.99709, 0.0632474)","(-0.92457, 0.015289, 0.380704)","(0.0425548, 0.99709, 0.0632474)","(-0.264407, 0.794976, -0.545987)","(-0.350405, 0.842638, 0.408873)","(0.0822259, 0.964534, -0.250824)","(0.0378877, 0.979884, -0.19594)","(0.0590494, -0.997573, -0.0369081)","(-0.283903, -0.958314, 0.0321379)","(0.217204, -0.972942, -0.0787832)","(0.296455, -0.955019, -0.0073041)",0
81.8818,"(0.146049, 0.0542867, 1.2175e-05)","(0.359889, -0.0682442, 0.930496)","(0.0453532, 0.997429, 0.0554908)","(-0.931903, 0.0224359, 0.362013)","(0.377009, -0.0684381, 0.923678)","(0.0453532, 0.997429, 0.0554908)","(-0.92513, 0.0208136, 0.379079)","(0.0453532, 0.997429, 0.0554908)","(-0.453345, 0.667344, -0.590872)","(-0.568383, 0.74091, 0.357761)","(-0.125282, 0.939591, -0.318549)","(-0.13404, 0.960947, -0.242105)","(-0.00651976, -0.999338, -0.0357942)","(-0.308755, -0.950537, 0.0339169)","(0.255009, -0.964789, -0.0644416)","(0.323676, -0.94614, -0.00723067)",0
81.9152,"(0.148767, 0.0482163, 2.55417e-05)","(0.390372, -0.0675009, 0.91818)","(0.0443183, 0.997519, 0.0546918)","(-0.919612, 0.0193987, 0.392348)","(0.379432, -0.067328, 0.922766)","(0.0443183, 0.997519, 0.0546918)","(-0.924188, 0.0199866, 0.381416)","(0.0443183, 0.997519, 0.0546918)","(-0.79031, 0.374098, -0.485243)","(-0.758545, 0.597686, 0.25958)","(-0.332797, 0.941881, -0.045901)","(-0.375696, 0.818438, -0.434755)","(-0.152548, -0.988272, -0.00696136)","(-0.349078, -0.935903, 0.0472313)","(0.33895, -0.937645, -0.0770349)","(0.336422, -0.941707, -0.00296178)",1
81.9485,"(0.150786, 0.0400641, 2.86985e-05)","(0.421466, -0.0737776, 0.903838)","(0.0383475, 0.997216, 0.0639453)","(-0.906163, 0.00734001, 0.422866)","(0.338897, -0.0737062, 0.937932)","(0.0383475, 0.997216, 0.0639453)","(-0.940088, 0.0150836, 0.340598)","(0.0383475, 0.997216, 0.0639453)","(-0.928074, -0.0285044, -0.371304)","(-0.901207, 0.337099, 0.272378)","(-0.602161, 0.721419, 0.34199)","(-0.724464, 0.544565, -0.422612)","(-0.390763, -0.920283, 0.0195834)","(-0.391432, -0.917442, 0.0712883)","(0.424259, -0.893507, -0.147139)","(0.318766, -0.947785, -0.00957326)",0
81.9819,"(0.153318, 0.029001, 3.02874e-05)","(0.413007, -0.0917697, 0.906092)","(0.025095, 0.995749, 0.0886207)","(-0.910473, -0.0134106, 0.413351)","(0.229324, -0.0946278, 0.96874)","(0.025095, 0.995749, 0.0886207)","(-0.973004, 0.00673726, 0.230688)","(0.025095, 0.995749, 0.0886207)","(-0.935067, -0.27128, -0.228157)","(-0.95943, 0.0603953, 0.275402)","(-0.613925, 0.493532, 0.616054)","(-0.878192, 0.175309, -0.445023)","(-0.656039, -0.754103, 0.030679)","(-0.449511, -0.88626, 0.111724)","(0.477219, -0.842315, -0.250535)","(0.326661, -0.944581, -0.0325654)",0
82.0153,"(0.156276, 0.0169059, 2.2351e-05)","(0.375154, -0.089774, 0.922605)","(0.0167601, 0.99582, 0.0897816)","(-0.926859, -0.0187049, 0.374944)","(0.0462867, -0.091864, 0.994695)","(0.0167601, 0.99582, 0.0897816)","(-0.998813, 0.0108737, 0.0474715)","(0.0167601, 0.99582, 0.0897816)","(-0.84629, -0.430885, -0.313259)","(-0.916978, -0.335617, 0.215666)","(-0.770814, 0.243299, 0.588771)","(-0.887534, -0.156547, -0.433332)","(-0.859868, -0.510307, 0.0146368)","(-0.490724, -0.858498, 0.148898)","(0.489578, -0.806942, -0.330391)","(0.350334, -0.934281, -0.0662146)",0
82.0486,"(0.157884, 0.00466957, 1.27573e-05)","(0.330438, -0.0824305, 0.940221)","(0.00379484, 0.996287, 0.0860159)","(-0.943852, -0.0252467, 0.329401)","(-0.0968961, -0.0856445, 0.991603)","(0.00379484, 0.996287, 0.0860159)","(-0.995294, 0.0105661, -0.0963192)","(0.00379484, 0.996287, 0.0860159)","(0, 0, 0)","(-0.777963, -0.616102, 0.123251)","(0, 0, 0)","(-0.747886, -0.452719, -0.485502)","(-0.954922, -0.296854, -0.000944013)","(-0.518971, -0.837781, 0.169684)","(0.50371, -0.780767, -0.3697)","(0.373959, -0.922414, -0.0964702)",0
82.082,"(0.159219, -0.00265225, 2.81632e-06)","(0.323332, -0.0897864, 0.942016)","(-0.00211792, 0.995407, 0.0957119)","(-0.946439, -0.0332092, 0.321169)","(-0.139014, -0.0950927, 0.985714)","(-0.00211792, 0.995407, 0.0957119)","(-0.990274, 0.0104791, -0.138737)","(-0.00211792, 0.995407, 0.0957119)","(0, 0, 0)","(-0.549895, -0.83189, 0.0746596)","(0, 0, 0)","(-0.544034, -0.727903, -0.417353)","(-0.975332, -0.220603, -0.00787501)","(-0.519609, -0.844229, 0.131464)","(0.552213, -0.733345, -0.396567)","(0.364999, -0.920861, -0.13708)",0
