time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
98.3649,"(0.0409048, -0.0736621, 7.74181e-06)","(-0.0971709, 0.966441, 0.237803)","(-0.22291, -0.974544, 0.0239785)","(0.197925, -0.979974, 0.0218364)","(0.643159, -0.648861, 0.406602)","(-0.494201, -0.857873, 0.140781)","(-0.36922, -0.923305, 0.105753)","(0.320911, -0.946681, -0.028499)","(-0.511041, -0.735575, -0.44471)","(0.189567, -0.423667, -0.88576)",0
98.3983,"(0.0432388, -0.067475, -2.92889e-06)","(-0.0892117, 0.972786, 0.213841)","(-0.254778, -0.96692, -0.0124068)","(-0.0360679, -0.96527, -0.258752)","(0.577859, -0.727485, 0.369924)","(-0.43401, -0.899945, 0.0416432)","(-0.274627, -0.912964, 0.30179)","(0.31458, -0.948624, -0.0339421)","(-0.434306, -0.781383, -0.448128)","(0.148201, -0.396732, -0.905892)",0
98.4317,"(0.044712, -0.0615664, -4.16913e-06)","(-0.0806745, 0.988694, 0.126394)","(-0.280345, -0.928299, 0.244272)","(-0.0656685, -0.997454, -0.0277919)","(0.446407, -0.551882, 0.704378)","(-0.487426, -0.705973, 0.513827)","(-0.16109, -0.798665, 0.579814)","(0.302426, -0.953043, 0.0157188)","(-0.292357, -0.7644, -0.574648)","(0.129944, -0.359101, -0.924208)",0
98.465,"(0.0453113, -0.0560197, -5.75208e-08)","(-0.0723873, 0.992314, 0.100364)","(-0.363707, -0.743085, 0.561731)","(-0.150097, -0.925105, 0.348786)","(0.252632, -0.318424, 0.913665)","(-0.651931, -0.178484, 0.736973)","(-0.100856, -0.609567, 0.786292)","(0.258291, -0.963937, 0.0641232)","(-0.136249, -0.701549, -0.699475)","(0.14712, -0.347597, -0.92603)",0
98.4984,"(0.0451591, -0.0522929, 1.20314e-05)","(-0.0652144, 0.991236, 0.114887)","(-0.43771, -0.434296, 0.787272)","(-0.280188, -0.7559, 0.591701)","(0.0779592, -0.115628, 0.990228)","(-0.639853, 0.327161, 0.69538)","(-0.0939834, -0.534104, 0.840179)","(0.221145, -0.959612, 0.173897)","(-0.0923061, -0.672618, -0.734211)","(0.217584, -0.489862, -0.844211)",0
98.5318,"(0.0447925, -0.0489506, 2.19663e-05)","(-0.044012, 0.981976, 0.183809)","(-0.51948, 0.0714764, 0.851488)","(-0.382124, -0.454455, 0.804644)","(-0.0164056, 0.0921819, 0.995607)","(-0.711802, 0.483995, 0.509006)","(-0.152501, -0.582265, 0.798568)","(0.198697, -0.948994, 0.244806)","(-0.123941, -0.774079, -0.620838)","(0.26493, -0.663572, -0.699632)",0
98.5651,"(0.0439135, -0.0455378, 3.76985e-05)","(-0.0109352, 0.969164, 0.246173)","(-0.509709, 0.385075, 0.769359)","(-0.188515, -0.263459, 0.946071)","(0.0465148, 0.293378, 0.954864)","(-0.732966, 0.407158, 0.544962)","(-0.237413, -0.688065, 0.685713)","(0.221281, -0.946619, 0.234408)","(-0.151882, -0.843177, -0.515736)","(0.271833, -0.80145, -0.532715)",0
98.5985,"(0.0413101, -0.0431268, 4.16609e-05)","(0.0194797, 0.957916, 0.286385)","(-0.483061, 0.547384, 0.68339)","(0.0269873, -0.0904096, 0.995539)","(0.242269, 0.658135, 0.712856)","(-0.813907, 0.318259, 0.486072)","(-0.331192, -0.75366, 0.567722)","(0.23077, -0.964416, 0.129021)","(-0.153735, -0.88397, -0.441546)","(0.277208, -0.792802, -0.542789)",0
98.6319,"(0.0373932, -0.0417176, 4.35763e-05)","(0.0397, 0.953654, 0.298277)","(-0.491342, 0.52071, 0.698172)","(0.125801, -0.402545, 0.906715)","(0.317433, 0.809453, 0.493985)","(-0.863136, -0.0294494, 0.504112)","(-0.370356, -0.793323, 0.483193)","(0.230789, -0.97247, 0.0322311)","(-0.186305, -0.891785, -0.412323)","(0.308409, -0.757604, -0.575256)",0
98.6652,"(0.0317003, -0.0393208, 4.37007e-05)","(0.0563197, 0.959555, 0.275829)","(-0.523035, 0.47841, 0.705378)","(-0.0568057, -0.74798, 0.661285)","(0.327058, 0.834624, 0.443211)","(-0.829838, -0.4, 0.389061)","(-0.384735, -0.858142, 0.339957)","(0.243376, -0.969891, 0.00888924)","(-0.212637, -0.875737, -0.433441)","(0.355286, -0.70421, -0.614703)",0
98.6986,"(0.0242925, -0.0358321, 4.31814e-05)","(0.0876019, 0.964525, 0.249032)","(-0.564694, 0.397644, 0.723187)","(-0.232147, -0.888719, 0.39533)","(0.222307, 0.634548, 0.740222)","(-0.719717, -0.518857, 0.461298)","(-0.318751, -0.928045, 0.192691)","(0.281973, -0.959422, 8.26745e-05)","(-0.216595, -0.874602, -0.433772)","(0.422815, -0.700068, -0.575441)",0
98.732,"(0.0159856, -0.0324923, 4.2802e-05)","(0.123348, 0.96945, 0.212019)","(-0.585557, 0.178979, 0.790626)","(-0.285703, -0.83531, 0.469713)","(0.173016, 0.424784, 0.888608)","(-0.726992, -0.266264, 0.632919)","(-0.237598, -0.968601, 0.0732099)","(0.328287, -0.944454, 0.0152855)","(-0.178176, -0.883648, -0.43292)","(0.482223, -0.718847, -0.500719)",0
98.7653,"(0.00786414, -0.0289271, 4.30524e-05)","(0.152632, 0.97016, 0.188396)","(-0.590689, -0.0920917, 0.801627)","(-0.317489, -0.772298, 0.550233)","(0.206171, 0.233653, 0.95021)","(-0.689542, 0.0263665, 0.723765)","(-0.152848, -0.986727, 0.0548476)","(0.353806, -0.935099, 0.0202831)","(-0.127885, -0.893808, -0.429829)","(0.512985, -0.733628, -0.445686)",0
98.7987,"(0.000632381, -0.0253927, 4.15509e-05)","(0.161818, 0.970062, 0.181093)","(-0.569537, -0.374313, 0.73179)","(-0.289498, -0.740711, 0.606249)","(0.34006, 0.0805469, 0.936948)","(-0.580705, 0.221644, 0.783362)","(-0.117243, -0.989727, 0.081825)","(0.351058, -0.93626, 0.0132248)","(-0.0847078, -0.911489, -0.402508)","(0.457323, -0.720718, -0.520981)",0
98.8321,"(-0.00561965, -0.0228245, 3.77032e-05)","(0.157246, 0.970018, 0.185309)","(-0.593726, -0.482453, 0.643994)","(-0.200966, -0.738475, 0.643636)","(0.486424, 0.0173673, 0.87355)","(-0.554198, 0.326211, 0.765801)","(-0.098997, -0.988213, 0.116765)","(0.300321, -0.953837, -0.00172574)","(-0.0629019, -0.922733, -0.380273)","(0.334299, -0.705646, -0.624746)",0
98.8654,"(-0.0111308, -0.0219874, 3.64662e-05)","(0.150775, 0.969606, 0.192695)","(-0.625658, -0.50064, 0.598257)","(-0.0722345, -0.750219, 0.657232)","(0.522891, -0.0551523, 0.850614)","(-0.559941, 0.326455, 0.761508)","(-0.0846745, -0.986802, 0.138027)","(0.228821, -0.973444, -0.00685574)","(-0.0273211, -0.93676, -0.348905)","(0.149434, -0.676435, -0.721183)",0
98.8988,"(-0.0165162, -0.0210036, 3.46964e-05)","(0.147173, 0.963435, 0.223905)","(-0.666873, -0.452819, 0.591807)","(0.0650328, -0.732581, 0.677567)","(0.506821, -0.0771562, 0.858591)","(-0.600923, 0.274947, 0.75053)","(-0.0547317, -0.984927, 0.164086)","(0.130238, -0.991007, 0.0307209)","(-0.00388884, -0.929102, -0.369803)","(0.00362683, -0.649347, -0.760483)",0
98.9322,"(-0.0220682, -0.0202952, 3.68885e-05)","(0.148245, 0.949961, 0.274949)","(-0.700185, -0.351716, 0.621319)","(0.184606, -0.701471, 0.688374)","(0.460818, -0.0860472, 0.883313)","(-0.608947, 0.235222, 0.757531)","(-0.0153283, -0.983468, 0.180431)","(0.0444851, -0.998653, 0.0266926)","(0.0230327, -0.925711, -0.377529)","(-0.0582362, -0.655178, -0.753226)",0
98.9655,"(-0.0281013, -0.0196539, 4.02349e-05)","(0.156379, 0.926356, 0.342652)","(-0.703078, -0.175611, 0.689088)","(0.305531, -0.62936, 0.714533)","(0.474717, -0.0240139, 0.879811)","(-0.559002, 0.215816, 0.800587)","(0.0428635, -0.967192, 0.250404)","(-0.00534662, -0.99996, -0.00723336)","(0.0234752, -0.931902, -0.361949)","(-0.0599712, -0.672715, -0.737468)",0
98.9989,"(-0.0348725, -0.0196672, 4.27453e-05)","(0.172791, 0.90622, 0.385887)","(-0.628203, 0.0473731, 0.776606)","(0.400522, -0.554505, 0.729456)","(0.461916, 0.0556751, 0.885175)","(-0.524152, 0.191326, 0.829855)","(0.0907362, -0.961034, 0.261114)","(0.000131507, -0.998111, -0.0614388)","(-0.00105641, -0.943392, -0.331677)","(-0.0259467, -0.726585, -0.686586)",0
99.0323,"(-0.0417829, -0.0223407, 4.29784e-05)","(0.212758, 0.897097, 0.387234)","(-0.490254, 0.305549, 0.816267)","(0.427645, -0.496485, 0.755395)","(0.44908, 0.262393, 0.854094)","(-0.50253, 0.159025, 0.849809)","(0.149405, -0.924163, 0.35157)","(0.0366985, -0.999276, -0.0100265)","(-0.0695761, -0.943351, -0.32442)","(-0.0266766, -0.758327, -0.651328)",0
99.0656,"(-0.0489751, -0.0279458, 4.03542e-05)","(0.255858, 0.907413, 0.333374)","(-0.328313, 0.543634, 0.772446)","(0.397327, -0.481124, 0.781442)","(0.500945, 0.512791, 0.697208)","(-0.555304, 0.147255, 0.818507)","(0.205571, -0.897371, 0.39047)","(0.122074, -0.989072, 0.0826677)","(-0.207964, -0.938995, -0.273932)","(-0.0719956, -0.764066, -0.641108)",0
99.099,"(-0.0565009, -0.0341947, 3.30771e-05)","(0.305197, 0.930566, 0.202241)","(-0.153072, 0.778731, 0.608398)","(0.341568, -0.490069, 0.801975)","(0.581708, 0.738299, 0.341366)","(-0.544927, 0.18734, 0.817287)","(0.249978, -0.819824, 0.515169)","(0.213177, -0.963058, 0.164541)","(-0.359885, -0.917928, -0.167007)","(-0.0675937, -0.765292, -0.640124)",0
99.1324,"(-0.0646073, -0.0399375, 2.58047e-05)","(0.329079, 0.938159, 0.107537)","(0.0136379, 0.869028, 0.494574)","(0.292484, -0.489465, 0.821509)","(0.621929, 0.782017, 0.0406701)","(-0.536746, 0.259684, 0.802788)","(0.259296, -0.802848, 0.536843)","(0.314823, -0.936599, 0.15385)","(-0.475217, -0.87336, -0.106823)","(-0.0451561, -0.737062, -0.674315)",0
99.1657,"(-0.0727991, -0.0447459, 2.0823e-05)","(0.346136, 0.935736, 0.067734)","(0.192769, 0.86246, 0.467978)","(0.202979, -0.511154, 0.835177)","(0.631933, 0.774956, 0.0101582)","(-0.428592, 0.319738, 0.845031)","(0.24214, -0.840138, 0.485321)","(0.358923, -0.923546, 0.135048)","(-0.521123, -0.846938, -0.10549)","(0.0671716, -0.725873, -0.684541)",0
99.1991,"(-0.0814225, -0.0480083, 1.26324e-05)","(0.356945, 0.925579, 0.126069)","(0.397612, 0.746836, 0.533049)","(0.173256, -0.595096, 0.784757)","(0.727637, 0.685208, 0.032159)","(-0.305503, 0.374488, 0.875458)","(0.216132, -0.918903, 0.330007)","(0.361344, -0.924813, 0.118956)","(-0.501275, -0.837553, -0.217322)","(0.129598, -0.7021, -0.700185)",0
99.2325,"(-0.0903688, -0.0452526, 1.99793e-05)","(0.369462, 0.919041, 0.137335)","(0.661574, 0.255179, 0.705127)","(0.269235, -0.819829, 0.505364)","(0.892729, 0.44529, -0.0689327)","(0.0597824, 0.42597, 0.90276)","(0.175216, -0.969634, 0.170617)","(0.288551, -0.948718, 0.129123)","(-0.44268, -0.862669, -0.244615)","(0.0808417, -0.745461, -0.661629)",1
99.2658,"(-0.0985544, -0.0391979, 2.33892e-05)","(0.368853, 0.928623, -0.0400758)","(0.894945, -0.317618, 0.313355)","(0.435883, -0.895368, 0.0912282)","(0.86584, 0.131678, -0.482683)","(0.59264, 0.309, 0.743839)","(0.11084, -0.990125, 0.0858268)","(0.20627, -0.977315, 0.048036)","(-0.38641, -0.919365, -0.0738684)","(0.0431998, -0.872702, -0.486338)",0
99.2992,"(-0.105951, -0.031412, 2.91132e-05)","(0.32369, 0.900069, -0.291721)","(0.665225, -0.746057, 0.0295755)","(0.496291, -0.858555, -0.12876)","(0.687591, -0.247757, -0.682521)","(0.908917, -0.0351183, 0.415496)","(0.0326498, -0.997693, 0.0595203)","(0.0935913, -0.995609, 0.00167073)","(-0.322101, -0.93318, 0.159453)","(-0.0810248, -0.984333, -0.156602)",0
99.3326,"(-0.112007, -0.0238477, 3.15907e-05)","(0.26149, 0.856751, -0.444523)","(0.60303, -0.78779, -0.125467)","(0.34995, -0.935188, -0.0543826)","(0.46534, -0.531757, -0.707596)","(0.836684, -0.501087, 0.22107)","(-0.0278434, -0.997614, 0.0631739)","(-0.0103571, -0.999454, -0.0313699)","(-0.264677, -0.909218, 0.321356)","(-0.0714206, -0.992392, 0.100282)",0
99.3659,"(-0.1169, -0.014729, 4.02283e-05)","(0.21202, 0.870295, -0.444561)","(0.397746, -0.917482, 0.00507835)","(0.0406942, -0.997569, 0.056568)","(0.425978, -0.741656, -0.518159)","(0.57817, -0.803311, 0.142868)","(-0.00924112, -0.996073, 0.088047)","(-0.0318025, -0.997827, 0.0576971)","(-0.285139, -0.886503, 0.36443)","(-0.165656, -0.952003, 0.257388)",0
99.3993,"(-0.120794, -0.00840973, 3.91297e-05)","(0.172493, 0.885714, -0.430996)","(0.270334, -0.954349, 0.12703)","(-0.218821, -0.969463, 0.110721)","(0.278246, -0.899844, -0.335947)","(0.38068, -0.923105, 0.0543972)","(0.0304505, -0.993927, 0.105746)","(-0.0311892, -0.998385, 0.0474777)","(-0.340019, -0.856091, 0.389223)","(-0.284006, -0.921975, 0.263255)",0
99.4327,"(-0.124283, -0.00488999, 4.45463e-05)","(0.124366, 0.869062, -0.478815)","(0.213766, -0.948675, 0.233066)","(-0.281159, -0.93686, 0.207948)","(-0.0486344, -0.989326, -0.137364)","(0.408081, -0.911031, 0.0591026)","(0.0817479, -0.994945, 0.0583294)","(-0.029745, -0.999545, -0.00493532)","(-0.374179, -0.72272, 0.58109)","(-0.385134, -0.78423, 0.486471)",0
99.466,"(-0.126941, -0.00392438, 5.26786e-05)","(0.0949774, 0.853587, -0.51222)","(0.1899, -0.954733, 0.228962)","(-0.243278, -0.937987, 0.246975)","(-0.473057, -0.86675, -0.157994)","(0.476944, -0.878113, -0.0379792)","(0.113858, -0.99271, -0.0395485)","(-0.152388, -0.984221, -0.0899248)","(-0.373135, -0.632183, 0.679054)","(-0.426479, -0.651437, 0.627491)",0
99.4994,"(-0.129679, -0.00292157, 5.87597e-05)","(0.0737953, 0.87687, -0.475029)","(0.208624, -0.968206, 0.138034)","(-0.277496, -0.953866, 0.11461)","(-0.755209, -0.445261, -0.481042)","(0.799375, -0.519203, -0.302371)","(0.124596, -0.980543, -0.151695)","(-0.280054, -0.951376, -0.128273)","(-0.312281, -0.551239, 0.773703)","(-0.343, -0.5481, 0.762848)",0
99.5328,"(-0.132511, -0.00312835, 6.00436e-05)","(0.0579181, 0.921598, -0.383801)","(0.211977, -0.975315, -0.0618555)","(-0.304026, -0.94132, -0.146578)","(-0.593018, 0.00987983, -0.805128)","(0.771768, -0.146238, -0.61886)","(0.112126, -0.969522, -0.217842)","(-0.357526, -0.921774, -0.150024)","(-0.269251, -0.627499, 0.730581)","(-0.296413, -0.61493, 0.730753)",0
99.5661,"(-0.135329, -0.00361837, 6.00782e-05)","(0.0369129, 0.963858, -0.263848)","(0.204648, -0.958729, -0.197376)","(-0.330279, -0.877234, -0.348391)","(-0.429466, 0.271456, -0.861319)","(0.596645, 0.62149, -0.507705)","(0.0734318, -0.969357, -0.234424)","(-0.386157, -0.910041, -0.150689)","(-0.193165, -0.755839, 0.625615)","(-0.209359, -0.74135, 0.637627)",0
99.5995,"(-0.139203, -0.0040222, 5.83657e-05)","(0.0198069, 0.983302, -0.180898)","(0.133453, -0.870574, -0.473595)","(-0.360309, -0.824498, -0.436326)","(-0.414304, 0.291471, -0.862205)","(0, 0, 0)","(0.0611199, -0.981009, -0.184081)","(-0.401122, -0.903933, -0.148349)","(-0.0842586, -0.846063, 0.526381)","(-0.106021, -0.84691, 0.521059)",0
99.6329,"(-0.143802, -0.00446988, 5.13228e-05)","(0.00744816, 0.991406, -0.130607)","(-0.11349, -0.659627, -0.742975)","(-0.520429, -0.706744, -0.479235)","(-0.459935, 0.376315, -0.804268)","(0, 0, 0)","(0.0665394, -0.99436, -0.0825896)","(-0.425255, -0.897968, -0.113187)","(0.0538679, -0.904991, 0.422006)","(-0.0234761, -0.930005, 0.366797)",0
99.6662,"(-0.149545, -0.00593919, 4.16684e-05)","(-2.39777e-05, 0.996529, -0.0832502)","(-0.403863, -0.359781, -0.841102)","(-0.663982, -0.594327, -0.453766)","(-0.490594, 0.446156, -0.748506)","(0, 0, 0)","(0.0718633, -0.996868, -0.0330086)","(-0.426617, -0.897231, -0.113904)","(0.185476, -0.917171, 0.352697)","(-0.002141, -0.961609, 0.274417)",0
99.6996,"(-0.156422, -0.00974116, 3.32522e-05)","(-0.00493568, 0.999511, -0.0308854)","(-0.657289, -0.188777, -0.729612)","(-0.82962, -0.406947, -0.382263)","(-0.513637, 0.504742, -0.693839)","(0, 0, 0)","(0.12012, -0.992647, -0.0149354)","(-0.416474, -0.903949, -0.0970865)","(0.318626, -0.923621, 0.213076)","(-0.0197534, -0.989918, 0.140261)",0
99.733,"(-0.164111, -0.0141947, 2.32807e-05)","(-0.00973129, 0.99909, 0.0415328)","(-0.80215, -0.187293, -0.566989)","(-0.909408, -0.279421, -0.308059)","(-0.510774, 0.478366, -0.714336)","(0.161367, 0.685871, -0.709607)","(0.18244, -0.982233, -0.0439651)","(-0.360551, -0.926665, -0.106273)","(0.412328, -0.907609, 0.0789444)","(-0.0202304, -0.999093, 0.0374806)",0
99.7663,"(-0.171398, -0.018569, 1.56151e-05)","(-0.0115753, 0.996734, 0.0799148)","(-0.876538, -0.171051, -0.449914)","(-0.96009, -0.0880032, -0.265486)","(0, 0, 0)","(0.161822, 0.691087, -0.704424)","(0.238394, -0.970155, -0.0443585)","(-0.300087, -0.948472, -0.101729)","(0.490126, -0.871589, -0.0104587)","(0.00528071, -0.998757, -0.04957)",0
99.7997,"(-0.178267, -0.0222343, 1.05409e-05)","(-0.0139246, 0.99338, 0.114029)","(-0.951902, -0.18225, -0.246309)","(-0.972666, -0.00593918, -0.232131)","(0, 0, 0)","(0.0979881, 0.66149, -0.743525)","(0.232615, -0.97011, -0.0691134)","(-0.255156, -0.962356, -0.0936286)","(0.535782, -0.842012, -0.0628699)","(0.0679867, -0.994327, -0.0818029)",0
99.8331,"(-0.183586, -0.024134, 1.52041e-05)","(-0.01309, 0.991982, 0.125697)","(-0.975895, -0.188147, -0.110586)","(-0.980731, -0.00262887, -0.195345)","(0, 0, 0)","(-0.0366559, 0.619097, -0.784459)","(0.203158, -0.973638, -0.103707)","(-0.248296, -0.967267, -0.0523729)","(0.570541, -0.814262, -0.107054)","(0.107013, -0.99257, -0.0579066)",0
99.8664,"(-0.187607, -0.0211126, 2.15855e-05)","(-0.00194196, 0.99046, 0.137787)","(-0.976342, -0.216158, -0.00572291)","(-0.993195, -0.0644891, -0.0969746)","(0, 0, 0)","(-0.28615, 0.601725, -0.745685)","(0.121546, -0.984592, -0.12572)","(-0.262621, -0.964836, -0.0110357)","(0.563385, -0.813768, -0.142755)","(0.149596, -0.988232, -0.0319211)",0
99.8998,"(-0.19072, -0.0177061, 2.77205e-05)","(0.0129707, 0.986267, 0.164651)","(-0.971345, -0.216468, -0.0981371)","(-0.989532, -0.143865, 0.0113388)","(0, 0, 0)","(-0.592149, 0.54313, -0.595289)","(0.0638329, -0.983926, -0.166777)","(-0.256741, -0.965902, 0.0334427)","(0.525662, -0.827431, -0.197577)","(0.155111, -0.98777, 0.0158425)",0
99.9332,"(-0.193675, -0.014358, 3.16197e-05)","(0.0245204, 0.978641, 0.204108)","(-0.960988, -0.226621, -0.158572)","(-0.97601, -0.177107, 0.126638)","(0, 0, 0)","(-0.837686, 0.416043, -0.353824)","(-0.00734871, -0.981796, -0.189798)","(-0.228412, -0.972856, 0.0371367)","(0.461941, -0.855608, -0.233551)","(0.164828, -0.986313, -0.00432522)",0
99.9665,"(-0.196647, -0.00961444, 3.36141e-05)","(0.0280575, 0.966135, 0.256509)","(-0.948138, -0.21394, -0.235083)","(-0.960767, -0.202332, 0.189706)","(-0.895512, -0.309891, 0.319415)","(-0.966731, 0.193786, -0.166968)","(-0.0222041, -0.974621, -0.222757)","(-0.218311, -0.974691, 0.0481455)","(0.42511, -0.865834, -0.263843)","(0.15844, -0.987366, -0.00240427)",0
99.9999,"(-0.198854, -0.00599511, 3.2986e-05)","(0.0366281, 0.956702, 0.288754)","(-0.923899, -0.280878, -0.259844)","(-0.938507, -0.263393, 0.223223)","(-0.896292, -0.316998, 0.310117)","(-0.999052, -0.0115684, -0.0419658)","(-0.047617, -0.984777, -0.167173)","(-0.212267, -0.975033, 0.0652153)","(0.389462, -0.874445, -0.289251)","(0.144041, -0.989344, -0.0212223)",0
100.033,"(-0.200912, -0.00540913, 3.15138e-05)","(0.0426801, 0.956234, 0.289473)","(-0.899635, -0.340547, -0.273285)","(-0.903523, -0.365408, 0.223882)","(-0.889298, -0.347788, 0.296974)","(-0.972999, -0.230618, 0.00934966)","(-0.0673856, -0.992033, -0.10644)","(-0.228954, -0.969703, 0.0851803)","(0.363584, -0.886253, -0.286987)","(0.117448, -0.993001, -0.012482)",0
100.067,"(-0.200912, -0.00540913, 3.15138e-05)","(0.0390823, 0.962589, 0.268132)","(-0.841956, -0.458684, -0.28411)","(-0.856466, -0.470037, 0.21338)","(-0.864609, -0.408176, 0.292993)","(-0.915741, -0.391792, 0.0889756)","(-0.0841281, -0.996172, -0.0237454)","(-0.245946, -0.964479, 0.0963884)","(0.351837, -0.880932, -0.316495)","(0.100992, -0.99376, -0.047354)",0
100.1,"(-0.203232, -0.00625206, 2.43124e-05)","(0.0235611, 0.969709, 0.243126)","(-0.758401, -0.592303, -0.27204)","(-0.767096, -0.611937, 0.192606)","(-0.799962, -0.518088, 0.30273)","(-0.799295, -0.593491, 0.0943208)","(-0.0814485, -0.996632, 0.00948596)","(-0.248781, -0.964912, 0.0839854)","(0.322824, -0.895344, -0.306829)","(0.0972385, -0.988284, -0.117639)",0
100.133,"(-0.203199, -0.00946963, 1.77031e-05)","(0.00936084, 0.968758, 0.247833)","(-0.645265, -0.721341, -0.251596)","(-0.60053, -0.778547, 0.182283)","(-0.703548, -0.629715, 0.329362)","(-0.614464, -0.745405, 0.258467)","(-0.0579254, -0.99695, 0.0523098)","(-0.24582, -0.966219, 0.0774135)","(0.272113, -0.912212, -0.306307)","(0.0826778, -0.981434, -0.173067)",0
100.167,"(-0.203356, -0.0122471, 1.10548e-05)","(-0.00300012, 0.964098, 0.265531)","(-0.497425, -0.83253, -0.24385)","(-0.331473, -0.940899, 0.0695243)","(-0.55392, -0.761252, 0.337146)","(-0.327191, -0.88347, 0.335301)","(-0.0243915, -0.99777, 0.0621326)","(-0.2259, -0.97213, 0.0627084)","(0.19349, -0.939252, -0.283492)","(0.0389821, -0.973246, -0.226435)",0
100.2,"(-0.202993, -0.0143766, 5.38648e-06)","(-0.016908, 0.952947, 0.302664)","(-0.377523, -0.888102, -0.262207)","(-0.0883944, -0.995782, -0.0245715)","(-0.419738, -0.842252, 0.338278)","(-0.0280196, -0.901379, 0.432123)","(-0.00486773, -0.998721, 0.0503175)","(-0.22404, -0.973792, 0.0391884)","(0.138637, -0.954258, -0.264898)","(0.00277511, -0.970707, -0.24025)",0
100.233,"(-0.202059, -0.0162678, 2.30967e-06)","(-0.0285408, 0.940215, 0.339383)","(-0.292989, -0.918794, -0.264528)","(0.0967135, -0.990264, -0.100118)","(-0.28442, -0.89759, 0.336804)","(0.235634, -0.889878, 0.390632)","(0.0180231, -0.999656, 0.0190483)","(-0.230452, -0.972912, 0.01831)","(0.109215, -0.959882, -0.258262)","(-0.0193952, -0.963872, -0.265659)",0
100.267,"(-0.202059, -0.0162678, 2.30967e-06)","(-0.0286162, 0.925824, 0.376871)","(-0.249745, -0.928705, -0.274106)","(0.223854, -0.971357, -0.0797212)","(-0.198419, -0.921038, 0.335141)","(0.444258, -0.816426, 0.368896)","(0.0255686, -0.999646, -0.00736155)","(-0.243837, -0.969815, 0.00140654)","(0.0979456, -0.956484, -0.274855)","(-0.0141279, -0.963271, -0.26816)",0
100.3,"(-0.199357, -0.0174702, -1.70568e-06)","(-0.0201764, 0.915787, 0.401157)","(-0.217634, -0.929158, -0.298831)","(0.348632, -0.935017, -0.0647943)","(-0.122052, -0.944819, 0.304007)","(0.55542, -0.73051, 0.397321)","(0.0379158, -0.998762, -0.0322038)","(-0.24775, -0.968748, -0.0121692)","(0.0903681, -0.951291, -0.294753)","(-0.0188321, -0.960672, -0.277048)",0
100.334,"(-0.197413, -0.0190019, -9.66352e-07)","(-0.01321, 0.912172, 0.409595)","(-0.180332, -0.924008, -0.337178)","(0.454644, -0.887748, -0.0721325)","(-0.0874375, -0.961889, 0.259085)","(0.614436, -0.665974, 0.423021)","(0.0432342, -0.997771, -0.0508366)","(-0.239747, -0.970324, -0.0315131)","(0.0761098, -0.938359, -0.33718)","(-0.0386222, -0.951202, -0.306143)",0
100.367,"(-0.194418, -0.0203716, -1.57572e-06)","(-0.0143842, 0.919247, 0.393419)","(-0.148853, -0.923013, -0.354808)","(0.546494, -0.833151, -0.0848773)","(-0.0822458, -0.969374, 0.23141)","(0.622318, -0.635917, 0.456432)","(0.0487507, -0.996311, -0.0706239)","(-0.228598, -0.972229, -0.0501391)","(0.0754362, -0.913139, -0.400607)","(-0.0599853, -0.924793, -0.375712)",0
100.4,"(-0.190816, -0.0215658, -2.31514e-06)","(-0.0179605, 0.931717, 0.362742)","(-0.137578, -0.926206, -0.35102)","(0.61626, -0.785326, -0.0590528)","(-0.093322, -0.96821, 0.232081)","(0.609261, -0.615207, 0.500321)","(0.0573819, -0.995028, -0.0814003)","(-0.225167, -0.973484, 0.0403544)","(0.0701745, -0.889863, -0.450799)","(-0.071267, -0.893414, -0.443545)",0
100.434,"(-0.186433, -0.0225221, 1.5957e-07)","(-0.0204767, 0.942592, 0.333318)","(-0.141564, -0.929022, -0.341875)","(0.654848, -0.755427, 0.0224577)","(-0.0982741, -0.967839, 0.23158)","(0.538331, -0.606031, 0.585599)","(0.0707837, -0.994041, -0.0828991)","(-0.213105, -0.966568, 0.142595)","(0.0693814, -0.873332, -0.482159)","(-0.0425033, -0.889266, -0.455412)",0
100.467,"(-0.181541, -0.0225484, 1.59036e-06)","(-0.0229024, 0.945325, 0.325323)","(-0.149244, -0.936112, -0.318467)","(0.650937, -0.743363, 0.153925)","(-0.0916357, -0.958369, 0.270429)","(0.414598, -0.547428, 0.726933)","(0.0837191, -0.993535, -0.0766783)","(-0.176109, -0.956546, 0.23239)","(0.0362517, -0.879065, -0.475321)","(0.0315888, -0.892667, -0.449609)",0
100.5,"(-0.176373, -0.0218303, 7.87631e-07)","(-0.0304723, 0.945376, 0.324554)","(-0.157069, -0.948169, -0.276234)","(0.601181, -0.74466, 0.289935)","(-0.0661118, -0.937416, 0.341877)","(0.17099, -0.421872, 0.890386)","(0.0717786, -0.994479, -0.0765503)","(-0.0950882, -0.979022, 0.180205)","(-0.0349541, -0.872243, -0.487823)","(0.108311, -0.879236, -0.463911)",0
100.534,"(-0.171177, -0.0210585, 3.03375e-06)","(-0.0400472, 0.947683, 0.316691)","(-0.161553, -0.954065, -0.252309)","(0.525185, -0.756805, 0.389136)","(-0.040603, -0.915276, 0.400777)","(-0.128785, -0.18103, 0.975009)","(0.0499809, -0.998069, 0.0368901)","(-0.0016179, -0.988202, 0.153145)","(-0.1105, -0.873888, -0.473403)","(0.174498, -0.83658, -0.519311)",0
