time,root_position,neck,shoulder_l,shoulder_r,elbow_l,elbow_r,hip_l,hip_r,knee_l,knee_r,is_pattern
3.299416,"(-0.024335, 0.17677, -0.000001)","(-0.016359, 0.96924, 0.245575)","(-0.707372, -0.407547, -0.57752)","(0.919914, -0.388686, -0.051779)","(-0.680785, -0.322255, 0.657787)","(0.183993, -0.254595, 0.949383)","(-0.380164, -0.846581, 0.372527)","(0.280628, -0.927748, 0.246032)","(-0.187808, -0.908433, -0.373466)","(0.597611, -0.742773, -0.301911)",
3.345596,"(-0.026553, 0.153693, 0.000007)","(-0.017092, 0.981705, 0.189639)","(-0.718575, -0.310153, -0.622459)","(0.946878, -0.290116, -0.138761)","(-0.90253, -0.172482, 0.394575)","(0.37651, -0.222565, 0.89928)","(-0.477656, -0.824429, 0.303581)","(0.395682, -0.89404, 0.21007)","(-0.24125, -0.925123, -0.293166)","(0.67693, -0.701853, -0.221737)",
3.390636,"(-0.028284, 0.119586, 0.000001)","(-0.016849, 0.988825, 0.148125)","(-0.731042, -0.207916, -0.649884)","(0.957439, -0.187574, -0.219379)","(-0.996696, -0.00872, 0.080754)","(0.542614, -0.176753, 0.821175)","(-0.554583, -0.766783, 0.323236)","(0.417236, -0.879898, 0.227364)","(-0.222863, -0.926318, -0.303755)","(0.726629, -0.639548, -0.250975)",
3.435268,"(-0.029432, 0.082811, 0.000006)","(-0.016564, 0.9912, 0.131329)","(-0.741509, -0.135011, -0.657219)","(0.954431, -0.124921, -0.271028)","(-0.984653, 0.072134, -0.15892)","(0.656493, -0.139883, 0.741249)","(-0.61345, -0.69283, 0.379033)","(0.416992, -0.869802, 0.263746)","(-0.173213, -0.919833, -0.352001)","(0.762099, -0.568612, -0.309655)",
3.480507,"(-0.030083, 0.048265, -0.000005)","(-0.016727, 0.990305, 0.137899)","(-0.756406, -0.111485, -0.644531)","(0.950065, -0.11969, -0.288187)","(-0.958811, 0.067052, -0.276016)","(0.723574, -0.130439, 0.67781)","(-0.649846, -0.625468, 0.431845)","(0.411633, -0.855653, 0.313713)","(-0.1287, -0.902346, -0.411348)","(0.780845, -0.502187, -0.371604)",
3.525848,"(-0.030119, 0.069014, 0.000001)","(-0.016661, 0.990917, 0.133437)","(-0.78189, -0.149097, -0.605325)","(0.944747, -0.182603, -0.272231)","(-0.958454, -0.01109, -0.285032)","(0.762119, -0.166643, 0.625624)","(-0.617692, -0.669726, 0.412219)","(0.425209, -0.863514, 0.271186)","(-0.163475, -0.906571, -0.389108)","(0.768959, -0.547772, -0.329617)",
3.571522,"(-0.029435, 0.10503, 0.000001)","(-0.016727, 0.99034, 0.137648)","(-0.809188, -0.264248, -0.524774)","(0.92068, -0.323856, -0.217865)","(-0.963919, -0.180374, -0.195768)","(0.770022, -0.270475, 0.577849)","(-0.564499, -0.743165, 0.35923)","(0.439378, -0.872323, 0.214477)","(-0.231876, -0.916627, -0.32562)","(0.737674, -0.622965, -0.260293)",
3.617088,"(-0.028088, 0.141097, -0.000043)","(-0.01696, 0.985108, 0.171101)","(-0.791249, -0.446595, -0.417707)","(0.852553, -0.507819, -0.123587)","(-0.90252, -0.429903, -0.025338)","(0.714897, -0.423526, 0.55637)","(-0.500901, -0.8249, 0.261988)","(0.414156, -0.883584, 0.218528)","(-0.318413, -0.921148, -0.223829)","(0.7061, -0.673934, -0.217339)",
3.662891,"(-0.026106, 0.16886, -0.000039)","(-0.016782, 0.974827, 0.222331)","(-0.711391, -0.622121, -0.326938)","(0.746564, -0.665077, -0.017751)","(-0.726276, -0.669412, 0.156241)","(0.595939, -0.561941, 0.573654)","(-0.440092, -0.81994, 0.366083)","(0.274516, -0.915518, 0.294054)","(-0.229945, -0.911486, -0.341056)","(0.654914, -0.699443, -0.286126)",
3.710842,"(-0.023517, 0.183462, -0.000016)","(-0.015324, 0.959917, 0.279867)","(-0.626826, -0.731911, -0.267199)","(0.649018, -0.75726, 0.073031)","(-0.501066, -0.812591, 0.297707)","(0.453728, -0.632954, 0.627296)","(-0.335811, -0.851627, 0.402445)","(0.188451, -0.943956, 0.270987)","(-0.166041, -0.905683, -0.390089)","(0.529104, -0.78043, -0.333134)",
3.758133,"(-0.020304, 0.181277, 0.000001)","(-0.012863, 0.942855, 0.332955)","(-0.582076, -0.784179, -0.215061)","(0.598754, -0.78718, 0.147788)","(-0.290306, -0.864792, 0.409704)","(0.304234, -0.629334, 0.715108)","(-0.230995, -0.861367, 0.452424)","(0.033896, -0.933344, 0.357379)","(-0.085498, -0.888416, -0.451006)","(0.370135, -0.822673, -0.43152)",
3.80357,"(-0.016668, 0.154329, 0.000388)","(-0.009164, 0.921274, 0.388806)","(-0.589789, -0.797466, -0.12727)","(0.594744, -0.768065, 0.237393)","(-0.040519, -0.844587, 0.533884)","(0.060853, -0.550122, 0.832864)","(-0.130511, -0.83776, 0.530212)","(-0.06011, -0.879171, 0.4727)","(-0.008668, -0.840232, -0.542158)","(0.206866, -0.835909, -0.508392)",
3.849583,"(-0.012828, 0.107412, -0.000035)","(-0.004595, 0.898091, 0.439785)","(-0.618508, -0.785777, 0.001228)","(0.610459, -0.709762, 0.351537)","(0.269414, -0.762348, 0.588424)","(-0.302943, -0.437639, 0.84658)","(-0.041278, -0.818736, 0.572684)","(-0.085324, -0.820506, 0.565235)","(0.036857, -0.794458, -0.6062)","(0.080206, -0.821698, -0.564251)",
3.894981,"(-0.008717, 0.054659, 0.000018)","(-0.000629, 0.879786, 0.475369)","(-0.635945, -0.757917, 0.145382)","(0.612469, -0.635751, 0.46979)","(0.559513, -0.652152, 0.51151)","(-0.657609, -0.358104, 0.662806)","(0.009238, -0.793907, 0.607969)","(-0.083045, -0.768911, 0.633939)","(0.026813, -0.727383, -0.685708)","(0.012076, -0.776244, -0.630317)",
3.941505,"(-0.00451, 0.015417, -0.000005)","(0.000772, 0.873091, 0.487557)","(-0.636034, -0.727895, 0.256183)","(0.599179, -0.579595, 0.552317)","(0.725987, -0.568692, 0.386693)","(-0.843642, -0.322394, 0.429338)","(0.0228, -0.782262, 0.622533)","(-0.081911, -0.73197, 0.676396)","(0.013036, -0.680432, -0.732695)","(-0.001418, -0.734416, -0.678698)",
3.985928,"(-0.000273, 0.000563, -0.000006)","(0.000087, 0.876278, 0.481805)","(-0.632523, -0.715902, 0.295631)","(0.591042, -0.558622, 0.581902)","(0.776126, -0.538849, 0.327521)","(-0.891941, -0.311346, 0.327881)","(0.005386, -0.765906, 0.64293)","(-0.096372, -0.71344, 0.694058)","(0.020932, -0.660119, -0.750869)","(0.002409, -0.713994, -0.700148)",
4.03056,"(0.003636, 0.010762, -0.000004)","(-0.000552, 0.873638, 0.486577)","(-0.639367, -0.712324, 0.289489)","(0.597625, -0.561711, 0.572123)","(0.772653, -0.524229, 0.358038)","(-0.873862, -0.305019, 0.378587)","(-0.008511, -0.775707, 0.631035)","(-0.111926, -0.724977, 0.679618)","(0.025865, -0.675946, -0.736497)","(0.008349, -0.726499, -0.687116)",
4.075863,"(0.007509, 0.04549, -0.000001)","(0.00018, 0.877221, 0.480088)","(-0.663028, -0.700653, 0.263588)","(0.621389, -0.572573, 0.534824)","(0.742575, -0.48016, 0.466936)","(-0.782388, -0.286026, 0.553225)","(-0.007427, -0.793066, 0.60909)","(-0.103922, -0.766307, 0.634015)","(0.01446, -0.716238, -0.697706)","(-0.010202, -0.769708, -0.638315)",
4.121262,"(0.011286, 0.096437, 0.000003)","(0.003694, 0.893578, 0.448892)","(-0.699477, -0.67978, 0.220523)","(0.6584, -0.587634, 0.470315)","(0.659668, -0.4121, 0.6285)","(-0.563534, -0.258163, 0.784717)","(0.019889, -0.8224, 0.568562)","(-0.059565, -0.81676, 0.573895)","(-0.023428, -0.77025, -0.637312)","(-0.057814, -0.820404, -0.568854)",
4.166866,"(0.014833, 0.145698, 0.000031)","(0.008247, 0.916102, 0.400861)","(-0.741756, -0.648006, 0.172874)","(0.702682, -0.59588, 0.3888)","(0.517781, -0.343975, 0.783316)","(-0.232198, -0.246362, 0.940952)","(0.000443, -0.887749, 0.460328)","(0.025705, -0.839749, 0.542366)","(-0.169664, -0.814723, -0.554473)","(-0.055037, -0.838165, -0.542633)",
4.212769,"(0.018095, 0.177164, -0.000008)","(0.012113, 0.937991, 0.346448)","(-0.784823, -0.605494, 0.132024)","(0.752226, -0.586913, 0.299482)","(0.344393, -0.301364, 0.889142)","(0.112071, -0.257015, 0.959887)","(-0.096731, -0.941751, 0.322099)","(0.144896, -0.854258, 0.499248)","(-0.359607, -0.815806, -0.452927)","(0.015364, -0.859778, -0.510437)",
4.258469,"(0.021053, 0.18478, -0.000003)","(0.014681, 0.954989, 0.296277)","(-0.831857, -0.544456, 0.107618)","(0.81306, -0.546121, 0.201706)","(0.158136, -0.292159, 0.943205)","(0.405987, -0.267519, 0.873847)","(-0.223156, -0.947591, 0.228632)","(0.277811, -0.845022, 0.456902)","(-0.496768, -0.797157, -0.343165)","(0.122136, -0.873822, -0.470658)",
4.303642,"(0.023599, 0.174838, -0.000007)","(0.016486, 0.970589, 0.240179)","(-0.89451, -0.437165, 0.093485)","(0.89438, -0.44447, 0.050316)","(-0.106423, -0.281652, 0.953597)","(0.715941, -0.23415, 0.657725)","(-0.282593, -0.922446, 0.263125)","(0.405612, -0.823287, 0.397087)","(-0.619331, -0.722382, -0.307561)","(0.193172, -0.893044, -0.406396)",
4.350048,"(0.025717, 0.150677, -0.000005)","(0.017092, 0.982517, 0.185386)","(-0.958508, -0.274022, 0.078576)","(0.944794, -0.281574, -0.167575)","(-0.424842, -0.206257, 0.881458)","(0.94962, -0.127191, 0.286435)","(-0.323878, -0.905061, 0.275622)","(0.486632, -0.818675, 0.304893)","(-0.690121, -0.662896, -0.290348)","(0.239923, -0.924762, -0.295385)",
4.395515,"(0.027414, 0.115834, 0.000002)","(0.016791, 0.98925, 0.14527)","(-0.993689, -0.100678, 0.049456)","(0.909009, -0.115393, -0.400483)","(-0.692628, -0.06922, 0.717966)","(0.990887, -0.001512, -0.134685)","(-0.338519, -0.895946, 0.28755)","(0.563549, -0.757862, 0.328722)","(-0.728378, -0.608942, -0.314094)","(0.229358, -0.926423, -0.298555)",
4.440647,"(0.028555, 0.078891, 0.000005)","(0.016581, 0.991154, 0.131676)","(-0.999677, 0.020832, 0.01453)","(0.828502, -0.021395, -0.559577)","(-0.831038, 0.045344, 0.554364)","(0.904411, 0.05967, -0.42247)","(-0.34021, -0.882593, 0.32448)","(0.622021, -0.676754, 0.39382)","(-0.758838, -0.536387, -0.369396)","(0.175508, -0.920566, -0.348935)",
4.485832,"(0.029176, 0.04605, -0.000002)","(0.016738, 0.990222, 0.138492)","(-0.997615, 0.066764, -0.017518)","(0.775754, -0.010418, -0.63095)","(-0.876897, 0.084195, 0.473247)","(0.834859, 0.055598, -0.547649)","(-0.350178, -0.866005, 0.356947)","(0.653682, -0.607796, 0.45087)","(-0.77055, -0.480185, -0.419136)","(0.133886, -0.905469, -0.402741)",
4.531658,"(0.02922, 0.073024, 0.000007)","(0.016627, 0.99102, 0.132677)","(-0.997657, 0.037058, -0.057513)","(0.768821, -0.078159, -0.634669)","(-0.871052, 0.033589, 0.490042)","(0.832005, -0.01524, -0.554558)","(-0.380681, -0.879449, 0.285747)","(0.614143, -0.663001, 0.428087)","(-0.756156, -0.546832, -0.359448)","(0.17466, -0.914066, -0.36603)",
4.578049,"(0.028741, 0.109975, -0.000026)","(0.016722, 0.989897, 0.140802)","(-0.990478, -0.065327, -0.121186)","(0.786957, -0.231838, -0.571796)","(-0.799013, -0.124836, 0.588213)","(0.879363, -0.164222, -0.446936)","(-0.414078, -0.886195, 0.207842)","(0.557059, -0.738836, 0.37922)","(-0.719313, -0.637879, -0.275136)","(0.226227, -0.923459, -0.309912)",1
4.62376,"(0.027604, 0.145996, 0.000001)","(0.017044, 0.983926, 0.177763)","(-0.95676, -0.210041, -0.201228)","(0.778189, -0.443203, -0.444965)","(-0.610861, -0.35028, 0.710037)","(0.908162, -0.361596, -0.210926)","(-0.339367, -0.899997, 0.273562)","(0.493581, -0.808304, 0.320972)","(-0.706587, -0.650323, -0.278953)","(0.272136, -0.92616, -0.261093)",
4.66914,"(0.026023, 0.172267, -0.000003)","(0.016695, 0.972709, 0.231426)","(-0.899904, -0.343996, -0.268028)","(0.710942, -0.632487, -0.307444)","(-0.333624, -0.516727, 0.788472)","(0.842714, -0.531103, 0.088105)","(-0.167471, -0.91238, 0.373518)","(0.404702, -0.818808, 0.407149)","(-0.634672, -0.689338, -0.349291)","(0.155024, -0.913694, -0.375673)",
4.714176,"(0.023776, 0.184396, -0.00003)","(0.015051, 0.957502, 0.288033)","(-0.85425, -0.433268, -0.287291)","(0.649303, -0.733355, -0.201482)","(-0.073218, -0.575704, 0.814373)","(0.712793, -0.597666, 0.367045)","(-0.113577, -0.940972, 0.318862)","(0.289608, -0.856056, 0.428131)","(-0.486516, -0.784987, -0.383532)","(0.084058, -0.90701, -0.412634)",
4.759335,"(0.021021, 0.180064, -0.000006)","(0.012615, 0.941308, 0.337314)","(-0.833083, -0.496129, -0.244598)","(0.620519, -0.771838, -0.138647)","(0.122892, -0.58483, 0.801793)","(0.551437, -0.59736, 0.582305)","(0.002242, -0.925865, 0.377849)","(0.1763, -0.874296, 0.452244)","(-0.323729, -0.832401, -0.449787)","(-0.009558, -0.897081, -0.441764)",
4.804199,"(0.017843, 0.152558, 0.000303)","(0.009024, 0.920478, 0.39069)","(-0.817569, -0.566727, -0.10199)","(0.635541, -0.769088, -0.06776)","(0.331989, -0.579152, 0.744558)","(0.281759, -0.554235, 0.783221)","(0.068136, -0.878314, 0.473203)","(0.071526, -0.862488, 0.500998)","(-0.180415, -0.844826, -0.503706)","(-0.093829, -0.860624, -0.500521)",
4.84874,"(0.014261, 0.10521, -0.000023)","(0.004511, 0.89769, 0.440604)","(-0.756815, -0.642297, 0.121186)","(0.675527, -0.736557, 0.033882)","(0.53608, -0.564155, 0.627971)","(-0.131622, -0.502842, 0.854298)","(0.078438, -0.822348, 0.563552)","(0.006764, -0.841576, 0.540097)","(-0.088276, -0.821372, -0.563521)","(-0.093162, -0.801815, -0.590266)",
4.893864,"(0.010393, 0.053285, -0.000014)","(0.000687, 0.880029, 0.474919)","(-0.637234, -0.692693, 0.337801)","(0.704982, -0.691541, 0.157387)","(0.675036, -0.548592, 0.493329)","(-0.538661, -0.461127, 0.705129)","(0.07047, -0.772347, 0.631279)","(-0.030255, -0.817694, 0.574858)","(-0.038551, -0.774726, -0.631122)","(-0.05862, -0.735013, -0.675515)",
4.939129,"(0.00623, 0.013286, 0.000005)","(-0.000775, 0.873055, 0.487622)","(-0.520324, -0.709662, 0.475019)","(0.709543, -0.654229, 0.261787)","(0.73796, -0.538966, 0.406118)","(-0.783085, -0.418769, 0.459793)","(0.068413, -0.729846, 0.68018)","(-0.039312, -0.777007, 0.628263)","(-0.025606, -0.730435, -0.682502)","(-0.036404, -0.672843, -0.738889)",
4.983612,"(0.001847, -0.002875, 0.000005)","(-0.000117, 0.876367, 0.481644)","(-0.476549, -0.708707, 0.520227)","(0.708036, -0.629245, 0.320524)","(0.749228, -0.532336, 0.394052)","(-0.874118, -0.379462, 0.303193)","(0.082799, -0.710253, 0.69906)","(-0.022081, -0.759452, 0.650189)","(-0.028842, -0.708319, -0.705304)","(-0.043994, -0.650021, -0.758642)",
5.028725,"(-0.002489, 0.006654, -0.000004)","(0.000528, 0.873778, 0.486325)","(-0.522192, -0.701557, 0.484906)","(0.718303, -0.609302, 0.335844)","(0.722063, -0.522653, 0.453276)","(-0.888058, -0.359708, 0.286291)","(0.099402, -0.72164, 0.685095)","(-0.006893, -0.768849, 0.639393)","(-0.034771, -0.720668, -0.692408)","(-0.049193, -0.664716, -0.745475)",
5.073643,"(-0.006815, 0.041216, -0.000006)","(-0.000071, 0.876737, 0.48097)","(-0.643865, -0.681999, 0.346865)","(0.749889, -0.581776, 0.314966)","(0.626339, -0.508053, 0.591254)","(-0.838802, -0.361643, 0.406971)","(0.093844, -0.762219, 0.640481)","(-0.006299, -0.806251, 0.591541)","(-0.018142, -0.765624, -0.643032)","(-0.038401, -0.715655, -0.697398)",
5.120888,"(-0.010975, 0.092186, -0.000003)","(-0.003493, 0.892678, 0.450681)","(-0.763757, -0.638855, 0.092409)","(0.795274, -0.549898, 0.255248)","(0.415137, -0.490574, 0.766159)","(-0.692915, -0.360703, 0.624309)","(0.052761, -0.820317, 0.56947)","(-0.029843, -0.849007, 0.527539)","(0.034283, -0.830297, -0.556266)","(-0.001023, -0.779893, -0.625912)",
5.166378,"(-0.015144, 0.14452, 0.000287)","(-0.008242, 0.916068, 0.400938)","(-0.791916, -0.574002, -0.208305)","(0.838259, -0.519866, 0.164502)","(0.095634, -0.464863, 0.880202)","(-0.43788, -0.331935, 0.835512)","(-0.008224, -0.866738, 0.498695)","(-0.065255, -0.879945, 0.470572)","(0.076263, -0.876477, -0.475366)","(0.04349, -0.834381, -0.54947)",
5.212139,"(-0.018625, 0.176749, -0.000007)","(-0.012114, 0.937995, 0.346438)","(-0.749609, -0.516779, -0.413553)","(0.867034, -0.491684, 0.080615)","(-0.201559, -0.432724, 0.878706)","(-0.182456, -0.296155, 0.937551)","(-0.115061, -0.877606, 0.46537)","(-0.021823, -0.927965, 0.372029)","(0.02954, -0.886179, -0.462401)","(0.201569, -0.848338, -0.489585)",
5.258362,"(-0.021829, 0.184907, 0)","(-0.014674, 0.954981, 0.296303)","(-0.714405, -0.469377, -0.518952)","(0.891298, -0.453152, 0.015519)","(-0.446, -0.395568, 0.802876)","(0.010998, -0.273248, 0.961881)","(-0.252483, -0.867687, 0.42822)","(0.140853, -0.948802, 0.282729)","(-0.090313, -0.896703, -0.43332)","(0.449532, -0.79674, -0.403889)",
5.303692,"(-0.024584, 0.175071, -0.000002)","(-0.016495, 0.970716, 0.239664)","(-0.708214, -0.398438, -0.58282)","(0.923295, -0.379379, -0.059984)","(-0.706705, -0.309983, 0.635987)","(0.203647, -0.251919, 0.946079)","(-0.392735, -0.843937, 0.365417)","(0.295646, -0.924177, 0.24185)","(-0.195619, -0.910124, -0.365249)","(0.609248, -0.738073, -0.289942)",
5.347973,"(-0.026738, 0.150897, 0.000005)","(-0.017092, 0.982601, 0.184941)","(-0.719886, -0.300317, -0.625758)","(0.948759, -0.279817, -0.146831)","(-0.91752, -0.156204, 0.36573)","(0.393625, -0.218425, 0.892945)","(-0.484224, -0.822188, 0.299223)","(0.401164, -0.891806, 0.209165)","(-0.243164, -0.926278, -0.287889)","(0.681891, -0.697449, -0.220432)",
5.397118,"(-0.028358, 0.117682, 0.000001)","(-0.016814, 0.98906, 0.146554)","(-0.731578, -0.20318, -0.650778)","(0.957494, -0.18315, -0.222849)","(-0.997831, -0.002156, 0.065798)","(0.549816, -0.174434, 0.816869)","(-0.558203, -0.763054, 0.32582)","(0.417415, -0.879386, 0.229008)","(-0.220697, -0.926158, -0.305818)","(0.72893, -0.635841, -0.253706)",
5.44241,"(-0.029555, 0.077674, 0.000005)","(-0.016592, 0.99112, 0.131928)","(-0.743262, -0.128337, -0.656575)","(0.953678, -0.120449, -0.275664)","(-0.980026, 0.075968, -0.183789)","(0.668892, -0.136627, 0.730696)","(-0.620402, -0.682154, 0.386998)","(0.416648, -0.868013, 0.270107)","(-0.165364, -0.918025, -0.360396)","(0.765513, -0.558942, -0.318706)",
5.487263,"(-0.030133, 0.045692, -0.000001)","(-0.016741, 0.990208, 0.138592)","(-0.759612, -0.113017, -0.640482)","(0.949502, -0.124779, -0.287884)","(-0.956926, 0.059664, -0.284136)","(0.731175, -0.132521, 0.669195)","(-0.650905, -0.621171, 0.436428)","(0.41146, -0.854325, 0.317537)","(-0.12673, -0.900099, -0.416848)","(0.781757, -0.49741, -0.376085)",1
5.532124,"(-0.030058, 0.074073, 0.000006)","(-0.016619, 0.991039, 0.132537)","(-0.786676, -0.161228, -0.595941)","(0.943001, -0.199021, -0.266721)","(-0.960114, -0.030484, -0.277942)","(0.765974, -0.177709, 0.617822)","(-0.610374, -0.680032, 0.406202)","(0.429913, -0.864825, 0.259332)","(-0.172834, -0.90809, -0.381447)","(0.765051, -0.55997, -0.31801)",
5.577435,"(-0.029282, 0.110233, 0.000004)","(-0.016722, 0.989861, 0.14105)","(-0.810698, -0.286557, -0.510543)","(0.914196, -0.348439, -0.206967)","(-0.961488, -0.211303, -0.175759)","(0.766807, -0.289947, 0.572658)","(-0.556565, -0.753889, 0.349122)","(0.434731, -0.874443, 0.215312)","(-0.241664, -0.917879, -0.314797)","(0.733763, -0.629552, -0.255451)",
5.623535,"(-0.027835, 0.145318, -0.000003)","(-0.017029, 0.984097, 0.176814)","(-0.783983, -0.47125, -0.404096)","(0.839458, -0.531988, -0.110902)","(-0.886091, -0.463511, -0.000753)","(0.702296, -0.445106, 0.555572)","(-0.493672, -0.830162, 0.259074)","(0.404882, -0.886706, 0.223211)","(-0.319996, -0.921314, -0.22087)","(0.701375, -0.678623, -0.218043)",
5.668709,"(-0.02579, 0.17177, -0.000063)","(-0.016709, 0.972928, 0.230502)","(-0.698607, -0.641598, -0.316701)","(0.731346, -0.681998, -0.003401)","(-0.695532, -0.695761, 0.179308)","(0.576346, -0.576286, 0.579414)","(-0.426606, -0.823497, 0.373979)","(0.264235, -0.919123, 0.292221)","(-0.220225, -0.910125, -0.350962)","(0.641498, -0.709993, -0.2905)",
5.714867,"(-0.023166, 0.18421, -0.000013)","(-0.015097, 0.957865, 0.286822)","(-0.617249, -0.741968, -0.261701)","(0.639714, -0.764125, 0.082937)","(-0.472406, -0.824356, 0.311883)","(0.435921, -0.63646, 0.636311)","(-0.322101, -0.855233, 0.40599)","(0.172426, -0.946917, 0.271328)","(-0.157572, -0.905029, -0.395087)","(0.508588, -0.790005, -0.342389)",
5.760231,"(-0.01999, 0.179967, -0.000013)","(-0.012608, 0.941245, 0.337489)","(-0.581421, -0.786216, -0.20932)","(0.597017, -0.787184, 0.154632)","(-0.272184, -0.865665, 0.420167)","(0.288652, -0.625254, 0.725078)","(-0.222673, -0.860075, 0.459008)","(0.0228, -0.929804, 0.367347)","(-0.078503, -0.885252, -0.458439)","(0.356369, -0.824635, -0.439293)",
5.806023,"(-0.016495, 0.152508, 0.000322)","(-0.008974, 0.920188, 0.391373)","(-0.590928, -0.797421, -0.122163)","(0.595483, -0.76597, 0.24226)","(-0.027298, -0.842033, 0.538735)","(0.046529, -0.544962, 0.837169)","(-0.125871, -0.836847, 0.532769)","(-0.062355, -0.876372, 0.477581)","(-0.005557, -0.838194, -0.545344)","(0.199891, -0.835905, -0.511181)",
5.851093,"(-0.012614, 0.10458, -0.00002)","(-0.004349, 0.896917, 0.442177)","(-0.619936, -0.784601, 0.008992)","(0.611098, -0.705958, 0.358026)","(0.286622, -0.756637, 0.587664)","(-0.32408, -0.432177, 0.841543)","(-0.03743, -0.817637, 0.574516)","(-0.085615, -0.817488, 0.569547)","(0.03782, -0.791647, -0.609807)","(0.074967, -0.820035, -0.567382)",
5.896049,"(-0.008581, 0.053073, 0.000023)","(-0.000521, 0.879325, 0.476222)","(-0.635955, -0.757157, 0.149248)","(0.612172, -0.633472, 0.473244)","(0.567231, -0.648802, 0.507254)","(-0.666655, -0.35637, 0.654654)","(0.010434, -0.793636, 0.608304)","(-0.082754, -0.767558, 0.635615)","(0.026048, -0.725498, -0.687731)","(0.010928, -0.774745, -0.632179)",
5.941414,"(-0.004409, 0.014757, -0.000005)","(0.000761, 0.87315, 0.487451)","(-0.635901, -0.727412, 0.257881)","(0.598843, -0.578676, 0.553644)","(0.728371, -0.567339, 0.38419)","(-0.84606, -0.321865, 0.424954)","(0.022439, -0.781602, 0.623374)","(-0.082234, -0.731106, 0.67729)","(0.013153, -0.679504, -0.733554)","(-0.001332, -0.733522, -0.679664)",
5.985905,"(-0.000282, 0.000579, -0.000006)","(0.000088, 0.876271, 0.481819)","(-0.632528, -0.715917, 0.295586)","(0.591053, -0.558645, 0.58187)","(0.776076, -0.53888, 0.327589)","(-0.891894, -0.311358, 0.327995)","(0.005422, -0.765927, 0.642905)","(-0.096343, -0.713459, 0.694042)","(0.020913, -0.660138, -0.750853)","(0.002401, -0.714015, -0.700126)",
6.0303,"(0.003633, 0.01075, -0.000004)","(-0.00055, 0.873639, 0.486575)","(-0.63936, -0.712328, 0.289497)","(0.597618, -0.561707, 0.572135)","(0.772659, -0.524246, 0.358001)","(-0.873887, -0.305025, 0.378525)","(-0.008505, -0.775694, 0.631052)","(-0.111918, -0.724963, 0.679635)","(0.025862, -0.675928, -0.736514)","(0.008346, -0.726485, -0.687132)",
6.075611,"(0.007487, 0.045227, -0.000001)","(0.000164, 0.877151, 0.480215)","(-0.662848, -0.700747, 0.263793)","(0.621206, -0.572497, 0.535117)","(0.742874, -0.480505, 0.466105)","(-0.783241, -0.286172, 0.551941)","(-0.007529, -0.793019, 0.60915)","(-0.10412, -0.765988, 0.634367)","(0.014633, -0.715992, -0.697955)","(-0.00994, -0.769376, -0.638718)",
6.120564,"(0.011265, 0.096146, 0.000003)","(0.003668, 0.893467, 0.449113)","(-0.699229, -0.679969, 0.220727)","(0.658171, -0.587558, 0.470729)","(0.660303, -0.412501, 0.627569)","(-0.565113, -0.258293, 0.783539)","(0.019801, -0.822135, 0.568949)","(-0.059905, -0.816546, 0.574163)","(-0.022981, -0.769946, -0.637695)","(-0.057647, -0.820206, -0.569156)",
6.165604,"(0.014783, 0.145045, 0.00004)","(0.008178, 0.915738, 0.401693)","(-0.741087, -0.648584, 0.173578)","(0.701969, -0.595846, 0.390136)","(0.520294, -0.344871, 0.781255)","(-0.237686, -0.246354, 0.939582)","(0.001488, -0.886592, 0.46255)","(0.024078, -0.839378, 0.543014)","(-0.166576, -0.814321, -0.555998)","(-0.055632, -0.837813, -0.543116)",
6.210892,"(0.018009, 0.176612, -0.00001)","(0.012028, 0.937448, 0.347916)","(-0.783664, -0.606771, 0.133041)","(0.750753, -0.587504, 0.302007)","(0.349352, -0.302042, 0.886975)","(0.10321, -0.256563, 0.961001)","(-0.093555, -0.94099, 0.325248)","(0.141316, -0.854183, 0.500401)","(-0.354953, -0.816405, -0.455512)","(0.012683, -0.859269, -0.511366)",
6.256092,"(0.02094, 0.184846, 0)","(0.014573, 0.954322, 0.298424)","(-0.829587, -0.547775, 0.108299)","(0.809971, -0.548905, 0.20652)","(0.167073, -0.292208, 0.941648)","(0.393508, -0.267644, 0.879499)","(-0.219028, -0.948297, 0.229693)","(0.272295, -0.845747, 0.458876)","(-0.491573, -0.798999, -0.346346)","(0.118307, -0.873293, -0.472613)",
6.301033,"(0.023474, 0.17576, -0.000003)","(0.016418, 0.969822, 0.243261)","(-0.890628, -0.444941, 0.093857)","(0.890021, -0.451946, 0.060067)","(-0.090353, -0.283604, 0.954675)","(0.700107, -0.237944, 0.673226)","(-0.280706, -0.923729, 0.260632)","(0.399567, -0.824429, 0.400827)","(-0.613859, -0.726577, -0.308648)","(0.190738, -0.891565, -0.410769)",
6.346252,"(0.025607, 0.152396, -0.000004)","(0.017094, 0.981971, 0.188259)","(-0.955479, -0.284059, 0.079816)","(0.944039, -0.29174, -0.153876)","(-0.406768, -0.21266, 0.888434)","(0.94087, -0.134759, 0.310811)","(-0.321684, -0.905784, 0.275818)","(0.483461, -0.81865, 0.309965)","(-0.687339, -0.665649, -0.290649)","(0.237358, -0.923379, -0.301716)",
